3095522551,-321085.46391939,4463939.82616463,"amenity=fast_food,name:en=KFC"
3116216486,-321754.512596246,4467037.97446562,amenity=cafe
3116216487,-321493.371153235,4467117.3004272,amenity=cafe
3185617299,-324174.167979467,4464116.25195968,amenity=bank
3379212804,-323508.730878494,4466889.4591837,amenity=restaurant
3408936461,-322462.572930797,4464389.14222294,amenity=cafe
3409007595,-322604.029186618,4463815.77183727,shop=books
3530332735,-320396.571887628,4465055.04893021,amenity=restaurant
3530332736,-320429.726517864,4465055.07347861,shop=convenience
3530332737,-320430.489905284,4465071.22596119,shop=music
3530332738,-320419.925485069,4465055.26091072,amenity=toilets
3530332739,-320399.016613258,4465063.7711077,amenity=bar
3530332740,-320373.298852571,4465061.69254402,amenity=restaurant
3530332741,-320345.135201031,4465050.18234293,amenity=restaurant
3530332742,-320361.236203356,4465050.50884195,amenity=restaurant
3530332743,-320472.100032652,4465062.28006865,amenity=restaurant
3530332744,-320465.694246328,4465068.49993957,amenity=restaurant
3530332745,-320485.765667263,4465065.31574959,amenity=restaurant
3530332746,-320416.711281493,4465056.9957713,amenity=bicycle_repair_station
3530332747,-320461.640524512,4465061.74290538,shop=electronics
3530332748,-320468.946284314,4465068.25567855,amenity=restaurant
3530332749,-320471.183718947,4465069.69194795,amenity=toilets
3530332750,-320464.387934151,4465062.87410396,shop=convenience
3530332751,-320452.640121429,4465069.82110951,shop=clothes
3530332752,-320452.527716805,4465089.57233124,shop=clothes
3530332753,-320430.495703054,4465078.85041717,shop=clothes
3582235114,-320375.640179574,4465052.89237835,amenity=restaurant
3582909793,-320406.25145379,4465305.58994734,amenity=bicycle_rental
3608656419,-319854.140986349,4465309.61207341,shop=yes
3608656420,-319853.347497204,4465305.65232195,amenity=telephone
3608656468,-320370.841626669,4465353.24832182,shop=yes
3608656474,-320418.90090333,4465233.22306671,shop=clothes
3608656475,-320419.11295962,4465227.90824995,shop=yes
3608656476,-320456.385088924,4465198.26704155,shop=yes
3608656477,-320431.430962293,4465068.70412743,shop=clothes
3608656478,-320431.778268978,4465066.14044497,shop=clothes
3608656479,-320431.73233677,4465064.16475657,shop=clothes
3666930177,-322030.3308799,4462951.09619789,amenity=restaurant
3721939237,-321513.916211551,4466676.65397542,"amenity=restaurant,name:en=Zamo"
3724497107,-321975.137944779,4463333.4526006,shop=supermarket
3737529425,-320920.877891141,4466248.62311251,amenity=bar
3777956100,-321499.436400794,4466871.42907607,amenity=bank
3801800088,-322110.362731387,4467200.10157163,amenity=cafe
3804466105,-322101.000116123,4467216.52856248,amenity=cafe
3806061123,-322159.914236987,4464929.79372349,shop=gift
3806065757,-322124.058371623,4464930.17808601,shop=gift
3806258457,-322392.176667984,4462596.45663555,shop=jewelry
3806258458,-322381.516006382,4462591.58266122,amenity=restaurant
3806258657,-322389.492867708,4462603.59800036,amenity=bank
3806258957,-322431.930443064,4462608.20621083,"amenity=cafe,name:en=Starbucks"
3806262678,-321684.621457091,4463096.18343033,shop=wine
3815540247,-322112.422551232,4466576.97696917,amenity=restaurant
3815540248,-322112.811625304,4466591.265591,"amenity=fast_food,name:en=KFC"
3818290332,-320977.632650202,4466687.13318737,amenity=school
3818290348,-320363.162968765,4465910.09295964,amenity=restaurant
3835734168,-322304.414337423,4467201.62555145,amenity=pub
3840334270,-323510.625440738,4466348.50414023,amenity=restaurant
3957852787,-323635.936782671,4465706.1976033,amenity=restaurant
4027151831,-322743.849163842,4462549.71389684,"amenity=cafe,name:en=Starbucks"
4056288604,-322266.691583389,4467338.38933794,amenity=restaurant
4089934401,-322365.012397355,4467124.85306666,amenity=cafe
4089943897,-322331.727576392,4467178.21974203,amenity=toilets
4109343691,-321073.984617781,4464620.46965097,amenity=pharmacy
4109343692,-320393.921126989,4465560.29900884,amenity=bank
4109376190,-320396.668776551,4465631.55381334,amenity=restaurant
4109381789,-320405.423387819,4465384.00198657,"amenity=fast_food,name:en=McDonald's"
4115073114,-320493.016088091,4464608.28892518,amenity=bank
4115084807,-320599.812831137,4463818.11426199,amenity=bank
4115141990,-320465.416508429,4464999.56252293,amenity=restaurant
4116335547,-322349.695242824,4464155.30073213,shop=ticket
4116335552,-322005.023340488,4465265.30521867,amenity=toilets
4116335553,-321976.761621666,4465262.37043243,amenity=toilets
4116335554,-321892.546629303,4466188.68377322,amenity=cafe
4159673730,-321399.008070641,4464442.98337844,amenity=restaurant
4164757491,-322632.456368473,4462837.07921029,"amenity=fast_food,name:en=McDonald's"
4164796390,-322610.298514309,4462833.60246809,amenity=bank
4164836489,-322574.886543206,4462828.52849142,"amenity=fast_food,name:en=KFC"
4167768092,-320362.163030165,4466068.7452146,amenity=restaurant
4167768093,-320363.395787009,4465919.85915729,shop=mobile_phone
4167768094,-320386.473480633,4465879.01716686,amenity=bank
4167796591,-320363.777795158,4465986.37555435,amenity=restaurant
4167796592,-320391.485497218,4465829.35811947,amenity=hospital
4167796594,-320433.243226191,4465251.28697692,amenity=cafe
4167796690,-320353.194191208,4466125.0697438,"shop=convenience,name:en=7-Eleven"
4167796790,-320381.461007501,4465972.49359162,amenity=bank
4167796791,-320396.647621654,4465749.12987407,amenity=restaurant
4167796792,-320388.937521711,4465691.66119809,amenity=pharmacy
4167796793,-320393.549851186,4465630.6525707,shop=convenience
4167796794,-320437.586199092,4465116.06036638,shop=mobile_phone
4167796796,-322130.26697239,4464877.41513886,amenity=toilets
4167796797,-322117.198778519,4464841.41049083,amenity=restaurant
4167796798,-321891.643408195,4465055.51508839,amenity=toilets
4167796889,-320280.80569323,4466287.18556133,shop=convenience
4167797089,-320353.213741061,4466206.35540145,amenity=pharmacy
4167797090,-320369.331664289,4466079.22976192,amenity=bank
4167797091,-320382.617751935,4465963.74518123,amenity=bank
4167797092,-320391.120328821,4465680.00603945,amenity=cafe
4167797489,-320391.178885771,4465667.9516299,shop=bakery
4167797689,-320446.236844179,4465141.99811495,shop=convenience
4168291990,-321997.607494908,4465265.24294142,amenity=toilets
4168292190,-321425.469903211,4465278.320849,amenity=bank
4168365790,-321532.488536043,4463595.39795738,amenity=bank
4168365889,-321467.35847408,4464439.00433647,amenity=toilets
4168365989,-321480.983051291,4464278.46304823,amenity=toilets
4168366089,-321530.210198961,4463791.99105427,amenity=toilets
4171179389,-321488.413935687,4463832.37790881,shop=convenience
4180967209,-320942.509673488,4466394.25018096,"amenity=fast_food,name:en=KFC"
4181042091,-320956.715338512,4466395.80315323,amenity=atm
4193622618,-321065.027047557,4463713.0129939,shop=electronics
4196580493,-321677.816091619,4462523.4377752,amenity=restaurant
4196588109,-321001.164779458,4466969.01802936,amenity=restaurant
4225970395,-321140.304181206,4463936.82158098,amenity=fast_food
4229401989,-321035.022077614,4464721.91995904,shop=convenience
4233357790,-320523.931492818,4464259.50298632,amenity=hospital
4255841289,-321062.572460727,4464423.1818952,amenity=restaurant
4259774492,-320339.544845169,4464394.24572031,"amenity=fast_food,name:en=KFC"
4269208989,-321784.292416905,4467027.67354782,amenity=restaurant
4269231590,-321885.538780653,4466655.51352183,amenity=restaurant
4269243589,-321593.979525937,4465894.33902782,amenity=restaurant
4269441394,-320887.355957057,4465721.77981898,amenity=restaurant
4273014498,-323554.620812629,4463064.08570752,amenity=bank
4273014499,-322681.230283187,4462819.04273195,amenity=restaurant
4273014997,-322647.812104911,4462812.46194809,amenity=bank
4273043697,-322906.893275459,4462823.17584089,amenity=fast_food
4273043806,-323555.392682569,4462979.13953245,shop=supermarket
4273043807,-323551.92734654,4463089.72979103,amenity=restaurant
4273044098,-322699.586178748,4462820.86783892,"amenity=fast_food,name:en=McDonald's"
4275133789,-323320.144272084,4462956.39796552,shop=convenience
4275134091,-323191.728393902,4465537.93568709,amenity=library
4275134490,-322759.409129094,4464593.44036413,amenity=restaurant
4278715989,-320638.345687784,4463504.93949218,shop=sports
4279350093,-323200.545027365,4462866.28446609,shop=florist
4289910190,-324019.728066984,4463850.98881715,amenity=bus_station
4300658391,-321034.033063158,4466893.75537274,amenity=restaurant
4301877789,-320304.512028013,4464246.45328976,amenity=restaurant
4301877889,-320198.049760056,4464288.63203204,amenity=restaurant
4301877989,-322397.714288734,4462435.37236099,amenity=restaurant
4316002800,-320526.75497246,4464370.81054656,amenity=bar
4319024889,-320500.139331346,4464676.56073085,amenity=bicycle_rental
4319046595,-322407.033743162,4462536.24262269,"amenity=fast_food,name:en=KFC"
4337221390,-320912.274889226,4463968.56666879,amenity=restaurant
4337234189,-322208.936595905,4462388.659926,amenity=restaurant
4337234289,-322391.344778901,4462647.49486793,amenity=restaurant
4338199790,-322412.728441873,4462534.84512184,shop=gift
4342019289,-320257.375462697,4465810.59411559,amenity=bar
4362368094,-321908.251646079,4466913.86220305,"amenity=restaurant,name:en=Grandma Creative Kitchen"
4362368695,-321788.793163357,4464370.49127316,"amenity=cafe,name:en=Poetry Cafe"
4374204592,-320916.101966148,4463303.63066215,amenity=bicycle_parking
4375182089,-322101.603399029,4464922.23178631,amenity=atm
4375182389,-322025.99365901,4464855.66026131,amenity=atm
4375188289,-322101.916326151,4464925.49792199,"shop=ticket,name:en=ticket office clock exhibition hall"
4376825107,-320790.083981885,4466266.86345815,amenity=cafe
4378974093,-321849.754482649,4465477.6058673,"amenity=restaurant,name:en=Black Sesame Kitchen"
4379753289,-321848.271648374,4465485.35056556,"amenity=restaurant,name:en=Black Sesame Kitchen"
4396950589,-321037.921702741,4464019.15256841,amenity=restaurant
4396950689,-321293.386403647,4463948.43884975,amenity=marketplace
4400130291,-321550.564846595,4466462.78802989,"amenity=restaurant,name:en=Pizza Hut"
4400170390,-321768.672619466,4466494.62192658,amenity=toilets
4400170391,-321763.885154382,4466479.31510115,"amenity=place_of_worship,name:en=Beijing Kuanjik Christian Church"
4400204390,-321322.593930774,4466443.78656081,"shop=convenience,name:en=Convenience Store"
4400214389,-321385.059150215,4466419.03660827,amenity=toilets
4406482695,-320498.686404678,4464050.22547816,"amenity=restaurant,name:en=Otto's"
4406482890,-322114.883954882,4466098.71462764,"amenity=restaurant,name:en=Manfulou"
4406486993,-321045.04630909,4464040.21827002,"amenity=restaurant,name:en=Quanjude"
4406718589,-322116.156870683,4466100.56476394,amenity=restaurant
4408121091,-321313.807605531,4465707.10168907,amenity=restaurant
4408241093,-323435.288342566,4466585.12582085,"amenity=hospital,name:en=Peking University First Hospital"
4433544389,-320994.45284757,4465741.58730115,amenity=atm
4445786591,-321040.676422572,4464323.4858787,"amenity=fast_food,name:en=McDonald's"
4445829094,-320588.855847988,4464316.06776572,"amenity=bar,name:en=TooBoom Bar"
4445890890,-321005.30152749,4464315.03174725,"amenity=fast_food,name:en=SubWay"
4450096589,-321259.410757192,4464410.18896765,"amenity=restaurant,name:en=Donghuamen Night Market"
4450096590,-321686.724798946,4465360.13303208,"amenity=restaurant,name:en=lao beijing noodles"
4450108996,-322331.875245113,4466550.02877356,"amenity=restaurant,name:en=Ri chang canguan"
4450182205,-321233.855524585,4464752.80557354,"amenity=restaurant,name:en=Siji Minju"
4450261096,-322256.934483579,4467193.71514782,"amenity=restaurant,name:en=kao rou ji"
4454890589,-322327.15844529,4467058.62686051,"amenity=restaurant,name:en=Hutong pizza"
4464690691,-321086.925252999,4464488.47080251,"amenity=restaurant,name:en=Pizza Hut"
4473106891,-323509.912244097,4462854.62241653,"amenity=restaurant,name:en=Quanjude Beijing Duck"
4474393593,-324335.769256989,4465734.63450235,amenity=cafe
4478399889,-321437.09817178,4466795.25265603,amenity=restaurant
4486190290,-324147.624932628,4465548.60057544,"name:en=Merry Mart,shop=supermarket"
4486190589,-322358.979198645,4464009.08283862,amenity=toilets
4486190789,-322267.523765384,4463999.35133755,amenity=toilets
4489981989,-321104.590039432,4463913.5669866,shop=sports
4510129189,-322471.444856972,4462489.79964021,amenity=restaurant
4566776393,-321170.754836727,4463839.66156265,"shop=convenience,name:en=Family Mart"
4591842889,-320224.446626597,4464318.31622962,"amenity=cafe,name:en=Starbucks"
4592400491,-321066.980253438,4464287.97149888,amenity=atm
4593846390,-322508.709459861,4466645.07153625,"amenity=cafe,name:en=Starbucks"
4593858293,-322571.292717983,4466849.44832677,amenity=toilets
4593926792,-322154.077253178,4467365.84382737,amenity=toilets
4594010292,-321820.643390456,4466956.98003698,"amenity=pub,name:en=Great Leap Brewing"
4594267391,-320260.972896719,4464431.60825223,"amenity=restaurant,name:en=canton cuisin"
4594288990,-320294.717736376,4464501.6607379,"amenity=restaurant,name:en=Sheng yi yuan"
4594288991,-320559.974103614,4464368.66845439,shop=supermarket
4594288992,-320268.864509699,4464449.36637325,"amenity=restaurant,name:en=seafood hotpot"
4594289489,-320297.201144681,4464504.42984858,shop=convenience
4618659706,-321495.813994465,4466865.19079975,amenity=bar
4621095189,-321607.574671207,4467274.52161189,"amenity=nightclub,name:en=Dada"
4621097889,-321631.860174578,4467274.88525338,"amenity=nightclub,name:en=Temple"
4633378740,-322513.778782944,4464247.91805028,amenity=fountain
4636934491,-322531.432724682,4465975.01679506,amenity=toilets
4637005089,-322060.988485334,4466387.8630706,amenity=toilets
4637005389,-322417.870155673,4465708.37521507,"shop=ticket,name:en=Jingshan West Entrance"
4693144856,-321701.042295793,4464415.84284401,amenity=restaurant
4706010190,-322200.008912347,4467161.92754101,shop=confectionery
4728736591,-320924.602529095,4464748.1183354,"amenity=bank,name:en=ICBC"
4733926221,-322537.709345735,4466730.62979147,amenity=restaurant
4736423321,-322571.674068765,4466860.21133571,"amenity=restaurant,name:en=全聚徳烤鴨店"
4773405139,-321069.59727178,4464062.1267787,"name:en=Xinhua Bookstore,shop=books"
4782050423,-323429.862698258,4466606.37304204,amenity=hospital
4782090223,-323735.840623219,4466491.34895459,amenity=school
4782121821,-323784.716146657,4466494.46397934,amenity=school
4782466523,-320992.818568015,4464345.05197286,"amenity=restaurant,name:en=Din Tai Fun"
4791226246,-321606.853471501,4465575.12828275,shop=convenience
4791230571,-321274.867983457,4466278.16082569,shop=mobile_phone
4792679921,-324255.775777706,4465153.03240983,amenity=fast_food
4793667428,-324156.296315784,4465110.82039223,amenity=fast_food
4793667429,-324339.437104948,4465126.92659037,amenity=restaurant
4793667430,-324148.815566864,4465110.23097481,amenity=restaurant
4793682022,-324356.934066106,4465126.96289726,amenity=restaurant
4793682023,-324238.640693097,4465373.64874331,amenity=restaurant
4793682024,-324331.27035823,4464592.20882266,amenity=restaurant
4793697522,-324198.401618298,4465111.92573641,amenity=restaurant
4793697523,-324195.701535933,4465525.19612772,amenity=restaurant
4793697524,-324154.394073192,4464824.30637642,amenity=restaurant
4800429821,-322460.917421777,4467354.63408881,amenity=restaurant
4801328126,-323714.409160076,4466679.633661,amenity=school
4801328129,-324207.928118158,4465925.94747042,amenity=restaurant
4801334425,-324215.436161439,4465922.93606764,amenity=restaurant
4807607724,-323779.242591144,4466553.24411584,amenity=school
4807613322,-323790.730091263,4466389.39726651,amenity=school
4807641421,-323740.966844486,4466323.08172901,amenity=school
4807657024,-323743.417187784,4466278.76018004,amenity=school
4807657025,-323742.258949731,4466299.98782098,amenity=school
4807668225,-323749.086004965,4466273.36326191,amenity=school
4811041225,-321922.971996038,4465833.44685722,amenity=toilets
4811082822,-321870.614966789,4466114.5858771,amenity=toilets
4811097523,-321823.040650491,4466173.97018861,amenity=toilets
4814495522,-321914.41713539,4466858.4030733,amenity=restaurant
4820489225,-321368.043495696,4465803.64509653,amenity=restaurant
4820507427,-321176.660490407,4462662.20511935,amenity=fast_food
4821632921,-320634.103825194,4464767.79664249,amenity=fast_food
4822145522,-320352.373137888,4465971.22001138,"amenity=restaurant,name:en=Yunnan Camillia Sister"
4827184437,-324386.817807143,4465581.5155289,amenity=theatre
4831193621,-321751.700856213,4464652.22907418,shop=gift
4832607821,-324195.835000897,4465932.91942023,"amenity=restaurant,name:en=Fantastic dumpling restaurant"
4834170322,-321102.575335267,4466031.31065338,"amenity=fast_food,name:en=Shan che za lang Jianbing"
