"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"dispatch_stage_power_cc2",75747.6762,79847.4996,84935.916,85238.105," total power usage of dispatch stage_cc2",75747.6762,85238.105,9490.42879999999,4530.84307433856,0.477411839846326
"sim_total_insn",724918,764154,812851,815743," total number of instructions executed",724918,815743,90825,43360.9301906682,0.477411838047544
"total_rename_access",724918,764154,812851,815743," total number accesses of rename unit",724918,815743,90825,43360.9301906682,0.477411838047544
"ul2.misses",5448,5453,5461,5462," total number of misses",5448,5462,14,6.68331255192114,0.477379467994367
"window_power_cc1",1414148.9413,807757.0553,683382.0659,680577.2701," total power usage of instruction window_cc1",680577.2701,1414148.9413,733571.6712,350179.768714933,0.477362720594291
"dcache_power_cc3",976684.0463,800267.4012,762294.5436,761627.6379," total power usage of dcache_cc3",761627.6379,976684.0463,215056.4084,102579.385646599,0.476988276749248
"lsq_power_cc2",46684.083,47764.9067,49549.3178,49797.2727," total power usage of lsq_cc2",46684.083,49797.2727,3113.1897,1484.52620393377,0.476850544614665
"dtlb.accesses",196848,199686,204633,205422," total number of accesses",196848,205422,8574,4084.22749733655,0.476350302931718
"dtlb.hits",196737,199575,204522,205311," total number of hits",196737,205311,8574,4084.22749733655,0.476350302931718
"issue_stage_power_cc3",4488103.6769,3689832.3457,3500604.5108,3498482.3364," total power usage of issue stage_cc3",3498482.3364,4488103.6769,989621.3405,471183.671019175,0.476125212478858
"alu_power_cc1",3224502.1057,1678676.2517,1361008.0866,1341883.8132," total power usage of alu_cc1",1341883.8132,3224502.1057,1882618.2925,895411.782038194,0.475620461994525
"regfile_power_cc3",390067.3196,335417.0924,325453.0443,327057.0878," total power usage of arch. regfile_cc3",325453.0443,390067.3196,64614.2753,30691.5923667033,0.474997084223327
"bpred_power_cc1",558581.2327,509824.1917,500721.3999,499708.2195," total power usage of bpred unit_cc1",499708.2195,558581.2327,58873.0132,27954.2203560799,0.47482231393721
"bpred_bimod.bpred_jr_rate",0.87,0.8672,0.8664,0.8664," JR address-prediction rate (i.e., JR addr-hits/JRs seen)",0.8664,0.87,0.00360000000000005,0.00170880074906353,0.474666874739863
"clock_power_cc3",4323630.3862,3215066.4052,2899019.7666,2898530.5828," total power usage of clock_cc3",2898530.5828,4323630.3862,1425099.8034,676351.708989239,0.474599538485375
"total_power_cycle_cc3",11721002.2616,8812144.2915,7970426.4483,7970928.9034," total power per cycle_cc3",7970426.4483,11721002.2616,3750575.8133,1779687.6205907,0.474510504301688
"bpred_bimod.ras_rate.PP",0.9922,0.984,0.9816,0.9816," RAS prediction rate (i.e., RAS hits/used RAS)",0.9816,0.9922,0.0105999999999999,0.00502891638427204,0.474426073987931
"lsq_power_cc3",115085.4334,85874.5015,78873.9253,78571.523," total power usage of lsq_cc3",78571.523,115085.4334,36513.9104,17321.1107305905,0.474370193190553
"issue_stage_power_cc1",7076525.1444,4342177.4516,3661549.0981,3638365.0006," total power usage of issue stage_cc1",3638365.0006,7076525.1444,3438160.1438,1630920.19783531,0.474358415438074
"bpred_bimod.jr_hits",8392,8365,8357,8357," total number of address-predicted hits for JR's",8357,8392,35,16.6007027963678,0.474305794181937
"bpred_bimod.ras_hits.PP",3293,3266,3258,3258," total number of RAS hits",3258,3293,35,16.6007027963678,0.474305794181937
"window_power_cc2",568591.4526,563921.444,578777.5315,581382.5948," total power usage of instruction window_cc2",563921.444,581382.5948,17461.1507999999,8274.25716870666,0.473866657672225
"alu_power_cc2",835747.6457,864256.144,888071.4777,888473.6394," total power usage of alu_cc2",835747.6457,888473.6394,52725.9937,24973.9317737217,0.473655023285445
"resultbus_power_cc1",1141170.663,685429.6551,544248.756,543594.4917," total power usage of resultbus_cc1",543594.4917,1141170.663,597576.1713,283013.927477217,0.473603100440791
"dcache_power_cc1",1146910.5162,1029353.1695,938374.6934,937303.7499," total power usage of dcache_cc1",937303.7499,1146910.5162,209606.7663,99160.3252797017,0.473077883076439
"total_alu_access",712500,736966,756423,756762," total number accesses of alu",712500,756762,44262,20931.4578147343,0.472899051437673
"clock_power_cc2",2962077.5353,2402370.4356,2249584.4393,2257757.2512," total power usage of clock_cc2",2249584.4393,2962077.5353,712493.096,336812.118808964,0.472723343846919
"fetch_stage_power_cc3",2439922.6902,1488292.3613,1155918.7022,1156945.7638," total power usage of fetch stage_cc3",1155918.7022,2439922.6902,1284003.988,606943.173448642,0.472695707428474
"total_power_cycle_cc1",18991581.8514,11597571.2175,9406880.9357,9330370.4487," total power per cycle_cc1",9330370.4487,18991581.8514,9661211.4027,4562730.06503735,0.472273079933041
"clock_power_cc1",7107439.2208,4294228.2478,3465291.9793,3432918.9128," total power usage of clock_cc1",3432918.9128,7107439.2208,3674520.308,1734731.70654969,0.472097460659806
"icache_power_cc3",1848244.3847,1038061.2645,749483.6814,752779.9954," total power usage of icache_cc3",749483.6814,1848244.3847,1098760.7033,518683.211704639,0.472062033295179
"fetch_stage_power_cc1",2389430.0556,1529516.704,1226975.5785,1231067.3751," total power usage of fetch stage_cc1",1226975.5785,2389430.0556,1162454.4771,548723.925766562,0.472039066110765
"total_power_cycle_cc2",7919945.1894,6554432.3474,6171262.7929,6196947.8331," total power per cycle_cc2",6171262.7929,7919945.1894,1748682.3965,824949.955151967,0.471755166520296
"sim_total_stores",91903,94877,97124,97177," total number of stores executed",91903,97177,5274,2487.64297746548,0.471680503880448
"fetch_stage_power_cc2",2112289.055,1301132.7444,1007694.4109,1012799.3878," total power usage of fetch stage_cc2",1007694.4109,2112289.055,1104594.6441,520916.632578638,0.471590764413917
"icache_power_cc1",1830848.8229,1019692.5123,726254.1787,731359.1556," total power usage of icache_cc1",726254.1787,1830848.8229,1104594.6442,520916.632623204,0.47159076441157
"icache_power_cc2",1830848.8229,1019692.5123,726254.1787,731359.1556," total power usage of icache_cc2",726254.1787,1830848.8229,1104594.6442,520916.632623204,0.47159076441157
"avg_total_power_insn_cc2",10.9253,8.5774,7.5921,7.5967," average total power per insn_cc2",7.5921,10.9253,3.3332,1.57149197553365,0.471466451318149
"ul2.writebacks",938,941,946,947," total number of writebacks",938,947,9,4.24264068711928,0.471404520791032
"avg_total_power_insn_cc3",16.1687,11.5319,9.8055,9.7714," average total power per insn_cc3",9.7714,16.1687,6.3973,3.01381065250733,0.471106662577545
"avg_total_power_insn_cc1",26.1982,15.177,11.5727,11.4379," average total power per insn_cc1",11.4379,26.1982,14.7603,6.95358764787406,0.47110069902875
"bpred_bimod.retstack_pops",3447,3500,3616,3650," total number of address popped off of ret-addr stack",3447,3650,203,95.6081412154146,0.470976065100565
"rename_power",338295.8315,203061.4263,161748.0458,159557.4887," total power usage of rename unit",159557.4887,338295.8315,178738.3428,84167.0198215588,0.47089515603117
"dispatch_stage_power",338295.8315,203061.4263,161748.0458,159557.4887," total power usage of dispatch stage",159557.4887,338295.8315,178738.3428,84167.0198215588,0.47089515603117
"icache_power",2004804.441,1203380.0345,958549.2055,945567.5539," total power usage of icache",945567.5539,2004804.441,1059236.8871,498789.519186079,0.470895155994496
"dcache_power",4925044.0328,2956248.2689,2354791.7933,2322900.7996," total power usage of dcache",2322900.7996,4925044.0328,2602143.2332,1225336.64371208,0.470895155992322
"dcache2_power",3406787.1345,2044917.467,1628873.6369,1606813.7677," total power usage of dcache2",1606813.7677,3406787.1345,1799973.3668,847598.739337975,0.470895155990469
"regfile_power",2891512.4799,1735624.8403,1382507.4075,1363784.0812," total power usage of arch. regfile",1363784.0812,2891512.4799,1527728.3987,719399.902611343,0.470895155986828
"clock_power",21122955.0769,12679013.4187,10099434.8343,9962657.9803," total power usage of clock",9962657.9803,21122955.0769,11160297.0966,5255329.84216251,0.470895155986802
"issue_stage_power",28085906.4885,16858511.6973,13428603.2098,13246739.3599," total power usage of issue stage",13246739.3599,28085906.4885,14839167.1286,6987691.91973472,0.470895155986694
"total_power",58104434.022,34877075.4835,27781242.8638,27405000.9194," total power per cycle",27405000.9194,58104434.022,30699433.1026,14456214.3395519,0.470895155986692
"sim_cycle",809387,485833,386989,381748," total simulation time in cycles",381748,809387,427639,201373.133610842,0.470895155986339
"alu_power",15330741.1348,9202248.069,7330026.5276,7230755.8273," total power usage of alu",7230755.8273,15330741.1348,8099985.3075,3814243.84485577,0.470895155985537
"falu_power",11558892.1255,6938202.9092,5526607.3026,5451760.346," total power usage of falu",5451760.346,11558892.1255,6107131.7795,2875818.77192648,0.470895155984653
"fetch_stage_power",5665764.1453,3400864.1009,2708949.3664,2672262.0093," total power usage of fetch stage",2672262.0093,5665764.1453,2993502.136,1409625.65527029,0.470895155984043
"resultbus_power",1859601.3447,1116222.1534,889123.8243,877082.402," total power usage of resultbus",877082.402,1859601.3447,982518.9427,462663.41077636,0.470895155980344
"window_power",1784147.4813,1070931.1161,853047.3675,841494.5294," total power usage of instruction window",841494.5294,1784147.4813,942652.9519,443890.708820121,0.470895155980173
"bpred_power",3660959.7043,2197484.0664,1750400.1609,1726694.4554," total power usage of bpred unit",1726694.4554,3660959.7043,1934265.2489,910836.136084208,0.470895155978319
"lsq_power",779585.3605,467944.6228,372740.0602,367692.0338," total power usage of load/store queue",367692.0338,779585.3605,411893.3267,193958.572308192,0.470895155942792
"dcache2_power_cc3",384268.1059,248401.8722,206866.9393,204669.7914," total power usage of dcache2_cc3",204669.7914,384268.1059,179598.3145,84571.8801489324,0.470894620500085
"sim_CPI",1.1405,0.6846,0.5453,0.5379," cycles per instruction",0.5379,1.1405,0.6026,0.283756754691996,0.470887412366405
"bpred_power_cc3",591678.3055,450231.0968,406435.0209,404165.7684," total power usage of bpred unit_cc3",404165.7684,591678.3055,187512.5371,88283.9165985912,0.470816074295393
"regfile_power_cc2",340866.5192,306398.9732,294084.2385,294487.5741," total power usage of arch. regfile_cc2",294084.2385,340866.5192,46782.2807,22025.1690538378,0.470801524087255
"alu_power_cc3",2046371.5486,1616613.3258,1484973.3218,1477360.8408," total power usage of alu_cc3",1477360.8408,2046371.5486,569010.7078,267770.358673283,0.470589314054528
"avg_total_power_insn",80.1531,45.6414,34.1775,33.5951," average total power per insn",33.5951,80.1531,46.558,21.8886084012324,0.470136354680879
"avg_total_power_insn_nofp_nod2",59.5085,33.8858,25.3746,24.9422," average total power per insn",24.9422,59.5085,34.5663,16.250872941553,0.470136316052138
"total_resultbus_access",692714,716227,733340,734070," total number accesses of resultbus",692714,734070,41356,19419.5178857938,0.469569539747409
"dl1.repl_rate",0.0566,0.0558,0.0547,0.0545," replacement rate (i.e., repls/ref)",0.0545,0.0566,0.0021,0.000983192080250175,0.468186704881036
"avg_rename_power_cc1",0.3743,0.342,0.3018,0.2955," avg power usage of rename unit_cc1",0.2955,0.3743,0.0788,0.0368860407200339,0.468096963452207
"avg_dispatch_power_cc1",0.3743,0.342,0.3018,0.2955," average power of dispatch unit per cycle_cc1",0.2955,0.3743,0.0788,0.0368860407200339,0.468096963452207
"avg_rename_power_cc2",0.0936,0.1644,0.2195,0.2233," avg power usage of rename unit_cc2",0.0936,0.2233,0.1297,0.0606940414428523,0.467957142967249
"avg_dispatch_power_cc2",0.0936,0.1644,0.2195,0.2233," average power of dispatch unit per cycle_cc2",0.0936,0.2233,0.1297,0.0606940414428523,0.467957142967249
"sim_exec_BW",0.8956,1.5729,2.1004,2.1369," total instructions (mis-spec + committed) per cycle",0.8956,2.1369,1.2413,0.580860605768142,0.467945384490568
"ifq_rate",0.8956,1.5729,2.1004,2.1369," avg IFQ dispatch rate (insn/cycle)",0.8956,2.1369,1.2413,0.580860605768142,0.467945384490568
"ruu_rate",0.8956,1.5729,2.1004,2.1369," avg RUU dispatch rate (insn/cycle)",0.8956,2.1369,1.2413,0.580860605768142,0.467945384490568
"lsq_rate",0.8956,1.5729,2.1004,2.1369," avg LSQ dispatch rate (insn/cycle)",0.8956,2.1369,1.2413,0.580860605768142,0.467945384490568
"avg_rename_access",0.8956,1.5729,2.1004,2.1369," avg number accesses of rename unit",0.8956,2.1369,1.2413,0.580860605768142,0.467945384490568
"regfile_power_cc1",2115196.7259,1265473.26,936261.3167,915211.9471," total power usage of arch. regfile_cc1",915211.9471,2115196.7259,1199984.7788,561500.126432511,0.467922707314687
"avg_rename_power_cc3",0.0979,0.1719,0.2311,0.2355," avg power usage of rename unit_cc3",0.0979,0.2355,0.1376,0.064369350884822,0.467800515151323
"avg_dispatch_power_cc3",0.0979,0.1719,0.2311,0.2355," average power of dispatch unit per cycle_cc3",0.0979,0.2355,0.1376,0.064369350884822,0.467800515151323
"avg_lsq_power_cc3",0.1422,0.1768,0.2038,0.2058," avg power usage of instruction lsq_cc3",0.1422,0.2058,0.0636,0.029735893013887,0.467545487639733
"rename_power_cc1",302990.7048,166175.5542,116802.9631,112807.213," total power usage of rename unit_cc1",112807.213,302990.7048,190183.4918,88908.1078790138,0.467485937068139
"dispatch_stage_power_cc1",302990.7048,166175.5542,116802.9631,112807.213," total power usage of dispatch stage_cc1",112807.213,302990.7048,190183.4918,88908.1078790138,0.467485937068139
"avg_bpred_power_cc1",0.6901,1.0494,1.2939,1.309," avg power usage of bpred unit_cc1",0.6901,1.309,0.6189,0.289267546284289,0.467389798488107
"avg_alu_power_cc2",1.0326,1.7789,2.2948,2.3274," avg power usage of alu_cc2",1.0326,2.3274,1.2948,0.605164398462655,0.467380598133036
"ul2.accesses",23400,23423,23447,23450," total number of accesses",23400,23450,50,23.3666428910958,0.467332857821917
"total_dcache2_access",23400,23423,23447,23450," total number accesses of dcache2",23400,23450,50,23.3666428910958,0.467332857821917
"dcache2_power_cc2",49246.4167,49294.8213,49345.3304,49351.6441," total power usage of dcache2_cc2",49246.4167,49351.6441,105.227399999996,49.1762083819908,0.467332732558179
"avg_alu_access",0.8803,1.5169,1.9546,1.9824," avg number accesses of alu",0.8803,1.9824,1.1021,0.515028222527659,0.46731532758158
"avg_window_access",3.4346,5.6518,7.1655,7.2635," avg number accesses of instruction window",3.4346,7.2635,3.8289,1.78872707159775,0.467164739637429
"avg_resultbus_access",0.8559,1.4742,1.895,1.9229," avg number accesses of resultbus",0.8559,1.9229,1.067,0.498305080581498,0.467015070835518
"lsq_power_cc1",93132.1798,84719.3867,78110.4673,78568.0194," total power usage of lsq_cc1",78110.4673,93132.1798,15021.7125,7013.48814518859,0.466890052994197
"avg_dcache2_access",0.0289,0.0482,0.0606,0.0614," avg number accesses of dcache2",0.0289,0.0614,0.0325,0.0151719862465884,0.466830346048873
"avg_dcache2_power_cc3",0.4748,0.5113,0.5346,0.5361," avg power usage of dcache2_cc3",0.4748,0.5361,0.0613,0.02861549696697,0.466810717242577
"avg_alu_power_cc3",2.5283,3.3275,3.8372,3.87," avg power usage of alu_cc3",2.5283,3.87,1.3417,0.626316940534104,0.46680848217493
"avg_dcache2_power_cc1",0.07,0.1158,0.1458,0.1478," avg power usage of dcache2_cc1",0.07,0.1478,0.0778,0.0363135879068244,0.466755628622422
"avg_regfile_access",1.6088,2.4348,2.9082,2.937," avg number accesses of arch. regfile",1.6088,2.937,1.3282,0.619944449124274,0.466755344921152
"avg_bpred_power_cc2",0.3477,0.5793,0.7273,0.7372," avg power usage of bpred unit_cc2",0.3477,0.7372,0.3895,0.181746020130657,0.466613658872034
"avg_bpred_access",0.1538,0.2561,0.3216,0.326," avg number accesses of bpred unit",0.1538,0.326,0.1722,0.0803485065200343,0.466599921719131
"avg_dcache_power_cc3",1.2067,1.6472,1.9698,1.9951," avg power usage of dcache_cc3",1.2067,1.9951,0.7884,0.36784073546396,0.466566128188685
"dcache_power_cc2",598870.3904,607434.896,619154.4255,621497.1144," total power usage of dcache_cc2",598870.3904,621497.1144,22626.7239999999,10556.7633312942,0.466561722823605
"dl1.accesses",196838,199653,203505,204275," total number of accesses",196838,204275,7437,3469.81953181046,0.466561722712176
"total_dcache_access",196838,199653,203505,204275," total number accesses of dcache",196838,204275,7437,3469.81953181046,0.466561722712176
"sim_IPC",0.8768,1.4607,1.8338,1.859," instructions per cycle",0.8768,1.859,0.9822,0.4582563502015,0.466561138466199
"dl1.hits",185192,188006,191853,192623," total number of hits",185192,192623,7431,3466.70203507599,0.466518912000537
"avg_lsq_access",0.2432,0.4141,0.5384,0.5482," avg number accesses of lsq",0.2432,0.5482,0.305,0.142274438439705,0.46647356865477
"ifq_latency",1.0234,1.0551,1.4479,2.4106," avg IFQ occupant latency (cycle's)",1.0234,2.4106,1.3872,0.64704407114199,0.466438920950108
"avg_dcache2_power_cc2",0.0608,0.1015,0.1275,0.1293," avg power usage of dcache2_cc2",0.0608,0.1293,0.0685,0.0319501043295115,0.466424880722795
"avg_bpred_power_cc3",0.731,0.9267,1.0502,1.0587," avg power usage of bpred unit_cc3",0.731,1.0587,0.3277,0.152840581434818,0.466403971421478
"avg_lsq_power_cc2",0.0577,0.0983,0.128,0.1304," avg power usage of instruction lsq_cc2",0.0577,0.1304,0.0727,0.0339042770163294,0.466358693484586
"avg_window_power_cc2",0.7025,1.1607,1.4956,1.5229," avg power usage of instruction window_cc2",0.7025,1.5229,0.8204,0.382546636590451,0.466292828608546
"bpred_bimod.addr_hits",111413,111385,111369,111370," total number of address-predicted hits",111369,111413,44,20.5162537191044,0.46627849361601
"avg_window_power_cc3",0.726,1.1936,1.5351,1.5631," avg power usage of instruction window_cc3",0.726,1.5631,0.8371,0.390295345433002,0.466246978178237
"avg_clock_power_cc1",8.7813,8.8389,8.9545,8.9926," avg power usage of clock_cc1",8.7813,8.9926,0.2113,0.0984895722060628,0.466112504524671
"avg_issue_power_cc2",3.001,5.0731,6.5505,6.6711," average power of issue unit per cycle_cc2",3.001,6.6711,3.6701,1.71058084165389,0.466085622095826
"avg_issue_power_cc3",5.5451,7.5949,9.0457,9.1644," average power of issue unit per cycle_cc3",5.5451,9.1644,3.6193,1.68664987154023,0.466015492371516
"total_regfile_access",1302173,1182913,1125439,1121198," total number accesses of arch. regfile",1121198,1302173,180975,84330.5959517857,0.465979256537012
"avg_dcache_access",0.2432,0.4109,0.5259,0.5351," avg number accesses of dcache",0.2432,0.5351,0.2919,0.136009641202379,0.465946013026309
"avg_dcache_power_cc2",0.7399,1.2503,1.5999,1.628," avg power usage of dcache_cc2",0.7399,1.628,0.8881,0.413772968143965,0.465908082585255
"avg_alu_power_cc1",3.9839,3.4553,3.5169,3.5151," avg power usage of alu_cc1",3.4553,3.9839,0.5286,0.24573940126348,0.464887251728111
"ul2.hits",17952,17970,17986,17988," total number of hits",17952,17988,36,16.7332005306815,0.464811125852264
"avg_regfile_power_cc2",0.4211,0.6307,0.7599,0.7714," avg power usage of arch. regfile_cc2",0.4211,0.7714,0.3503,0.162800765252092,0.464746689272314
"avg_dcache_power_cc1",1.417,2.1187,2.4248,2.4553," avg power usage of dcache_cc1",1.417,2.4553,1.0383,0.482531315045977,0.464732076515436
"avg_regfile_power_cc3",0.4819,0.6904,0.841,0.8567," avg power usage of arch. regfile_cc3",0.4819,0.8567,0.3748,0.174040857272078,0.464356609583987
"avg_resultbus_power_cc3",0.4672,0.7385,0.9652,0.9942," avg power usage of resultbus_cc3",0.4672,0.9942,0.527,0.244430131462278,0.463814291199769
"avg_resultbus_power_cc2",0.4075,0.6834,0.9046,0.933," avg power usage of resultbus_cc2",0.4075,0.933,0.5255,0.243484364658869,0.46333846747644
"avg_clock_power_cc3",5.3419,6.6176,7.4912,7.5928," avg power usage of clock_cc3",5.3419,7.5928,2.2509,1.04235176204261,0.463082216909951
"avg_total_power_cycle_cc3",14.4813,18.1382,20.596,20.8801," average total power per cycle_cc3",14.4813,20.8801,6.3988,2.96291838677117,0.463042818461457
"avg_clock_power_cc2",3.6597,4.9448,5.813,5.9143," avg power usage of clock_cc2",3.6597,5.9143,2.2546,1.04384574371248,0.462984894754051
"avg_total_power_cycle_cc2",9.7851,13.4911,15.9469,16.2331," average total power per cycle_cc2",9.7851,16.2331,6.448,2.98482756788395,0.462907501222696
"sim_total_refs",202659,212455,222566,224432," total number of loads and stores executed",202659,224432,21773,10064.2792422839,0.462236680397001
"avg_icache_power_cc1",2.262,2.0989,1.8767,1.9158," avg power usage of icache_cc1",1.8767,2.262,0.3853,0.177796559771742,0.461449674985056
"avg_icache_power_cc2",2.262,2.0989,1.8767,1.9158," avg power usage of icache_cc2",1.8767,2.262,0.3853,0.177796559771742,0.461449674985056
"avg_icache_power_cc3",2.2835,2.1367,1.9367,1.9719," avg power usage of icache_cc3",1.9367,2.2835,0.3468,0.160029455621978,0.461445950467065
"avg_lsq_power_cc1",0.1151,0.1744,0.2018,0.2058," avg power usage of lsq_cc1",0.1151,0.2058,0.0907,0.0418455393879284,0.461362066019056
"dl1.wb_rate",0.0504,0.0496,0.0487,0.0485," writeback rate (i.e., wrbks/ref)",0.0485,0.0504,0.0019,0.000875595035770913,0.460839492511007
"sim_total_loads",110756,117578,125442,127255," total number of loads executed",110756,127255,16499,7600.48833409187,0.460663575616211
"il1.replacements",1374,1395,1412,1415," total number of replacements",1374,1415,41,18.8502873541316,0.459763106198331
"IFQ_count",741874,806246,1176932,1966413," cumulative IFQ occupancy",741874,1966413,1224539,562701.135011221,0.459520795181878
"il1.misses",1843,1865,1882,1885," total number of misses",1843,1885,42,19.2937813815747,0.459375747180351
"avg_icache_access",0.9132,1.6251,2.2221,2.3443," avg number accesses of icache",0.9132,2.3443,1.4311,0.655531496192212,0.458061278870947
"resultbus_power_cc3",378107.0493,358765.3694,373516.4958,379526.7334," total power usage of resultbus_cc3",358765.3694,379526.7334,20761.364,9495.35933562612,0.457357201368182
"ul2.repl_rate",0.0601,0.0602,0.0604,0.0605," replacement rate (i.e., repls/ref)",0.0601,0.0605,0.000399999999999998,0.000182574185835056,0.456435464587642
"il1.miss_rate",0.0025,0.0024,0.0022,0.0021," miss rate (i.e., misses/ref)",0.0021,0.0025,4e-04,0.000182574185835055,0.456435464587638
"bpred_bimod.retstack_pushes",3373,3702,3764,3804," total number of address pushed onto ret-addr stack",3373,3804,431,196.369337389183,0.455613311807848
