"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"fetch_stage_power_cc1",18542.4105,18546.9336,18549.4105,18549.4105," total power usage of fetch stage_cc1",18542.4105,18549.4105,7,3.30061232740736,0.47151604677248
"regfile_power_cc3",7431.5229,6860.1141,6783.6337,6753.34," total power usage of arch. regfile_cc3",6753.34,7431.5229,678.1829,319.422414461001,0.470997446943887
"ul2.repl_rate",0.8693,0.4362,0.0347,0," replacement rate (i.e., repls/ref)",0,0.8693,0.8693,0.407481292004103,0.468746453473028
"ul2.replacements",851,427,34,0," total number of replacements",0,851,851,398.894305131907,0.46873596372727
"ul2.wb_rate",0.0858,0.0296,0.001,0," writeback rate (i.e., wrbks/ref)",0,0.0858,0.0858,0.0402142594941977,0.468697663102537
"ul2.writebacks",84,29,1,0," total number of writebacks",0,84,84,39.3658058048691,0.468640545296061
"issue_stage_power_cc1",53651.7706,54117.4552,54365.1761,59152.1461," total power usage of issue stage_cc1",53651.7706,59152.1461,5500.37549999999,2570.74081538842,0.467375511978851
"issue_stage_power_cc2",31758.5972,32027.1716,32150.7969,34800.4129," total power usage of issue stage_cc2",31758.5972,34800.4129,3041.8157,1420.24678125739,0.466907571440765
"avg_clock_power_cc2",1.909,2.0077,2.0004,1.9925," avg power usage of clock_cc2",1.909,2.0077,0.0986999999999998,0.0460205026772488,0.466266491157537
"lsq_power_cc1",935.2578,935.654,935.0751,935.09," total power usage of lsq_cc1",935.0751,935.654,0.578899999999976,0.269560412214639,0.465642446389101
"total_power_cycle_cc1",143093.6923,140808.1951,140231.2863,144616.0087," total power per cycle_cc1",140231.2863,144616.0087,4384.7224,2036.9988439425,0.464567345002844
"clock_power_cc2",31588.7539,29848.0892,29486.2619,29369.997," total power usage of clock_cc2",29369.997,31588.7539,2218.7569,1030.62590460384,0.464506005414041
"avg_total_power_insn_cc1",12.5301,12.3289,12.2751,12.659," average total power per insn_cc1",12.2751,12.659,0.383900000000001,0.178269765150085,0.464365108492017
"issue_stage_power",508306.5328,460510.5948,466645.8731,551677.6872," total power usage of issue stage",460510.5948,551677.6872,91167.0924,42308.9914355814,0.464081833935744
"avg_clock_power_cc1",3.3199,3.4984,3.4824,3.4645," avg power usage of clock_cc1",3.3199,3.4984,0.1785,0.0821093173762881,0.459996175777524
"clock_power_cc1",54934.9592,52010.7473,51330.4504,51066.7685," total power usage of clock_cc1",51066.7685,54934.9592,3868.1907,1777.86918829658,0.459612600872181
"avg_clock_power_cc3",4.1667,4.2484,4.2408,4.2329," avg power usage of clock_cc3",4.1667,4.2484,0.0817000000000005,0.0375372703678182,0.459452513681983
"issue_stage_power_cc3",76927.6634,72403.1739,73082.5152,83727.66," total power usage of issue stage_cc3",72403.1739,83727.66,11324.4861,5192.30778427354,0.458502729256168
"avg_regfile_power_cc3",0.4491,0.4614,0.4602,0.4582," avg power usage of arch. regfile_cc3",0.4491,0.4614,0.0123,0.00557516815889888,0.45326570397552
"window_power_cc3",9853.1625,9524.2155,9439.8963,9392.2808," total power usage of instruction window_cc3",9392.2808,9853.1625,460.8817,207.804144701068,0.450883913813606
"ruu_occupancy",5.5007,5.4376,5.4492,5.4492," avg RUU occupancy (insn's)",5.4376,5.5007,0.0631000000000004,0.0282182417359174,0.447198759681731
"lsq_power_cc2",549.5321,549.5709,549.5619,549.5649," total power usage of lsq_cc2",549.5321,549.5709,0.0388000000000375,0.0173092460841068,0.446114589796135
"avg_resultbus_power_cc1",0.533,0.6085,0.5965,0.5807," avg power usage of resultbus_cc1",0.533,0.6085,0.0755,0.033133907607364,0.438859703408795
"avg_resultbus_power_cc2",0.2802,0.3203,0.3134,0.3048," avg power usage of resultbus_cc2",0.2802,0.3203,0.0401,0.0175053087185954,0.436541364553502
"avg_issue_power_cc3",4.649,4.8701,4.9581,5.6803," average power of issue unit per cycle_cc3",4.649,5.6803,1.0313,0.446630774988319,0.433075511479026
"resultbus_power_cc3",7379.6054,7120.737,6949.439,6822.8498," total power usage of resultbus_cc3",6822.8498,7379.6054,556.7556,240.855660895234,0.432605726633435
"max_cycle_power_cc2",26.1376,26.145,26.1298,26.1086," maximum cycle power usage of cc2",26.1086,26.145,0.0364000000000004,0.0157110364606117,0.431621880786031
"max_cycle_power_cc3",29.9064,29.9142,29.899,29.8778," maximum cycle power usage of cc3",29.8778,29.9142,0.0364000000000004,0.0156498136304135,0.429939934901463
"avg_resultbus_power_cc3",0.446,0.479,0.4715,0.4629," avg power usage of resultbus_cc3",0.446,0.479,0.033,0.014184146079338,0.429822608464788
"avg_total_power_cycle_cc1",8.6477,9.4712,9.5137,9.8111," average total power per cycle_cc1",8.6477,9.8111,1.1634,0.498948296419579,0.42887080661817
"avg_total_power_cycle_cc2",5.0363,5.5086,5.5379,5.7077," average total power per cycle_cc2",5.0363,5.7077,0.6714,0.287920583668483,0.428836138916418
"ifq_full",0.3055,0.3038,0.3043,0.3043," fraction of time (cycle's) IFQ was full",0.3038,0.3055,0.00169999999999998,0.000722841614740038,0.425200949847086
"window_power_cc1",11599.0302,11656.0812,11569.4366,11495.3619," total power usage of instruction window_cc1",11495.3619,11656.0812,160.719300000001,66.89715705755,0.416235990684067
"avg_total_power_cycle_cc3",10.8999,11.3157,11.4038,12.116," average total power per cycle_cc3",10.8999,12.116,1.2161,0.505072156561152,0.415321237201836
"window_power_cc2",7491.6127,7530.7898,7474.0373,7426.4219," total power usage of instruction window_cc2",7426.4219,7530.7898,104.367899999999,43.2765442416845,0.414653779961892
"max_cycle_power_cc1",35.5291,35.5751,35.5235,35.4463," maximum cycle power usage of cc1",35.4463,35.5751,0.128799999999998,0.0533971285120581,0.414573979130892
"regfile_power_cc1",14278.0612,14447.4042,14300.1764,14161.6108," total power usage of arch. regfile_cc1",14161.6108,14447.4042,285.7934,117.36025287548,0.410647176860908
"avg_issue_power_cc2",1.9193,2.1542,2.1812,2.361," average power of issue unit per cycle_cc2",1.9193,2.361,0.4417,0.181358712225247,0.41059251126386
"avg_issue_power_cc1",3.2424,3.6401,3.6883,4.013," average power of issue unit per cycle_cc1",3.2424,4.013,0.7706,0.315914571785897,0.409959215917333
"resultbus_power_cc2",4637.2583,4762.0794,4619.7305,4493.1413," total power usage of resultbus_cc2",4493.1413,4762.0794,268.938099999999,110.027639325501,0.4091188244637
"resultbus_power_cc1",8818.9449,9047.1256,8791.7244,8558.9216," total power usage of resultbus_cc1",8558.9216,9047.1256,488.204,199.622469986245,0.408891508439596
"regfile_power_cc2",3201.7159,3233.6976,3202.2304,3171.9367," total power usage of arch. regfile_cc2",3171.9367,3233.6976,61.7608999999998,25.2193647523088,0.408338686002129
"rename_power_cc1",1686.4907,1685.6548,1686.0728,1686.0728," total power usage of rename unit_cc1",1685.6548,1686.4907,0.835900000000038,0.341254747219743,0.408248291924545
"dispatch_stage_power_cc1",1686.4907,1685.6548,1686.0728,1686.0728," total power usage of dispatch stage_cc1",1685.6548,1686.4907,0.835900000000038,0.341254747219743,0.408248291924545
"sim_num_insn",9325,9325,9325,9325," total number of instructions committed",9325,9325,0,0,NA
"sim_num_refs",2209,2209,2209,2209," total number of loads and stores committed",2209,2209,0,0,NA
"sim_num_loads",1317,1317,1317,1317," total number of loads committed",1317,1317,0,0,NA
"sim_num_stores",892,892,892,892," total number of stores committed",892,892,0,0,NA
"sim_num_branches",1893,1893,1893,1893," total number of branches committed",1893,1893,0,0,NA
"sim_elapsed_time",1,1,1,1," total simulation time in seconds",1,1,0,0,NA
"sim_inst_rate",9325,9325,9325,9325," simulation speed (in insts/sec)",9325,9325,0,0,NA
"sim_IPB",4.926,4.926,4.926,4.926," instruction per branch",4.926,4.926,0,0,NA
"bpred_bimod.updates",1893,1893,1893,1893," total number of updates",1893,1893,0,0,NA
"bpred_bimod.addr_hits",1443,1443,1443,1443," total number of address-predicted hits",1443,1443,0,0,NA
"bpred_bimod.dir_hits",1664,1664,1664,1664," total number of direction-predicted hits (includes addr-hits)",1664,1664,0,0,NA
"bpred_bimod.misses",229,229,229,229," total number of misses",229,229,0,0,NA
"bpred_bimod.jr_hits",154,154,154,154," total number of address-predicted hits for JR's",154,154,0,0,NA
"bpred_bimod.jr_seen",310,310,310,310," total number of JR's seen",310,310,0,0,NA
"bpred_bimod.jr_non_ras_hits.PP",34,34,34,34," total number of address-predicted hits for non-RAS JR's",34,34,0,0,NA
"bpred_bimod.jr_non_ras_seen.PP",115,115,115,115," total number of non-RAS JR's seen",115,115,0,0,NA
"bpred_bimod.bpred_addr_rate",0.7623,0.7623,0.7623,0.7623," branch address-prediction rate (i.e., addr-hits/updates)",0.7623,0.7623,0,0,NA
"bpred_bimod.bpred_dir_rate",0.879,0.879,0.879,0.879," branch direction-prediction rate (i.e., all-hits/updates)",0.879,0.879,0,0,NA
"bpred_bimod.bpred_jr_rate",0.4968,0.4968,0.4968,0.4968," JR address-prediction rate (i.e., JR addr-hits/JRs seen)",0.4968,0.4968,0,0,NA
"bpred_bimod.bpred_jr_non_ras_rate.PP",0.2957,0.2957,0.2957,0.2957," non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)",0.2957,0.2957,0,0,NA
"bpred_bimod.retstack_pushes",220,220,220,220," total number of address pushed onto ret-addr stack",220,220,0,0,NA
"bpred_bimod.retstack_pops",241,241,241,241," total number of address popped off of ret-addr stack",241,241,0,0,NA
"bpred_bimod.used_ras.PP",195,195,195,195," total number of RAS predictions used",195,195,0,0,NA
"bpred_bimod.ras_hits.PP",120,120,120,120," total number of RAS hits",120,120,0,0,NA
"bpred_bimod.ras_rate.PP",0.6154,0.6154,0.6154,0.6154," RAS prediction rate (i.e., RAS hits/used RAS)",0.6154,0.6154,0,0,NA
"il1.misses",338,338,338,338," total number of misses",338,338,0,0,NA
"il1.replacements",84,84,84,84," total number of replacements",84,84,0,0,NA
"il1.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"il1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"il1.repl_rate",0.0073,0.0073,0.0073,0.0073," replacement rate (i.e., repls/ref)",0.0073,0.0073,0,0,NA
"il1.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"il1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dl1.accesses",2289,2289,2289,2289," total number of accesses",2289,2289,0,0,NA
"dl1.hits",1732,1732,1732,1732," total number of hits",1732,1732,0,0,NA
"dl1.misses",557,557,557,557," total number of misses",557,557,0,0,NA
"dl1.replacements",102,102,102,102," total number of replacements",102,102,0,0,NA
"dl1.writebacks",84,84,84,84," total number of writebacks",84,84,0,0,NA
"dl1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dl1.miss_rate",0.2433,0.2433,0.2433,0.2433," miss rate (i.e., misses/ref)",0.2433,0.2433,0,0,NA
"dl1.repl_rate",0.0446,0.0446,0.0446,0.0446," replacement rate (i.e., repls/ref)",0.0446,0.0446,0,0,NA
"dl1.wb_rate",0.0367,0.0367,0.0367,0.0367," writeback rate (i.e., wrbks/ref)",0.0367,0.0367,0,0,NA
"dl1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"ul2.accesses",979,979,979,979," total number of accesses",979,979,0,0,NA
"ul2.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"ul2.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"itlb.misses",11,11,11,11," total number of misses",11,11,0,0,NA
"itlb.replacements",0,0,0,0," total number of replacements",0,0,0,0,NA
"itlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"itlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"itlb.miss_rate",0.001,0.001,0.001,0.001," miss rate (i.e., misses/ref)",0.001,0.001,0,0,NA
"itlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"itlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"itlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dtlb.accesses",2294,2294,2294,2294," total number of accesses",2294,2294,0,0,NA
"dtlb.hits",2277,2277,2277,2277," total number of hits",2277,2277,0,0,NA
"dtlb.misses",17,17,17,17," total number of misses",17,17,0,0,NA
"dtlb.replacements",0,0,0,0," total number of replacements",0,0,0,0,NA
"dtlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"dtlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dtlb.miss_rate",0.0074,0.0074,0.0074,0.0074," miss rate (i.e., misses/ref)",0.0074,0.0074,0,0,NA
"dtlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"dtlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"dtlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"avg_rename_power",0.418,0.418,0.418,0.418," avg power usage of rename unit",0.418,0.418,0,0,NA
"avg_bpred_power",4.5231,4.5231,4.5231,4.5231," avg power usage of bpred unit",4.5231,4.5231,0,0,NA
"avg_window_power",2.2043,2.2043,2.2043,2.2043," avg power usage of instruction window",2.2043,2.2043,0,0,NA
"avg_lsq_power",0.9632,0.9632,0.9632,0.9632," avg power usage of lsq",0.9632,0.9632,0,0,NA
"avg_regfile_power",3.5725,3.5725,3.5725,3.5725," avg power usage of arch. regfile",3.5725,3.5725,0,0,NA
"avg_icache_power",2.4769,2.4769,2.4769,2.4769," avg power usage of icache",2.4769,2.4769,0,0,NA
"avg_dcache_power",6.0849,6.0849,6.0849,6.0849," avg power usage of dcache",6.0849,6.0849,0,0,NA
"avg_alu_power",18.9412,18.9412,18.9412,18.9412," avg power usage of alu",18.9412,18.9412,0,0,NA
"avg_falu_power",14.281,14.281,14.281,14.281," avg power usage of falu",14.281,14.281,0,0,NA
"avg_resultbus_power",2.2975,2.2975,2.2975,2.2975," avg power usage of resultbus",2.2975,2.2975,0,0,NA
"avg_clock_power",26.0975,26.0975,26.0975,26.0975," avg power usage of clock",26.0975,26.0975,0,0,NA
"avg_fetch_power",7.0001,7.0001,7.0001,7.0001," average power of fetch unit per cycle",7.0001,7.0001,0,0,NA
"avg_dispatch_power",0.418,0.418,0.418,0.418," average power of dispatch unit per cycle",0.418,0.418,0,0,NA
"avg_total_power_cycle_nofp_nod2",53.2981,53.2981,53.2981,53.2981," average total power per cycle",53.2981,53.2981,0,0,NA
"bpred_power_cc2",4281.1391,4281.1391,4281.1391,4281.1391," total power usage of bpred unit_cc2",4281.1391,4281.1391,0,0,NA
"dcache_power_cc2",6964.1752,6964.1752,6964.1752,6964.1752," total power usage of dcache_cc2",6964.1752,6964.1752,0,0,NA
"total_bpred_access",1893,1893,1893,1893," total number accesses of bpred unit",1893,1893,0,0,NA
"total_lsq_access",2312,2312,2312,2312," total number accesses of load/store queue",2312,2312,0,0,NA
"total_dcache_access",2289,2289,2289,2289," total number accesses of dcache",2289,2289,0,0,NA
"total_dcache2_access",979,979,979,979," total number accesses of dcache2",979,979,0,0,NA
"max_rename_access",4,4,4,4," max number accesses of rename unit",4,4,0,0,NA
"max_bpred_access",3,3,3,3," max number accesses of bpred unit",3,3,0,0,NA
"max_window_access",16,16,16,16," max number accesses of instruction window",16,16,0,0,NA
"max_lsq_access",4,4,4,4," max number accesses of load/store queue",4,4,0,0,NA
"max_regfile_access",10,10,10,10," max number accesses of arch. regfile",10,10,0,0,NA
"max_icache_access",4,4,4,4," max number accesses of icache",4,4,0,0,NA
"max_dcache_access",4,4,4,4," max number accesses of dcache",4,4,0,0,NA
"max_dcache2_access",4,4,4,4," max number accesses of dcache2",4,4,0,0,NA
"max_alu_access",4,4,4,4," max number accesses of alu",4,4,0,0,NA
"sim_invalid_addrs",0,0,0,0," total non-speculative bogus addresses seen (debug var)",0,0,0,0,NA
"ld_text_base",4831838208,4831838208,4831838208,4831838208," program text (code) segment base",4831838208,4831838208,0,0,NA
"ld_text_size",65536,65536,65536,65536," program text (code) size in bytes",65536,65536,0,0,NA
"ld_data_base",5368709120,5368709120,5368709120,5368709120," program initialized data segment base",5368709120,5368709120,0,0,NA
"ld_data_size",743728,743728,743728,743728," program init'ed `.data' and uninit'ed `.bss' size in bytes",743728,743728,0,0,NA
"ld_stack_base",4831424512,4831424512,4831424512,4831424512," program stack segment base (highest address in stack)",4831424512,4831424512,0,0,NA
"ld_stack_size",16384,16384,16384,16384," program initial stack size",16384,16384,0,0,NA
"ld_prog_entry",4831846480,4831846480,4831846480,4831846480," program entry point (initial PC)",4831846480,4831846480,0,0,NA
"ld_environ_base",4831408128,4831408128,4831408128,4831408128," program environment base address address",4831408128,4831408128,0,0,NA
"ld_target_big_endian",0,0,0,0," target executable endian-ness, non-zero if big endian",0,0,0,0,NA
"mem.page_count",18,18,18,18," total number of pages allocated",18,18,0,0,NA
"mem.ptab_miss_rate",0.002,0.002,0.002,0.002," first level page table miss rate",0.002,0.002,0,0,NA
