"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"dcache_power",1002913889.2542,748714850.8576,704898195.6926,704003416.3178," total power usage of dcache",704003416.3178,1002913889.2542,298910472.9364,143381131.90619,0.479679184531945
"sim_cycle",164819941,123044599,115843723,115696674," total simulation time in cycles",115696674,164819941,49123267,23563408.6561049,0.479679184531942
"icache_power",408249392.2436,304774302.9236,286938152.4192,286573920.6097," total power usage of icache",286573920.6097,408249392.2436,121675471.6339,58365191.0108855,0.479679184531917
"regfile_power",588814640.4505,439573396.876,413848468.3029,413323139.8537," total power usage of arch. regfile",413323139.8537,588814640.4505,175491500.5968,84179619.8985493,0.479679184531882
"rename_power",68889046.8499,51428395.7011,48418678.0595,48357216.6526," total power usage of rename unit",48357216.6526,68889046.8499,20531830.1973,9848691.56597496,0.47967918453125
"dispatch_stage_power",68889046.8499,51428395.7011,48418678.0595,48357216.6526," total power usage of dispatch stage",48357216.6526,68889046.8499,20531830.1973,9848691.56597496,0.47967918453125
"clock_power",4301383904.2297,3211153058.3184,3023228393.7249,3019390786.4666," total power usage of clock",3019390786.4666,4301383904.2297,1281993117.7631,614945413.302407,0.47967918453057
"resultbus_power",378680882.9382,282700243.7824,266155922.441,265818071.0551," total power usage of resultbus",265818071.0551,378680882.9382,112862811.8831,54137941.5644373,0.479679184499779
"fetch_stage_power",1153750817.9813,861320577.9062,810913955.1542,809884602.1273," total power usage of fetch stage",809884602.1273,1153750817.9813,343866215.854,164945465.992679,0.479679184484677
"bpred_power",745501425.7377,556546274.9826,523975802.735,523310681.5176," total power usage of bpred unit",523310681.5176,745501425.7377,222190744.2201,106580274.981793,0.479679184458807
"lsq_power",158751268.728,118514095.5906,111578355.9122,111436721.2578," total power usage of load/store queue",111436721.2578,158751268.728,47314547.4702,22695803.5413202,0.479679184411826
"issue_stage_power_cc3",997664707.6384,900941911.221,887550130.0359,889859049.6175," total power usage of issue stage_cc3",887550130.0359,997664707.6384,110114577.6025,52765266.4977668,0.47918511469247
"avg_total_power_insn",76.5255,53.7409,49.4789,49.4064," average total power per insn",49.4064,76.5255,27.1191,12.9841568332012,0.478782733689586
"avg_total_power_insn_nofp_nod2",56.8152,39.8991,36.7349,36.681," average total power per insn",36.681,56.8152,20.1342,9.63989164617528,0.47878195538811
"fetch_stage_power_cc3",398202868.2351,290327482.9796,269686578.0827,270006639.7321," total power usage of fetch stage_cc3",269686578.0827,398202868.2351,128516290.1524,61527022.9558142,0.478748825404569
"issue_stage_power_cc1",1247663495.0153,941170076.6144,887496084.0901,890665678.8446," total power usage of issue stage_cc1",887496084.0901,1247663495.0153,360167410.9252,172372624.026356,0.478590285510741
"bpred_bimod.retstack_pushes",1763709,1878291,1901315,1901460," total number of address pushed onto ret-addr stack",1763709,1901460,137751,65895.5689728073,0.47836726392409
"dl1.writebacks",421858,422718,422893,422892," total number of writebacks",421858,422893,1035,495.049071641725,0.478308281779444
"IFQ_fcount",111367125,64581740,55822170,55578199," cumulative IFQ full count",55578199,111367125,55788926,26683908.8196678,0.478301174316706
"lsq_power_cc3",26740721.8961,23295994.6932,22666181.8956,22643773.2151," total power usage of lsq_cc3",22643773.2151,26740721.8961,4096948.681,1959497.58395485,0.478282189142914
"avg_lsq_access",0.3292,0.4496,0.4751,0.4751," avg number accesses of lsq",0.3292,0.4751,0.1459,0.0697437452392686,0.478024299103966
"ifq_latency",3.0246,1.7619,1.5145,1.509," avg IFQ occupant latency (cycle's)",1.509,3.0246,1.5156,0.724399295968736,0.477962058570029
"IFQ_count",467653071,289601201,254556811,253670788," cumulative IFQ occupancy",253670788,467653071,213982283,102233715.394334,0.477767196241821
"icache_power_cc3",281658194.9915,192438612.1967,173931627.8519,173661653.0929," total power usage of icache_cc3",173661653.0929,281658194.9915,107996541.8986,51578060.4463693,0.477589925932971
"fetch_stage_power_cc2",320085670.2775,232450032.6064,213868511.1047,213609009.3525," total power usage of fetch stage_cc2",213609009.3525,320085670.2775,106476660.925,50826251.1357969,0.477346403373768
"icache_power_cc1",267592506.5519,179956868.8803,161375347.3761,161115845.6214," total power usage of icache_cc1",161115845.6214,267592506.5519,106476660.9305,50826251.1375831,0.477346403365886
"icache_power_cc2",267592506.5519,179956868.8803,161375347.3761,161115845.6214," total power usage of icache_cc2",161115845.6214,267592506.5519,106476660.9305,50826251.1375831,0.477346403365886
"rename_power_cc1",43568359.1169,28058046.5255,24762078.5329,24715395.5498," total power usage of rename unit_cc1",24715395.5498,43568359.1169,18852963.5671,8998699.54124844,0.47730954919745
"dispatch_stage_power_cc1",43568359.1169,28058046.5255,24762078.5329,24715395.5498," total power usage of dispatch stage_cc1",24715395.5498,43568359.1169,18852963.5671,8998699.54124844,0.47730954919745
"avg_dcache_power_cc1",1.6237,1.9411,2.0069,2.0084," avg power usage of dcache_cc1",1.6237,2.0084,0.3847,0.183584737473825,0.477215330059333
"avg_lsq_power_cc3",0.1622,0.1893,0.1957,0.1957," avg power usage of instruction lsq_cc3",0.1622,0.1957,0.0335,0.0159708849681746,0.476742834870885
"avg_lsq_power_cc2",0.0804,0.1104,0.1171,0.1172," avg power usage of instruction lsq_cc2",0.0804,0.1172,0.0368,0.0175410708529059,0.476659534046357
"dcache_power_cc1",267620186.7942,238845483.4163,232484894.3726,232366728.5346," total power usage of dcache_cc1",232366728.5346,267620186.7942,35253458.2596,16802093.0448761,0.476608363388028
"avg_window_access",3.6387,4.8835,5.1776,5.184," avg number accesses of instruction window",3.6387,5.184,1.5453,0.734990269776864,0.475629502217604
"avg_bpred_access",0.1408,0.1886,0.2004,0.2006," avg number accesses of bpred unit",0.1408,0.2006,0.0598,0.0284258098682635,0.475347991108085
"dtlb.accesses",52607030,53872482,54185771,54190940," total number of accesses",52607030,54190940,1583910,752891.925142148,0.475337566618146
"dtlb.hits",52586169,53851531,54164811,54169980," total number of hits",52586169,54169980,1583811,752844.034395073,0.475337041095859
"avg_total_power_insn_cc1",21.8715,14.9353,13.3402,13.283," average total power per insn_cc1",13.283,21.8715,8.5885,4.08180917323026,0.475264501744223
"sim_IPC",0.88,1.1788,1.2521,1.2536," instructions per cycle",0.88,1.2536,0.3736,0.177549755937127,0.475240246084387
"avg_dcache2_power_cc3",0.4936,0.5186,0.5249,0.525," avg power usage of dcache2_cc3",0.4936,0.525,0.0314,0.0149200927164233,0.475162188421123
"avg_dcache2_power_cc1",0.1665,0.2234,0.2374,0.2377," avg power usage of dcache2_cc1",0.1665,0.2377,0.0712,0.033831001561684,0.475154516315787
"avg_bpred_power_cc2",0.3185,0.4266,0.4531,0.4537," avg power usage of bpred unit_cc2",0.3185,0.4537,0.1352,0.0642383776777299,0.475135929569008
"clock_power_cc1",1293306056.5874,935251982.5408,853650291.0292,850299986.7171," total power usage of clock_cc1",850299986.7171,1293306056.5874,443006069.8703,210483806.238317,0.475126235403368
"total_power_cycle_cc1",3381702006.6075,2454845298.7839,2242174048.5736,2232995493.5374," total power per cycle_cc1",2232995493.5374,3381702006.6075,1148706513.0701,545561226.305433,0.474935259875331
"avg_dcache2_power_cc2",0.0893,0.12,0.1276,0.1278," avg power usage of dcache2_cc2",0.0893,0.1278,0.0385,0.0182808415196529,0.474827052458518
"avg_dcache2_access",0.0424,0.057,0.0606,0.0607," avg number accesses of dcache2",0.0424,0.0607,0.0183,0.00868883383045926,0.474799662866626
"avg_alu_power_cc3",2.6662,3.0999,3.21,3.2124," avg power usage of alu_cc3",2.6662,3.2124,0.5462,0.259315218411878,0.474762391819623
"avg_fetch_power_cc2",1.942,1.8892,1.8462,1.8463," average power of fetch unit per cycle_cc2",1.8462,1.942,0.0957999999999999,0.0454728765309607,0.474664681951574
"avg_alu_power_cc1",2.9227,2.6985,2.6483,2.652," avg power usage of alu_cc1",2.6483,2.9227,0.2744,0.13023551422967,0.474619220953609
"avg_alu_power_cc2",1.0643,1.4756,1.5807,1.5835," avg power usage of alu_cc2",1.0643,1.5835,0.5192,0.246323220924595,0.474428391611315
"avg_alu_access",0.9126,1.265,1.3551,1.3575," avg number accesses of alu",0.9126,1.3575,0.4449,0.211070296346975,0.474421884349237
"avg_resultbus_access",0.9779,1.356,1.4515,1.4544," avg number accesses of resultbus",0.9779,1.4544,0.4765,0.226038352203042,0.474372197697886
"lsq_latency",4.3824,2.3855,2.0057,1.9604," avg LSQ occupant latency (cycle's)",1.9604,4.3824,2.422,1.14852828437092,0.474206558369495
"sim_elapsed_time",153,143,140,140," total simulation time in seconds",140,153,13,6.16441400296898,0.474185692536075
"il1.miss_rate",0.0311,0.0295,0.029,0.029," miss rate (i.e., misses/ref)",0.029,0.0311,0.0021,0.000994987437106619,0.473803541479343
"il1.repl_rate",0.0311,0.0295,0.029,0.029," replacement rate (i.e., repls/ref)",0.029,0.0311,0.0021,0.000994987437106619,0.473803541479343
"avg_icache_access",1.0234,1.447,1.5664,1.5688," avg number accesses of icache",1.0234,1.5688,0.5454,0.25833513117654,0.473661773334323
"ruu_latency",12.804,6.8606,5.6616,5.528," avg RUU occupant latency (cycle's)",5.528,12.804,7.276,3.4461249982166,0.473629054180401
"avg_rename_power_cc2",0.098,0.1396,0.1516,0.1518," avg power usage of rename unit_cc2",0.098,0.1518,0.0538,0.0254801229719691,0.473608233679723
"avg_dispatch_power_cc2",0.098,0.1396,0.1516,0.1518," average power of dispatch unit per cycle_cc2",0.098,0.1518,0.0538,0.0254801229719691,0.473608233679723
"sim_exec_BW",0.9381,1.3358,1.4509,1.453," total instructions (mis-spec + committed) per cycle",0.9381,1.453,0.5149,0.243796260567439,0.473482735613593
"ifq_rate",0.9381,1.3358,1.4509,1.453," avg IFQ dispatch rate (insn/cycle)",0.9381,1.453,0.5149,0.243796260567439,0.473482735613593
"ruu_rate",0.9381,1.3358,1.4509,1.453," avg RUU dispatch rate (insn/cycle)",0.9381,1.453,0.5149,0.243796260567439,0.473482735613593
"lsq_rate",0.9381,1.3358,1.4509,1.453," avg LSQ dispatch rate (insn/cycle)",0.9381,1.453,0.5149,0.243796260567439,0.473482735613593
"avg_rename_access",0.9381,1.3358,1.4509,1.453," avg number accesses of rename unit",0.9381,1.453,0.5149,0.243796260567439,0.473482735613593
"bpred_bimod.bpred_jr_rate",0.7952,0.7869,0.7842,0.7842," JR address-prediction rate (i.e., JR addr-hits/JRs seen)",0.7842,0.7952,0.011,0.00520792665078916,0.473447877344469
"bpred_bimod.jr_hits",1732446,1714330,1708454,1708448," total number of address-predicted hits for JR's",1708448,1732446,23998,11360.8790006173,0.473409409143149
"sim_inst_rate",947993.7582,1014287.028,1036021.75,1036021.75," simulation speed (in insts/sec)",947993.7582,1036021.75,88027.9918,41670.781712422,0.473381033241088
"LSQ_count",677599998,392090676,337114799,329565575," cumulative LSQ occupancy",329565575,677599998,348034423,164712484.188331,0.473264922384792
"dl1.wb_rate",0.0083,0.008,0.0079,0.0079," writeback rate (i.e., wrbks/ref)",0.0079,0.0083,0.000399999999999999,0.000189296944860009,0.473242362150023
"avg_rename_power_cc3",0.1134,0.1586,0.172,0.1723," avg power usage of rename unit_cc3",0.1134,0.1723,0.0589,0.0278590948644543,0.472989726051856
"avg_dispatch_power_cc3",0.1134,0.1586,0.172,0.1723," average power of dispatch unit per cycle_cc3",0.1134,0.1723,0.0589,0.0278590948644543,0.472989726051856
"alu_power_cc2",175418681.8999,181566482.2052,183113206.5776,183205682.282," total power usage of alu_cc2",175418681.8999,183205682.282,7787000.38210002,3682463.15315656,0.472898802165393
"total_alu_access",150420841,155651819,156974667,157054041," total number accesses of alu",150420841,157054041,6633200,3136313.67897388,0.472820611314883
"ifq_full",0.6757,0.5249,0.4819,0.4804," fraction of time (cycle's) IFQ was full",0.4804,0.6757,0.1953,0.0923185923852828,0.472701445905186
"total_resultbus_access",161182063,166854264,168151771,168270709," total number accesses of resultbus",161182063,168270709,7088646,3350417.67301605,0.472645646716742
"RUU_count",1979707388,1127646657,951583081,929311253," cumulative RUU occupancy",929311253,1979707388,1050396135,496421399.449402,0.472603985209258
"bpred_bimod.lookups",25928401,27607591,28183077,28186989," total number of bpred lookups",25928401,28186989,2258588,1067370.76333874,0.472583208331375
"sim_total_loads",37113850,39562190,40431792,40428414," total number of loads executed",37113850,40431792,3317942,1567801.15258398,0.472522169641297
"sim_slip",2803938075,1617810275,1366175338,1335430363," total number of slip cycles",1335430363,2803938075,1468507712,693696592.884209,0.472381988337974
"avg_sim_slip",19.3318,11.154,9.4191,9.2071," the average slip between issue and retirement",9.2071,19.3318,10.1247,4.78271911712713,0.472381316693545
"avg_dcache_access",0.31,0.4286,0.4635,0.4648," avg number accesses of dcache",0.31,0.4648,0.1548,0.0730988999005229,0.472215115636453
"avg_dcache_power_cc2",0.9433,1.3041,1.4102,1.4142," avg power usage of dcache_cc2",0.9433,1.4142,0.4709,0.222357497437497,0.47219685164047
"mem.ptab_accesses",1067655925,1094517511,1104376165,1104428987," total page table accesses",1067655925,1104428987,36773062,17362824.5645277,0.472161512264813
"avg_dcache_power_cc3",1.39,1.7218,1.8233,1.827," avg power usage of dcache_cc3",1.39,1.827,0.437,0.206194105557522,0.471840058484033
"dl1.misses",1333177,1342500,1346214,1346202," total number of misses",1333177,1346214,13037,6151.09114304121,0.471817990568475
"dl1.replacements",1332665,1341988,1345702,1345690," total number of replacements",1332665,1345702,13037,6151.09114304121,0.471817990568475
"total_icache_access",168675596,178040748,181461929,181503226," total number accesses of icache",168675596,181503226,12827630,6051442.07169076,0.471750593967144
"ul2.misses",422825,424006,424742,424745," total number of misses",422825,424745,1920,905.716843168989,0.471727522483849
"ul2.replacements",418729,419910,420646,420649," total number of replacements",418729,420649,1920,905.716843168989,0.471727522483849
"sim_total_refs",55044792,58033993,59192526,59183987," total number of loads and stores executed",55044792,59192526,4147734,1956542.72097127,0.471713644358889
"il1.hits",163101622,172524905,175991274,176032979," total number of hits",163101622,176032979,12931357,6099763.80404263,0.471703302603326
"il1.accesses",168337403,177774808,181247726,181289369," total number of accesses",168337403,181289369,12951966,6109483.80907643,0.471703200045184
"itlb.accesses",168337403,177774808,181247726,181289369," total number of accesses",168337403,181289369,12951966,6109483.80907643,0.471703200045184
"itlb.hits",168247455,177684604,181157484,181199125," total number of hits",168247455,181199125,12951670,6109343.07123567,0.471703114056772
"bpred_bimod.bpred_addr_rate",0.8646,0.8639,0.8636,0.8636," branch address-prediction rate (i.e., addr-hits/updates)",0.8636,0.8646,0.001,0.000471699056602831,0.471699056602831
"sim_total_insn",154616862,164365447,168075939,168108882," total number of instructions executed",154616862,168108882,13492020,6363950.61130199,0.471682565790889
"total_rename_access",154616862,164365447,168075939,168108882," total number accesses of rename unit",154616862,168108882,13492020,6363950.61130199,0.471682565790889
"rename_power_cc2",16156127.9929,17174771.0114,17562485.4101,17565927.6694," total power usage of rename unit_cc2",16156127.9929,17565927.6694,1409799.6765,664977.928651136,0.471682565782698
"dispatch_stage_power_cc2",16156127.9929,17174771.0114,17562485.4101,17565927.6694," total power usage of dispatch stage_cc2",16156127.9929,17565927.6694,1409799.6765,664977.928651136,0.471682565782698
"ifq_occupancy",2.8374,2.3536,2.1974,2.1926," avg IFQ occupancy (insn's)",2.1926,2.8374,0.6448,0.304106883622628,0.471629782293158
"bpred_bimod.ras_rate.PP",0.9723,0.9654,0.9616,0.9616," RAS prediction rate (i.e., RAS hits/used RAS)",0.9616,0.9723,0.0107,0.005045377422288,0.47153060021383
"bpred_bimod.ras_hits.PP",1477413,1466959,1461083,1461077," total number of RAS hits",1461077,1477413,16336,7702.51716432146,0.471505703006945
"bpred_bimod.retstack_pops",1633718,1709913,1750268,1750347," total number of address popped off of ret-addr stack",1633718,1750347,116629,54966.1598834531,0.471290672846832
"avg_icache_power_cc1",1.6235,1.4625,1.393,1.3926," avg power usage of icache_cc1",1.3926,1.6235,0.2309,0.10881271371796,0.471254715105932
"avg_icache_power_cc2",1.6235,1.4625,1.393,1.3926," avg power usage of icache_cc2",1.3926,1.6235,0.2309,0.10881271371796,0.471254715105932
"ul2.hits",6567991,6591115,6600817,6600739," total number of hits",6567991,6600817,32826,15468.9296656233,0.471240165284326
"avg_icache_power_cc3",1.7089,1.564,1.5014,1.501," avg power usage of icache_cc3",1.501,1.7089,0.2079,0.0979636794939839,0.471205769571832
"ul2.accesses",6990816,7015121,7025559,7025484," total number of accesses",6990816,7025559,34743,16370.7781733185,0.471196447437425
"total_dcache2_access",6990816,7015121,7025559,7025484," total number accesses of dcache2",6990816,7025559,34743,16370.7781733185,0.471196447437425
"dcache2_power_cc2",14712505.8895,14763656.9219,14785624.191,14785466.3499," total power usage of dcache2_cc2",14712505.8895,14785624.191,73118.3015000001,34453.083905052,0.471196447377159
"avg_rename_power_cc1",0.2643,0.228,0.2138,0.2136," avg power usage of rename unit_cc1",0.2136,0.2643,0.0507,0.0238877060430674,0.471157910119673
"avg_dispatch_power_cc1",0.2643,0.228,0.2138,0.2136," average power of dispatch unit per cycle_cc1",0.2136,0.2643,0.0507,0.0238877060430674,0.471157910119673
"rename_power_cc3",18688196.7612,19511805.9261,19928145.3622,19930109.7791," total power usage of rename unit_cc3",18688196.7612,19930109.7791,1241913.0179,584983.833970299,0.471034465005827
"dispatch_stage_power_cc3",18688196.7612,19511805.9261,19928145.3622,19930109.7791," total power usage of dispatch stage_cc3",18688196.7612,19930109.7791,1241913.0179,584983.833970299,0.471034465005827
"sim_total_branches",24568667,26288449,26900770,26916977," total number of branches executed",24568667,26916977,2348310,1106087.75672439,0.471014370642882
"avg_window_power_cc3",0.7917,1.0638,1.1307,1.1378," avg power usage of instruction window_cc3",0.7917,1.1378,0.3461,0.162979201127015,0.47090205468655
"il1.misses",5235781,5249903,5256452,5256390," total number of misses",5235781,5256452,20671,9731.50562177645,0.470780592219847
"il1.replacements",5235269,5249391,5255940,5255878," total number of replacements",5235269,5255940,20671,9731.50562177645,0.470780592219847
"ul2.writebacks",96558,96670,96739,96740," total number of writebacks",96558,96740,182,85.6791495444876,0.470764557936745
"avg_window_power_cc2",0.7456,1.0065,1.0702,1.0773," avg power usage of instruction window_cc2",0.7456,1.0773,0.3317,0.156146192183266,0.470745228167819
"avg_issue_power_cc2",3.3867,4.6547,4.9885,5.0188," average power of issue unit per cycle_cc2",3.3867,5.0188,1.6321,0.768236453942838,0.470704279114539
"avg_issue_power_cc3",6.0531,7.3221,7.6616,7.6913," average power of issue unit per cycle_cc3",6.0531,7.6913,1.6382,0.771026559745729,0.470654718438364
"avg_total_power_cycle_cc1",20.5176,19.9509,19.3552,19.3004," average total power per cycle_cc1",19.3004,20.5176,1.2172,0.572633555746315,0.470451491740317
"lsq_power_cc1",23342160.8052,21259621.2689,20539320.8464,20510773.8252," total power usage of lsq_cc1",20510773.8252,23342160.8052,2831386.98,1331980.20225594,0.470433823304484
"resultbus_power_cc1",194892086.1595,140409641.4025,128596430.8784,131151313.1579," total power usage of resultbus_cc1",128596430.8784,194892086.1595,66295655.2811,31169072.3406567,0.470152564425177
"total_regfile_access",242859701,221987736,214350291,214065346," total number accesses of arch. regfile",214065346,242859701,28794355,13536113.0698233,0.470096068129441
"sim_total_stores",17930942,18471803,18760734,18755573," total number of stores executed",17930942,18760734,829792,389993.038648128,0.469988911255023
"bpred_bimod.addr_hits",20067523,20051999,20044221,20044056," total number of address-predicted hits",20044056,20067523,23467,11023.8137192474,0.469758116471955
"regfile_power_cc1",424585261.8849,267819122.5897,223238227.8728,219011770.3672," total power usage of arch. regfile_cc1",219011770.3672,424585261.8849,205573491.5177,96507421.0002987,0.469454598877547
"avg_clock_power_cc1",7.8468,7.6009,7.369,7.3494," avg power usage of clock_cc1",7.3494,7.8468,0.4974,0.23337745356682,0.469194719675956
"LSQ_fcount",30695851,15320593,11658612,10955782," cumulative LSQ full count",10955782,30695851,19740069,9226054.59804563,0.467377018694597
"avg_total_power_insn_cc3",17.2778,12.967,11.8253,11.5952," average total power per insn_cc3",11.5952,17.2778,5.6826,2.64327694018239,0.465152736455565
"dcache_power_cc2",155466857.4431,160464260.1186,163359008.2365,163617571.1159," total power usage of dcache_cc2",155466857.4431,163617571.1159,8150713.6728,3786863.28748488,0.464605117969257
"dl1.accesses",51099179,52741736,53693188,53778173," total number of accesses",51099179,53778173,2678994,1244674.32339629,0.464605117964536
"total_dcache_access",51099179,52741736,53693188,53778173," total number accesses of dcache",51099179,53778173,2678994,1244674.32339629,0.464605117964536
"dl1.hits",49766002,51399236,52346974,52431971," total number of hits",49766002,52431971,2665969,1238555.40379976,0.464579822120872
"fetch_stage_power_cc1",372578834.003,282546070.5135,253027367.0486,248302662.0588," total power usage of fetch stage_cc1",248302662.0588,372578834.003,124276171.9442,57669537.293455,0.464043399400399
"lsq_occupancy",4.1112,3.1866,2.9101,2.8485," avg LSQ occupancy (insn's)",2.8485,4.1112,1.2627,0.583559200081706,0.462151896793938
"ruu_occupancy",12.0113,9.1645,8.2144,8.0323," avg RUU occupancy (insn's)",8.0323,12.0113,3.979,1.83872437915529,0.462107157364988
"total_power_cycle_cc3",2671445817.865,2131321551.9351,1987544423.2896,1949253817.4944," total power per cycle_cc3",1949253817.4944,2671445817.865,722192000.3706,333704374.994527,0.46207154721083
"clock_power_cc3",998879000.6026,795945434.7335,741209352.3411,726544389.5784," total power usage of clock_cc3",726544389.5784,998879000.6026,272334611.0242,125754199.75438,0.461763560942335
"avg_regfile_power_cc1",2.5761,2.1766,1.9271,1.893," avg power usage of arch. regfile_cc1",1.893,2.5761,0.6831,0.315075239691517,0.461243214304665
"avg_bpred_power_cc3",0.7071,0.7956,0.8266,0.8327," avg power usage of bpred unit_cc3",0.7071,0.8327,0.1256,0.0579241458000605,0.461179504777552
"dcache2_power_cc1",27434945.1392,27493990.3301,27505186.524,27497347.0837," total power usage of dcache2_cc1",27434945.1392,27505186.524,70241.384800002,32290.6962364495,0.45971041613702
"bpred_power_cc2",52493163.7255,52493163.7261,52493163.7287,52493163.7312," total power usage of bpred unit_cc2",52493163.7255,52493163.7312,0.0056999996304512,0.00261581761700571,0.458915401157429
"avg_total_power_insn_cc2",11.9547,9.1793,8.2844,8.0478," average total power per insn_cc2",8.0478,11.9547,3.9069,1.79292434958459,0.458912270491846
"avg_resultbus_power_cc3",0.5494,0.7287,0.7771,0.7934," avg power usage of resultbus_cc3",0.5494,0.7934,0.244,0.111924870635023,0.458708486209111
"RUU_fcount",77617028,39119532,26053920,22708737," cumulative RUU full count",22708737,77617028,54908291,25177613.0457867,0.458539367866807
"avg_resultbus_power_cc2",0.4639,0.6381,0.6827,0.699," avg power usage of resultbus_cc2",0.4639,0.699,0.2351,0.107801805025086,0.458535963526525
"avg_fetch_power_cc1",2.2605,2.2963,2.1842,2.1462," average power of fetch unit per cycle_cc1",2.1462,2.2963,0.1501,0.0687436300079263,0.457985543024159
"bpred_bimod.dir_hits",20737833,20739732,20737388,20737198," total number of direction-predicted hits (includes addr-hits)",20737198,20739732,2534,1160.4253171431,0.457942114105407
"bpred_bimod.misses",2473176,2471277,2473621,2473811," total number of misses",2471277,2473811,2534,1160.4253171431,0.457942114105407
