"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"regfile_power_cc3",544373.9743,547741.2889,321914.2998,336778.4559," total power usage of arch. regfile_cc3",321914.2998,547741.2889,225826.9891,125272.913371816,0.554729591317106
"total_power_cycle_cc1",14794681.2554,14615921.5292,9336721.3559,9604668.7378," total power per cycle_cc1",9336721.3559,14794681.2554,5457959.8995,3025060.82646363,0.554247536106074
"alu_power_cc3",2599986.2752,2622603.0834,1484973.3218,1558342.348," total power usage of alu_cc3",1484973.3218,2622603.0834,1137629.7616,629882.454558874,0.553679655561214
"lsq_power_cc3",137607.2131,139163.7335,78877.1856,82419.8618," total power usage of lsq_cc3",78877.1856,139163.7335,60286.5479,33371.854430142,0.55355391198543
"ul2.hits",18494,18505,17986,18019," total number of hits",17986,18505,519,287.294274220702,0.553553514876112
"icache_power_cc1",1324400.9308,1289825.3011,726254.1787,743005.7356," total power usage of icache_cc1",726254.1787,1324400.9308,598146.7521,330895.256097499,0.55320079050129
"icache_power_cc2",1324400.9308,1289825.3011,726254.1787,743005.7356," total power usage of icache_cc2",726254.1787,1324400.9308,598146.7521,330895.256097499,0.55320079050129
"fetch_stage_power_cc2",1605841.1629,1571265.5332,1007694.4109,1024445.9678," total power usage of fetch stage_cc2",1007694.4109,1605841.1629,598146.752,330895.256039829,0.553200790497361
"dcache2_power_cc1",59040.9818,59108.3273,56425.029,56595.4973," total power usage of dcache2_cc1",56425.029,59108.3273,2683.29829999999,1482.44175616127,0.552469979264426
"ul2.accesses",24058,24073,23447,23488," total number of accesses",23447,24073,626,345.715200707172,0.552260704005067
"total_dcache2_access",24058,24073,23447,23488," total number accesses of dcache2",23447,24073,626,345.715200707172,0.552260704005067
"dcache2_power_cc2",50631.2091,50662.7773,49345.3304,49431.6169," total power usage of dcache2_cc2",49345.3304,50662.7773,1317.4469,727.574145912051,0.552260699017205
"icache_power_cc3",1399507.0058,1365118.1375,749483.6814,773204.1139," total power usage of icache_cc3",749483.6814,1399507.0058,650023.3244,358921.867393536,0.552167674482814
"bpred_nottaken.retstack_pushes",0,0,3764,4146," total number of address pushed onto ret-addr stack",0,4146,4146,2288.73960947942,0.552035602865272
"avg_regfile_power_cc1",2.0649,2.0764,2.3873,2.3696," avg power usage of arch. regfile_cc1",2.0649,2.3873,0.3224,0.177917218578379,0.551852414945344
"fetch_stage_power_cc1",1869057.7189,1832265.7572,1226975.5785,1249765.5092," total power usage of fetch stage_cc1",1226975.5785,1869057.7189,642082.1404,353947.746232117,0.551249947571532
"fetch_stage_power_cc3",2005488.7939,1965349.2227,1155918.7022,1194837.2918," total power usage of fetch stage_cc3",1155918.7022,2005488.7939,849570.0917,468234.044356813,0.551142335319115
"issue_stage_power_cc3",5841706.7337,5921644.4813,3478611.4808,3633725.1493," total power usage of issue stage_cc3",3478611.4808,5921644.4813,2443033.0005,1344520.89534545,0.550349051801704
"il1.replacements",1880,1895,1412,1444," total number of replacements",1412,1895,483,265.684493337492,0.550071414777417
"dl1.writebacks",9923,9923,9913,9914," total number of writebacks",9913,9923,10,5.5,0.55
"il1.misses",2371,2387,1882,1916," total number of misses",1882,2387,505,277.552397455568,0.549608707832807
"clock_power_cc2",3484703.3179,3589851.487,2235075.0156,2201094.7425," total power usage of clock_cc2",2201094.7425,3589851.487,1388756.7445,762971.015615267,0.549391402516618
"window_power_cc1",1217849.0996,1210023.5051,675692.3324,723401.7345," total power usage of instruction window_cc1",675692.3324,1217849.0996,542156.7672,297637.941940923,0.548988705754042
"mem.ptab_accesses",6760686,6926353,4564831,4638799," total page table accesses",4564831,6926353,2361522,1296366.39307421,0.548953765018583
"total_regfile_access",1676330,1708772,1125439,1152105," total number accesses of arch. regfile",1125439,1708772,583333,320183.780716117,0.548886794877227
"ruu_latency",3.6945,3.692,5.514,5.3259," avg RUU occupant latency (cycle's)",3.692,5.514,1.822,0.999864460814565,0.548773030084832
"rename_power_cc1",188143.8202,182317.7992,116802.9631,118333.9707," total power usage of rename unit_cc1",116802.9631,188143.8202,71340.8571,39142.2018017491,0.548664585664883
"dispatch_stage_power_cc1",188143.8202,182317.7992,116802.9631,118333.9707," total power usage of dispatch stage_cc1",116802.9631,188143.8202,71340.8571,39142.2018017491,0.548664585664883
"bpred_power_cc3",605981.7881,600231.0852,406435.0209,421633.1779," total power usage of bpred unit_cc3",406435.0209,605981.7881,199546.7672,109362.357925687,0.548053769350601
"ul2.replacements",1518,1521,1417,1425," total number of replacements",1417,1521,104,56.975872086349,0.547844923907202
"dcache2_power_cc3",397605.0457,392074.2943,206866.9393,221618.5561," total power usage of dcache2_cc3",206866.9393,397605.0457,190738.1064,104465.860530069,0.547692658282934
"rename_power",350218.7149,344699.4807,161748.0458,176334.2053," total power usage of rename unit",161748.0458,350218.7149,188470.6691,103206.236599924,0.547598398693881
"dispatch_stage_power",350218.7149,344699.4807,161748.0458,176334.2053," total power usage of dispatch stage",161748.0458,350218.7149,188470.6691,103206.236599924,0.547598398693881
"lsq_power",807061.0328,794342.2411,372740.0602,406353.1154," total power usage of load/store queue",372740.0602,807061.0328,434320.9726,237833.469058101,0.547598398563038
"dcache2_power",3526855.7911,3471274.6858,1628873.6369,1775762.6497," total power usage of dcache2",1628873.6369,3526855.7911,1897982.1542,1039331.98812247,0.547598398553199
"bpred_power",3789986.4078,3730258.5238,1750400.1609,1908248.2259," total power usage of bpred unit",1750400.1609,3789986.4078,2039586.2469,1116874.16249974,0.54759839854642
"falu_power",11966273.2136,11777692.0151,5526607.3026,6024987.2091," total power usage of falu",5526607.3026,11966273.2136,6439665.911,3526350.74002408,0.547598398544324
"dcache_power",5098622.0691,5018270.8818,2354791.7933,2567142.8524," total power usage of dcache",2354791.7933,5098622.0691,2743830.2758,1502517.06490501,0.547598398544142
"issue_stage_power",29075764.9474,28617548.5501,13428603.2098,14639571.4668," total power usage of issue stage",13428603.2098,29075764.9474,15647161.7376,8568360.70927042,0.547598398544109
"sim_cycle",837913,824708,386989,421887," total simulation time in cycles",386989,837913,450924,246925.260264957,0.547598398543783
"total_power",60152264.1514,59204300.9999,27781242.8638,30286507.3894," total power per cycle",27781242.8638,60152264.1514,32371021.2876,17726319.4162739,0.547598398542468
"window_power",1847027.897,1817919.8591,853047.3675,929973.7066," total power usage of instruction window",853047.3675,1847027.897,993980.5295,544302.146135992,0.547598398541862
"alu_power",15871057.1043,15620938.8831,7330026.5276,7991035.6668," total power usage of alu",7330026.5276,15871057.1043,8541030.5767,4677054.66569644,0.547598398541679
"resultbus_power",1925141.0531,1894801.9992,889123.8243,969303.4759," total power usage of resultbus",889123.8243,1925141.0531,1036017.2288,567321.375352404,0.547598398541617
"regfile_power",2993420.8191,2946246.325,1382507.4075,1507179.5391," total power usage of arch. regfile",1382507.4075,2993420.8191,1610913.4116,882133.604380345,0.547598398540979
"clock_power",21867411.5811,21522794.455,10099434.8343,11010184.4341," total power usage of clock",10099434.8343,21867411.5811,11767976.7468,6444125.22061297,0.547598398540793
"fetch_stage_power",5865448.0888,5773012.1891,2708949.3664,2953237.7441," total power usage of fetch stage",2708949.3664,5865448.0888,3156498.7224,1728493.64538053,0.547598398540233
"icache_power",2075461.681,2042753.6653,958549.2055,1044989.5182," total power usage of icache",958549.2055,2075461.681,1116912.4755,611619.482880788,0.547598398528935
"sim_CPI",1.1807,1.1621,0.5453,0.5945," cycles per instruction",0.5453,1.1807,0.6354,0.347939434384779,0.547591177816775
"dcache_power_cc3",1159952.2959,1183119.968,762294.5436,783896.5694," total power usage of dcache_cc3",762294.5436,1183119.968,420825.4244,230402.970495554,0.547502496609029
"il1.miss_rate",0.0013,0.0013,0.0022,0.0021," miss rate (i.e., misses/ref)",0.0013,0.0022,9e-04,0.000492442890089805,0.54715876676645
"regfile_power_cc2",441008.0664,448199.7124,290545.494,300379.2521," total power usage of arch. regfile_cc2",290545.494,448199.7124,157654.2184,86250.4167805517,0.54708600667898
"itlb.hits",1801307,1879472,859321,893266," total number of hits",859321,1879472,1020151,557707.244690557,0.546690876831525
"il1.accesses",1801357,1879522,859371,893324," total number of accesses",859371,1879522,1020151,557705.020950741,0.546688697017149
"itlb.accesses",1801357,1879522,859371,893324," total number of accesses",859371,1879522,1020151,557705.020950741,0.546688697017149
"il1.hits",1798986,1877135,857489,891408," total number of hits",857489,1877135,1019646,557427.713975842,0.54668749151749
"total_icache_access",1801357,1879522,859939,894614," total number accesses of icache",859939,1879522,1019583,557177.119054614,0.546475489542896
"ul2.misses",5564,5568,5461,5469," total number of misses",5461,5568,107,58.4265921192283,0.546042917002133
"issue_stage_power_cc1",5296691.8394,5232424.1961,3629648.9519,3755055.6035," total power usage of issue stage_cc1",3629648.9519,5296691.8394,1667042.8875,909534.582110836,0.545597590158481
"regfile_power_cc1",1730169.6401,1712435.3146,923856.4479,999708.3587," total power usage of arch. regfile_cc1",923856.4479,1730169.6401,806313.1922,439660.760216098,0.545272934226089
"ul2.writebacks",1020,1022,946,953," total number of writebacks",946,1022,76,41.3873974377064,0.54457101891719
"total_lsq_access",279273,289042,208340,208594," total number accesses of load/store queue",208340,289042,80702,43881.6618066894,0.543749371845672
"bpred_nottaken.dir_hits",40658,40658,112272,103216," total number of direction-predicted hits (includes addr-hits)",40658,112272,71614,38908.1695106139,0.543303956078615
"bpred_nottaken.misses",83787,83787,12173,21229," total number of misses",12173,83787,71614,38908.1695106139,0.543303956078615
"bpred_nottaken.bpred_dir_rate",0.3267,0.3267,0.9022,0.8294," branch direction-prediction rate (i.e., all-hits/updates)",0.3267,0.9022,0.5755,0.312665278959252,0.54329327360426
"rename_power_cc3",170901.5317,177773.365,89430.4242,93587.1955," total power usage of rename unit_cc3",89430.4242,177773.365,88342.9408,47933.4044136078,0.542583300709045
"dispatch_stage_power_cc3",170901.5317,177773.365,89430.4242,93587.1955," total power usage of dispatch stage_cc3",89430.4242,177773.365,88342.9408,47933.4044136078,0.542583300709045
"max_cycle_power_cc1",43.5313,43.7632,50.4391,49.8036," maximum cycle power usage of cc1",43.5313,50.4391,6.9078,3.74801235056663,0.542576847993085
"resultbus_power_cc3",580279.9154,587971.5595,357752.5066,378977.5596," total power usage of resultbus_cc3",357752.5066,587971.5595,230219.0529,124909.985821144,0.542570148941586
"window_power_cc3",966275.9884,996711.8425,587846.9839,608470.2544," total power usage of instruction window_cc3",587846.9839,996711.8425,408864.8586,221827.0945578,0.542543801189863
"sim_total_insn",1480528,1546000,812851,840138," total number of instructions executed",812851,1546000,733149,397562.543384371,0.542267047195551
"rename_power_cc2",154694.0422,161535.1968,84935.916,87787.172," total power usage of rename unit_cc2",84935.916,161535.1968,76599.2808,41537.0090891967,0.542263695629851
"dispatch_stage_power_cc2",154694.0422,161535.1968,84935.916,87787.172," total power usage of dispatch stage_cc2",84935.916,161535.1968,76599.2808,41537.0090891967,0.542263695629851
"total_rename_access",1480448,1545919,812851,840138," total number accesses of rename unit",812851,1545919,733068,397516.162701175,0.542263695456867
"IFQ_count",2069530,2194010,1176932,1185268," cumulative IFQ occupancy",1176932,2194010,1017078,551227.668798776,0.541971873149135
"bpred_nottaken.bpred_addr_rate",0.3267,0.3267,0.8949,0.8199," branch address-prediction rate (i.e., addr-hits/updates)",0.3267,0.8949,0.5682,0.307925851464277,0.541932156748112
"bpred_nottaken.addr_hits",40658,40658,111369,102029," total number of address-predicted hits",40658,111369,70711,38318.9747644688,0.541909671260042
"total_window_access",4471496,4648868,2772969,2840894," total number accesses of instruction window",2772969,4648868,1875899,1015205.17331141,0.541183279756218
"alu_power_cc1",1957191.9549,1926821.8848,1361008.0866,1410067.9858," total power usage of alu_cc1",1361008.0866,1957191.9549,596183.8683,322139.838116086,0.540336388226434
"lsq_power_cc2",67449.3986,70242.7758,49552.5782,49622.2528," total power usage of lsq_cc2",49552.5782,70242.7758,20690.1976,11177.3631507922,0.540225055694597
"window_power_cc2",906502.9366,937523.8027,572545.2304,590489.929," total power usage of instruction window_cc2",572545.2304,937523.8027,364978.5723,197129.006950942,0.540111178880137
"sim_total_branches",237356,240832,143266,153510," total number of branches executed",143266,240832,97566,52555.0171788257,0.538661185031934
"sim_slip",5356868,5374933,6261140,6148977," total number of slip cycles",5356868,6261140,904272,486703.054699338,0.538226390620674
"avg_sim_slip",7.5485,7.574,8.8228,8.6647," the average slip between issue and retirement",7.5485,8.8228,1.2743,0.685839918153889,0.53820914867291
"ul2.repl_rate",0.0631,0.0632,0.0604,0.0607," replacement rate (i.e., repls/ref)",0.0604,0.0632,0.0028,0.00150665191733194,0.538089970475692
"avg_resultbus_power_cc1",0.9569,0.9283,1.3438,1.3136," avg power usage of resultbus_cc1",0.9283,1.3438,0.4155,0.223560737459272,0.538052316388139
"avg_alu_power_cc1",2.3358,2.3364,3.5169,3.3423," avg power usage of alu_cc1",2.3358,3.5169,1.1811,0.635343741607644,0.537925443745359
"LSQ_count",1752150,1813623,1246318,1221927," cumulative LSQ occupancy",1221927,1813623,591696,317977.385464753,0.537399924056868
"dl1.repl_rate",0.0447,0.0429,0.0547,0.0547," replacement rate (i.e., repls/ref)",0.0429,0.0547,0.0118,0.00633587668230162,0.536938701889968
"dl1.miss_rate",0.0467,0.0449,0.0573,0.0572," miss rate (i.e., misses/ref)",0.0449,0.0573,0.0124,0.00665150358941495,0.536411579791529
"dl1.wb_rate",0.0394,0.0378,0.0487,0.0486," writeback rate (i.e., wrbks/ref)",0.0378,0.0487,0.0109,0.00583916375291303,0.535703096597525
"avg_bpred_power_cc1",0.65,0.6577,1.2939,1.2012," avg power usage of bpred unit_cc1",0.65,1.2939,0.6439,0.344870014159925,0.535595611368108
"issue_stage_power_cc2",3481902.877,3601365.7173,2512970.7582,2559275.9178," total power usage of issue stage_cc2",2512970.7582,3601365.7173,1088394.9591,582883.652764373,0.535544241445553
"resultbus_power_cc2",483037.5615,491825.1336,334301.7161,349410.2505," total power usage of resultbus_cc2",334301.7161,491825.1336,157523.4175,84350.323639143,0.535477994179139
"total_alu_access",1032255,1070530,756423,766918," total number accesses of alu",756423,1070530,314107,168053.957217119,0.535021369205778
"avg_window_power_cc1",1.4534,1.4672,1.746,1.7147," avg power usage of instruction window_cc1",1.4534,1.746,0.2926,0.156537607302526,0.534988404998382
"alu_power_cc2",1208599.7602,1253191.3835,888071.4777,900245.5799," total power usage of alu_cc2",888071.4777,1253191.3835,365119.9058,195328.90806578,0.534971950208529
"avg_issue_power_cc1",6.3213,6.3446,9.3792,8.9006," average power of issue unit per cycle_cc1",6.3213,9.3792,3.0579,1.63235706137883,0.533816364622398
"sim_IPC",0.8469,0.8605,1.8338,1.6821," instructions per cycle",0.8469,1.8338,0.9869,0.525758812733241,0.532737676292675
"avg_bpred_access",0.1485,0.1509,0.3216,0.295," avg number accesses of bpred unit",0.1485,0.3216,0.1731,0.0922146409199754,0.532724673136773
"avg_bpred_power_cc2",0.3359,0.3413,0.7273,0.6671," avg power usage of bpred unit_cc2",0.3359,0.7273,0.3914,0.208503045541306,0.532710898163787
"avg_dcache2_power_cc2",0.0604,0.0614,0.1275,0.1172," avg power usage of dcache2_cc2",0.0604,0.1275,0.0671,0.0357288282296896,0.532471359607893
"total_resultbus_access",999125,1044324,733340,740361," total number accesses of resultbus",733340,1044324,310984,165528.76678189,0.532274222409802
"avg_bpred_power_cc3",0.7232,0.7278,1.0502,0.9994," avg power usage of bpred unit_cc3",0.7232,1.0502,0.327,0.174051132333768,0.532266459736292
"avg_dcache2_access",0.0287,0.0292,0.0606,0.0557," avg number accesses of dcache2",0.0287,0.0606,0.0319,0.0169781231785691,0.532229566726305
"avg_dcache2_power_cc3",0.4745,0.4754,0.5346,0.5253," avg power usage of dcache2_cc3",0.4745,0.5346,0.0601,0.0319825473240224,0.532155529517844
"avg_dcache2_power_cc1",0.0705,0.0717,0.1458,0.1341," avg power usage of dcache2_cc1",0.0705,0.1458,0.0753,0.0400395117352847,0.531733223576158
"dl1.accesses",251666,262262,203505,203808," total number of accesses",203505,262262,58757,31079.8598707158,0.528955866887619
"total_dcache_access",251666,262262,203505,203808," total number accesses of dcache",203505,262262,58757,31079.8598707158,0.528955866887619
"dcache_power_cc2",765682.0109,797919.8444,619154.4255,620076.2888," total power usage of dcache_cc2",619154.4255,797919.8444,178765.4189,94559.0171070767,0.528955866794194
"dl1.hits",239902,250499,191853,192150," total number of hits",191853,250499,58646,31017.8760824571,0.528900113945659
"dtlb.hits",251651,262250,204522,204794," total number of hits",204522,262250,57728,30499.7920689634,0.528336198533872
"dtlb.accesses",251764,262363,204633,204906," total number of accesses",204633,262363,57730,30500.6508181929,0.528332770105542
"ul2.wb_rate",0.0424,0.0425,0.0403,0.0406," writeback rate (i.e., wrbks/ref)",0.0403,0.0425,0.0022,0.00116189500386223,0.528134092664648
"mem.ptab_misses",1971,2028,1718,1716," total first level page table misses",1716,2028,312,164.755121316456,0.528061286270691
"bpred_power_cc1",544656.7881,542440.4562,500721.3999,506759.7736," total power usage of bpred unit_cc1",500721.3999,544656.7881,43935.3882,23132.7093414178,0.52651655736179
"RUU_count",5469766,5707796,4482032,4474504," cumulative RUU occupancy",4474504,5707796,1233292,648484.540810599,0.52581589827113
"avg_resultbus_power_cc2",0.5765,0.5964,0.8639,0.8282," avg power usage of resultbus_cc2",0.5765,0.8639,0.2874,0.150806067517192,0.52472535670561
"avg_resultbus_power_cc3",0.6925,0.7129,0.9245,0.8983," avg power usage of resultbus_cc3",0.6925,0.9245,0.232,0.121253164907148,0.522642952185982
"avg_total_power_cycle_cc1",17.6566,17.7225,24.1266,22.766," average total power per cycle_cc1",17.6566,24.1266,6.47,3.36986439625791,0.520844574382984
"avg_fetch_power_cc1",2.2306,2.2217,3.1706,2.9623," average power of fetch unit per cycle_cc1",2.2217,3.1706,0.9489,0.49255731984545,0.519082432127148
"avg_total_power_insn_cc2",6.1925,6.0622,7.5429,7.3476," average total power per insn_cc2",6.0622,7.5429,1.4807,0.766902970829209,0.517932714816782
"avg_dcache_power_cc1",1.3806,1.4152,2.4248,2.2129," avg power usage of dcache_cc1",1.3806,2.4248,1.0442,0.538887213771738,0.516076626864334
"lsq_latency",1.1835,1.1731,1.5333,1.4544," avg LSQ occupant latency (cycle's)",1.1731,1.5333,0.3602,0.185057187107121,0.513762318453973
"avg_regfile_power_cc2",0.5263,0.5435,0.7508,0.712," avg power usage of arch. regfile_cc2",0.5263,0.7508,0.2245,0.114764817489217,0.511201859640166
"avg_fetch_power_cc2",1.9165,1.9052,2.6039,2.4282," average power of fetch unit per cycle_cc2",1.9052,2.6039,0.6987,0.356728715786474,0.51056063516026
"avg_lsq_power_cc1",0.1241,0.1259,0.2019,0.183," avg power usage of lsq_cc1",0.1241,0.2019,0.0778,0.0397061183362632,0.510361418203897
"resultbus_power_cc1",801838.8687,765569.1088,520034.9784,554193.6464," total power usage of resultbus_cc1",520034.9784,801838.8687,281803.8903,143814.259288114,0.510334541993064
"avg_fetch_power_cc3",2.3934,2.3831,2.987,2.8321," average power of fetch unit per cycle_cc3",2.3831,2.987,0.6039,0.307573156609394,0.509311403559188
"avg_regfile_power_cc3",0.6497,0.6642,0.8318,0.7983," avg power usage of arch. regfile_cc3",0.6497,0.8318,0.1821,0.0924875847524052,0.507894479694702
"avg_dcache_power_cc2",0.9138,0.9675,1.5999,1.4698," avg power usage of dcache_cc2",0.9138,1.5999,0.6861,0.347840236315467,0.506981834011758
"avg_dcache_access",0.3003,0.318,0.5259,0.4831," avg number accesses of dcache",0.3003,0.5259,0.2256,0.114359356853735,0.50691204279138
"ruu_occupancy",6.5278,6.921,11.5818,10.6059," avg RUU occupancy (insn's)",6.5278,11.5818,5.054,2.55900936741154,0.506333471984871
"avg_regfile_access",2.0006,2.072,2.9082,2.7308," avg number accesses of arch. regfile",2.0006,2.9082,0.9076,0.458870569986788,0.505586789319952
"avg_issue_power_cc2",4.1554,4.3668,6.4936,6.0663," average power of issue unit per cycle_cc2",4.1554,6.4936,2.3382,1.18172091283574,0.505397704574348
"avg_total_power_insn_cc1",9.9928,9.454,11.4864,11.4323," average total power per insn_cc1",9.454,11.4864,2.0324,1.02634278346304,0.504990544904075
"avg_dcache_power_cc3",1.3843,1.4346,1.9698,1.8581," avg power usage of dcache_cc3",1.3843,1.9698,0.5855,0.295535525219332,0.504757515319099
"avg_alu_power_cc2",1.4424,1.5196,2.2948,2.1339," avg power usage of alu_cc2",1.4424,2.2948,0.8524,0.429622527148348,0.504015165589334
"avg_alu_access",1.2319,1.2981,1.9546,1.8178," avg number accesses of alu",1.2319,1.9546,0.7227,0.363977004768158,0.503634986534051
"avg_issue_power_cc3",6.9717,7.1803,8.9889,8.613," average power of issue unit per cycle_cc3",6.9717,8.9889,2.0172,1.01124673670672,0.501312084427288
"avg_rename_power_cc1",0.2245,0.2211,0.3018,0.2805," avg power usage of rename unit_cc1",0.2211,0.3018,0.0807,0.0404324436560542,0.501021606642555
"avg_dispatch_power_cc1",0.2245,0.2211,0.3018,0.2805," average power of dispatch unit per cycle_cc1",0.2211,0.3018,0.0807,0.0404324436560542,0.501021606642555
"avg_lsq_access",0.3333,0.3505,0.5384,0.4944," avg number accesses of lsq",0.3333,0.5384,0.2051,0.10257707671145,0.500132017120672
"itlb.misses",50,50,50,58," total number of misses",50,58,8,4,0.5
"itlb.replacements",9,9,9,17," total number of replacements",9,17,8,4,0.5
"dtlb.replacements",7,7,6,7," total number of replacements",6,7,1,0.5,0.5
"sim_invalid_addrs",2,1,2,2," total non-speculative bogus addresses seen (debug var)",1,2,1,0.5,0.5
"avg_alu_power_cc3",3.1029,3.18,3.8372,3.6937," avg power usage of alu_cc3",3.1029,3.8372,0.7343,0.366353349468333,0.498915088476553
"avg_clock_power_cc1",6.8153,6.8588,8.8877,8.2529," avg power usage of clock_cc1",6.8153,8.8877,2.0724,1.03385801854026,0.498869918230199
"avg_resultbus_access",1.1924,1.2663,1.895,1.7549," avg number accesses of resultbus",1.1924,1.895,0.7026,0.349897113449082,0.498003292697242
"bpred_nottaken.lookups",277375,314282,152085,166507," total number of bpred lookups",152085,314282,162197,80469.8368391329,0.496124076518881
"avg_total_power_insn_cc3",9.2111,8.9024,9.7563,9.7562," average total power per insn_cc3",8.9024,9.7563,0.853899999999999,0.423063470415492,0.495448495626528
"avg_lsq_power_cc2",0.0805,0.0852,0.128,0.1176," avg power usage of instruction lsq_cc2",0.0805,0.128,0.0475,0.0235310256186735,0.495390013024704
"avg_lsq_power_cc3",0.1642,0.1687,0.2038,0.1954," avg power usage of instruction lsq_cc3",0.1642,0.2038,0.0396,0.0195305529875628,0.493195782514213
"IFQ_fcount",445571,547934,266249,268329," cumulative IFQ full count",266249,547934,281685,138918.144863261,0.493168414588143
"avg_total_power_cycle_cc2",10.9416,11.3643,15.8434,14.6318," average total power per cycle_cc2",10.9416,15.8434,4.9018,2.41576009760213,0.492831224775008
"avg_window_power_cc2",1.0819,1.1368,1.4795,1.3996," avg power usage of instruction window_cc2",1.0819,1.4795,0.3976,0.194705803714219,0.489702725639384
"avg_total_power_cycle_cc3",16.2754,16.6885,20.4925,19.4283," average total power per cycle_cc3",16.2754,20.4925,4.2171,2.0616499078408,0.48887859141135
"ruu_full",0.078,0.1279,0.4624,0.3768," fraction of time (cycle's) RUU was full",0.078,0.4624,0.3844,0.187239514615194,0.487095511485936
"avg_window_power_cc3",1.1532,1.2086,1.519,1.4423," avg power usage of instruction window_cc3",1.1532,1.519,0.3658,0.177319003963666,0.484743039813194
"lsq_occupancy",2.0911,2.1991,3.2206,2.8963," avg LSQ occupancy (insn's)",2.0911,3.2206,1.1295,0.545473943007363,0.482933991153044
