"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"dispatch_stage_power",11193283.3375,6204635.7913,4924421.2986,4879702.7532," total power usage of dispatch stage",4879702.7532,11193283.3375,6313580.5843,2992252.93951577,0.47393913795234
"resultbus_power",61529119.8145,34106684.1316,27069386.0835,26823569.6723," total power usage of resultbus",26823569.6723,61529119.8145,34705550.1422,16448318.5159356,0.473939137934464
"dcache2_power_cc3",11404074.7928,6380393.1069,5091397.1925,5046255.0648," total power usage of dcache2_cc3",5046255.0648,11404074.7928,6357819.728,3013201.79176478,0.4739363367751
"total_power_cycle_cc1",712119212.0117,450776423.8062,377220402.324,376014462.0741," total power per cycle_cc1",376014462.0741,712119212.0117,336104749.9376,159275694.452022,0.47388706789057
"avg_total_power_insn_nofp_nod2",55.1506,30.064,23.1281,22.9285," average total power per insn",22.9285,55.1506,32.2221,15.2536980309694,0.473392424173763
"avg_total_power_insn",74.2834,40.4938,31.1517,30.8828," average total power per insn",30.8828,74.2834,43.4006,20.5455006307748,0.473392087454431
"avg_total_power_insn_cc1",27.5153,17.1286,13.8934,13.8553," average total power per insn_cc1",13.8553,27.5153,13.66,6.46282807058953,0.473120649384299
"clock_power_cc1",276292394.2182,176680775.9732,148661977.3876,147649002.352," total power usage of clock_cc1",147649002.352,276292394.2182,128643391.8662,60820804.5085293,0.472786076503549
"clock_power_cc3",158330864.1228,119920737.204,110404642.1094,109765009.9116," total power usage of clock_cc3",109765009.9116,158330864.1228,48565854.2112,22958307.853032,0.472725296937894
"mem.ptab_accesses",186430932,187886560,190727832,191392300," total page table accesses",186430932,191392300,4961368,2345242.20789694,0.47270071639454
"fetch_stage_power_cc3",83715996.4556,48560796.2534,37708124.4408,37991407.806," total power usage of fetch stage_cc3",37708124.4408,83715996.4556,46007872.0148,21742667.5434332,0.47258581175932
"bpred_power_cc1",17173774.9345,16130805.3113,15750659.1534,15748384.0208," total power usage of bpred unit_cc1",15748384.0208,17173774.9345,1425390.9137,673024.624315145,0.472168454173825
"total_power_cycle_cc3",418334874.3317,311942142.1387,284099521.555,282296038.6596," total power per cycle_cc3",282296038.6596,418334874.3317,136038835.6721,64227761.2178024,0.472128130915596
"alu_power_cc2",33249583.8448,33564902.5149,34105191.1246,34030995.7596," total power usage of alu_cc2",33249583.8448,34105191.1246,855607.279800002,403810.383334576,0.471957629239629
"icache_power_cc3",64704936.1735,34844037.7778,25338760.9913,25670210.2248," total power usage of icache_cc3",25338760.9913,64704936.1735,39366175.1822,18573498.3437842,0.471813638429939
"avg_issue_power_cc2",3.638,6.6005,8.37,8.3662," average power of issue unit per cycle_cc2",3.638,8.37,4.732,2.23183307824906,0.47164688889456
"regfile_power_cc2",11150598.5973,9172195.4818,8597457.897,8568511.9565," total power usage of arch. regfile_cc2",8568511.9565,11150598.5973,2582086.6408,1217763.41096831,0.471619887468615
"avg_lsq_power_cc3",0.1632,0.2244,0.2597,0.2598," avg power usage of instruction lsq_cc3",0.1632,0.2598,0.0966,0.0455416567551072,0.471445722102559
"bpred_bimod.dir_hits",3660838,3660840,3660841,3660841," total number of direction-predicted hits (includes addr-hits)",3660838,3660841,3,1.4142135623731,0.471404520791032
"bpred_bimod.misses",148617,148615,148614,148614," total number of misses",148614,148617,3,1.4142135623731,0.471404520791032
"ul2.repl_rate",0.0698,0.07,0.0701,0.0701," replacement rate (i.e., repls/ref)",0.0698,0.0701,0.000299999999999995,0.000141421356237307,0.471404520791032
"bpred_power_cc2",8615323.2321,8615323.2323,8615323.2324,8615323.2324," total power usage of bpred unit_cc2",8615323.2321,8615323.2324,0.000299999490380287,0.000141421116000273,0.471404520791032
"fetch_stage_power_cc1",81697760.3597,50760865.7905,40662277.7359,41057725.1376," total power usage of fetch stage_cc1",40662277.7359,81697760.3597,41035482.6238,19341026.2147624,0.471324448455368
"icache_power_cc1",64523985.4252,34630060.4792,24911618.5825,25309341.1168," total power usage of icache_cc1",24911618.5825,64523985.4252,39612366.8427,18668281.4539763,0.471274072768933
"icache_power_cc2",64523985.4252,34630060.4792,24911618.5825,25309341.1168," total power usage of icache_cc2",24911618.5825,64523985.4252,39612366.8427,18668281.4539763,0.471274072768933
"fetch_stage_power_cc2",73139308.6574,43245383.7116,33526941.8149,33924664.3492," total power usage of fetch stage_cc2",33526941.8149,73139308.6574,39612366.8425,18668281.4538792,0.471274072768862
"avg_window_power_cc2",0.8018,1.3964,1.7567,1.7536," avg power usage of instruction window_cc2",0.8018,1.7567,0.9549,0.44988183170695,0.471129785010943
"clock_power_cc2",118097135.9758,99822577.9845,94983491.9944,94589956.6235," total power usage of clock_cc2",94589956.6235,118097135.9758,23507179.3523,11074518.1934054,0.471112166518689
"avg_window_power_cc3",0.8101,1.4083,1.7713,1.768," avg power usage of instruction window_cc3",0.8101,1.7713,0.9612,0.452813893890194,0.471092274126294
"avg_total_power_insn_cc3",16.1639,11.8532,10.4637,10.402," average total power per insn_cc3",10.402,16.1639,5.7619,2.71284605657355,0.470824911326741
"avg_dcache_power_cc3",1.4449,2.2026,2.6558,2.65," avg power usage of dcache_cc3",1.4449,2.6558,1.2109,0.569959410104497,0.470690734250968
"total_power_cycle_cc2",302518128.0543,252973506.8253,238559851.78,237593193.5243," total power per cycle_cc2",237593193.5243,302518128.0543,64924934.53,30558440.7837598,0.470673417000361
"dtlb.accesses",9062156,9111950,9130335,9130848," total number of accesses",9062156,9130848,68692,32328.7992598447,0.470634124204342
"dtlb.hits",9062073,9111867,9130252,9130765," total number of hits",9062073,9130765,68692,32328.7992598447,0.470634124204342
"alu_power_cc1",128277277.7761,81011196.7364,67957703.8125,66908428.839," total power usage of alu_cc1",66908428.839,128277277.7761,61368848.9371,28880575.5911572,0.470606441074989
"avg_issue_power_cc3",6.0158,8.8126,10.5166,10.4881," average power of issue unit per cycle_cc3",6.0158,10.5166,4.5008,2.11724047347013,0.470414253792687
"lsq_power_cc3",4370404.7592,3330876.8637,3059969.3346,3032944.4355," total power usage of lsq_cc3",3032944.4355,4370404.7592,1337460.3237,629122.691485832,0.470386059562054
"dcache2_power_cc1",274167.85,274007.9043,272972.4669,274092.0862," total power usage of dcache2_cc1",272972.4669,274167.85,1195.38309999998,562.214973315618,0.470322002474043
"bpred_bimod.retstack_pushes",323717,337838,341568,341948," total number of address pushed onto ret-addr stack",323717,341948,18231,8570.19837868412,0.470089319219139
"rename_power_cc1",10817302.484,5770823.1432,4099950.103,4007814.2091," total power usage of rename unit_cc1",4007814.2091,10817302.484,6809488.2749,3199836.10979761,0.469908454294916
"dispatch_stage_power_cc1",10817302.484,5770823.1432,4099950.103,4007814.2091," total power usage of dispatch stage_cc1",4007814.2091,10817302.484,6809488.2749,3199836.10979761,0.469908454294916
"avg_total_power_cycle_cc3",15.6209,21.0135,24.1132,24.1798," average total power per cycle_cc3",15.6209,24.1798,8.5589,4.02173360836675,0.469889075508156
"avg_clock_power_cc3",5.9122,8.0783,9.3707,9.4018," avg power usage of clock_cc3",5.9122,9.4018,3.4896,1.63944698094612,0.469809428285797
"avg_resultbus_access",1.0617,1.9318,2.4644,2.4795," avg number accesses of resultbus",1.0617,2.4795,1.4178,0.665749214544536,0.469564970055393
"avg_total_power_insn_cc2",11.6889,9.6125,8.7864,8.7548," average total power per insn_cc2",8.7548,11.6889,2.9341,1.37731547705431,0.469416678727483
"avg_alu_access",0.9608,1.7506,2.2384,2.2534," avg number accesses of alu",0.9608,2.2534,1.2926,0.606756557442934,0.46940782720326
"avg_alu_power_cc2",1.2416,2.261,2.8947,2.9149," avg power usage of alu_cc2",1.2416,2.9149,1.6733,0.785356490179248,0.469345897435754
"avg_clock_power_cc2",4.4098,6.7244,8.0618,8.102," avg power usage of clock_cc2",4.4098,8.102,3.6922,1.73240811588956,0.469207549940295
"sim_exec_BW",0.9664,1.7728,2.3045,2.3245," total instructions (mis-spec + committed) per cycle",0.9664,2.3245,1.3581,0.637227455466257,0.469205106741961
"ifq_rate",0.9664,1.7728,2.3045,2.3245," avg IFQ dispatch rate (insn/cycle)",0.9664,2.3245,1.3581,0.637227455466257,0.469205106741961
"ruu_rate",0.9664,1.7728,2.3045,2.3245," avg RUU dispatch rate (insn/cycle)",0.9664,2.3245,1.3581,0.637227455466257,0.469205106741961
"lsq_rate",0.9664,1.7728,2.3045,2.3245," avg LSQ dispatch rate (insn/cycle)",0.9664,2.3245,1.3581,0.637227455466257,0.469205106741961
"avg_rename_access",0.9664,1.7728,2.3045,2.3245," avg number accesses of rename unit",0.9664,2.3245,1.3581,0.637227455466257,0.469205106741961
"avg_rename_power_cc2",0.101,0.1852,0.2408,0.2429," avg power usage of rename unit_cc2",0.101,0.2429,0.1419,0.066579745418558,0.469201870462002
"avg_dispatch_power_cc2",0.101,0.1852,0.2408,0.2429," average power of dispatch unit per cycle_cc2",0.101,0.2429,0.1419,0.066579745418558,0.469201870462002
"avg_rename_power_cc3",0.1024,0.1882,0.2478,0.2504," avg power usage of rename unit_cc3",0.1024,0.2504,0.148,0.0694229548972576,0.469074019576065
"avg_dispatch_power_cc3",0.1024,0.1882,0.2478,0.2504," average power of dispatch unit per cycle_cc3",0.1024,0.2504,0.148,0.0694229548972576,0.469074019576065
"ifq_latency",1.0117,1.0357,1.5445,2.8558," avg IFQ occupant latency (cycle's)",1.0117,2.8558,1.8441,0.86488466427611,0.469000956713904
"avg_total_power_cycle_cc2",11.2963,17.0412,20.248,20.3508," average total power per cycle_cc2",11.2963,20.3508,9.0545,4.24625683583004,0.468966462624114
"avg_alu_power_cc3",2.6567,3.6094,4.212,4.2359," avg power usage of alu_cc3",2.6567,4.2359,1.5792,0.740307832368851,0.46878662130753
"avg_clock_power_cc1",10.317,11.9018,12.6178,12.6467," avg power usage of clock_cc1",10.317,12.6467,2.3297,1.09167840922438,0.468591839818164
"avg_regfile_power_cc2",0.4164,0.6179,0.7297,0.7339," avg power usage of arch. regfile_cc2",0.4164,0.7339,0.3175,0.148755467686625,0.468521158068112
"total_regfile_access",44527145,36136478,33827079,34171259," total number accesses of arch. regfile",33827079,44527145,10700066,5012093.2859585,0.468417043965757
"avg_icache_power_cc1",2.4094,2.3328,2.1144,2.1678," avg power usage of icache_cc1",2.1144,2.4094,0.295,0.138153972074639,0.468318549405554
"avg_icache_power_cc2",2.4094,2.3328,2.1144,2.1678," avg power usage of icache_cc2",2.1144,2.4094,0.295,0.138153972074639,0.468318549405554
"max_cycle_power_cc1",44.4757,52.4105,56.7025,56.5378," maximum cycle power usage of cc1",44.4757,56.7025,12.2268,5.72591288988053,0.468308379124589
"avg_icache_power_cc3",2.4161,2.3472,2.1507,2.1988," avg power usage of icache_cc3",2.1507,2.4161,0.2654,0.12428196436598,0.46828170446865
"avg_dcache_access",0.3384,0.6135,0.7721,0.7787," avg number accesses of dcache",0.3384,0.7787,0.4403,0.206181220855182,0.468274405757851
"avg_dcache_power_cc2",1.0295,1.8666,2.3491,2.3692," avg power usage of dcache_cc2",1.0295,2.3692,1.3397,0.627341857894614,0.468270402250216
"avg_bpred_power_cc3",0.7099,0.924,1.0499,1.0554," avg power usage of bpred unit_cc3",0.7099,1.0554,0.3455,0.16174982740846,0.468161584394964
"avg_lsq_power_cc2",0.0843,0.1531,0.1938,0.1956," avg power usage of instruction lsq_cc2",0.0843,0.1956,0.1113,0.0521035507427277,0.468136125271588
"avg_dcache2_power_cc3",0.4258,0.4298,0.4321,0.4322," avg power usage of dcache2_cc3",0.4258,0.4322,0.00639999999999996,0.00299596951475365,0.468120236680261
"sim_IPC",0.9607,1.7332,2.1838,2.2038," instructions per cycle",0.9607,2.2038,1.2431,0.581874284102675,0.4680832468045
"avg_bpred_power_cc2",0.3217,0.5804,0.7312,0.7379," avg power usage of bpred unit_cc2",0.3217,0.7379,0.4162,0.194814048090309,0.468077962735005
"avg_bpred_access",0.1422,0.2566,0.3233,0.3263," avg number accesses of bpred unit",0.1422,0.3263,0.1841,0.0861652288725949,0.468034920546415
"regfile_power_cc1",70091496.0323,39722074.3868,31290769.489,30207689.5839," total power usage of arch. regfile_cc1",30207689.5839,70091496.0323,39883806.4484,18666591.4821143,0.468024322258818
"ul2.writebacks",2426,2438,2439,2440," total number of writebacks",2426,2440,14,6.55108133567785,0.467934381119846
"avg_lsq_access",0.3384,0.6143,0.7782,0.7859," avg number accesses of lsq",0.3384,0.7859,0.4475,0.209397978341085,0.467928443220301
"avg_bpred_power_cc1",0.6413,1.0866,1.3369,1.3489," avg power usage of bpred unit_cc1",0.6413,1.3489,0.7076,0.330963818515962,0.467727273199494
"avg_window_access",4.0188,6.7536,8.4478,8.5401," avg number accesses of instruction window",4.0188,8.5401,4.5213,2.11360160448936,0.467476523232115
"issue_stage_power_cc3",161104937.3304,130821389.7602,123905949.4584,122447936.3574," total power usage of issue stage_cc3",122447936.3574,161104937.3304,38657000.973,18063050.487629,0.467264661845991
"lsq_power_cc2",2257658.5836,2272642.1399,2283391.0821,2284171.2219," total power usage of lsq_cc2",2257658.5836,2284171.2219,26512.6382999998,12378.26231869,0.466881574689989
"IFQ_count",26183370,27257806,41933873,77502933," cumulative IFQ occupancy",26183370,77502933,51319563,23958380.689403,0.466846934947653
"avg_dcache2_power_cc1",0.0102,0.0185,0.0232,0.0235," avg power usage of dcache2_cc1",0.0102,0.0235,0.0133,0.00620456820952648,0.466508887934322
"avg_regfile_power_cc3",0.4646,0.6633,0.7776,0.7853," avg power usage of arch. regfile_cc3",0.4646,0.7853,0.3207,0.149528971551781,0.466258096513193
"il1.hits",26026915,26597456,27679103,28011601," total number of hits",26026915,28011601,1984686,925317.151587272,0.466228487321053
"il1.accesses",26049686,26620252,27701912,28034412," total number of accesses",26049686,28034412,1984726,925334.476541141,0.466227820132925
"itlb.accesses",26049686,26620252,27701912,28034412," total number of accesses",26049686,28034412,1984726,925334.476541141,0.466227820132925
"itlb.hits",26049666,26620232,27701892,28034392," total number of hits",26049666,28034392,1984726,925334.476541141,0.466227820132925
"total_icache_access",26049860,26620551,27702538,28035248," total number accesses of icache",26049860,28035248,1985388,925633.013752706,0.466222730142776
"avg_dcache2_power_cc2",0.006,0.0107,0.0135,0.0137," avg power usage of dcache2_cc2",0.006,0.0137,0.0077,0.00358829114389194,0.466011836869083
"avg_dcache2_access",0.0028,0.0051,0.0064,0.0065," avg number accesses of dcache2",0.0028,0.0065,0.0037,0.00172240142436851,0.465513898477975
"avg_icache_access",0.9727,1.7933,2.3513,2.4013," avg number accesses of icache",0.9727,2.4013,1.4286,0.664476503221396,0.465124249769982
"dcache_power_cc3",38696065.7276,32697963.091,31290736.6332,30938095.0176," total power usage of dcache_cc3",30938095.0176,38696065.7276,7757970.71,3607908.23309401,0.46505824370327
"total_alu_access",25731317,25987018,26372370,26308404," total number accesses of alu",25731317,26372370,641053,297942.686020175,0.464770753775702
"total_lsq_access",9062502,9118514,9168090,9174733," total number accesses of load/store queue",9062502,9174733,112231,52077.2282568559,0.464018214725485
"avg_total_power_cycle_cc1",26.5911,30.3658,32.017,32.2071," average total power per cycle_cc1",26.5911,32.2071,5.616,2.60418240592577,0.463707693362851
"avg_alu_power_cc1",4.79,5.4572,5.768,5.731," avg power usage of alu_cc1",4.79,5.768,0.978,0.45277412691098,0.462959229970327
"ul2.misses",9355,9375,9390,9392," total number of misses",9355,9392,37,17.1075032271418,0.462364952084913
"avg_fetch_power_cc2",2.7311,2.9132,2.8456,2.9058," average power of fetch unit per cycle_cc2",2.7311,2.9132,0.1821,0.0841820002534191,0.462284460480062
"resultbus_power_cc1",39536635.0145,24951536.3459,20061571.422,19111511.2111," total power usage of resultbus_cc1",19111511.2111,39536635.0145,20425123.8034,9434463.20865394,0.461904823660528
"avg_regfile_access",1.6627,2.4343,2.8711,2.9269," avg number accesses of arch. regfile",1.6627,2.9269,1.2642,0.583835122273403,0.46182180214634
"ul2.replacements",5283,5303,5317,5319," total number of replacements",5283,5319,36,16.6032125405497,0.461200348348603
"il1.misses",22771,22796,22809,22811," total number of misses",22771,22811,40,18.4096894777361,0.460242236943402
"il1.replacements",22298,22322,22334,22336," total number of replacements",22298,22336,38,17.464249196573,0.459585505172973
"resultbus_power_cc2",12717645.0631,13547899.8082,13692568.9937,13066738.7557," total power usage of resultbus_cc2",12717645.0631,13692568.9937,974923.930599999,447751.292283822,0.459267926686611
"max_cycle_power_cc2",23.8512,29.5497,35.7439,37.2506," maximum cycle power usage of cc2",23.8512,37.2506,13.3994,6.14678273055642,0.458735669549116
"avg_issue_power_cc1",10.2022,11.98,12.9441,13.1129," average power of issue unit per cycle_cc1",10.2022,13.1129,2.9107,1.33517188656243,0.458711611145919
"resultbus_power_cc3",13793704.7901,13925168.5279,13968534.4523,13335472.698," total power usage of resultbus_cc3",13335472.698,13968534.4523,633061.754299998,289858.260667974,0.457867275505345
"avg_resultbus_power_cc2",0.4749,0.9126,1.1622,1.1192," avg power usage of resultbus_cc2",0.4749,1.1622,0.6873,0.31436679611562,0.457393854380358
"avg_resultbus_power_cc3",0.5151,0.938,1.1856,1.1422," avg power usage of resultbus_cc3",0.5151,1.1856,0.6705,0.306397893541497,0.456969267026842
"lsq_power_cc1",4515301.8053,3588216.8341,3453151.0217,3627647.8189," total power usage of lsq_cc1",3453151.0217,4515301.8053,1062150.7836,485268.580184678,0.456873532155136
"max_cycle_power_cc3",26.369,32.8528,38.4806,39.9796," maximum cycle power usage of cc3",26.369,39.9796,13.6106,6.18256528096011,0.454246343361799
