"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"itlb.hits",28148110,28052857,27701892,27693864," total number of hits",27693864,28148110,454246,235697.532179663,0.518876406571908
"total_icache_access",28148930,28053565,27702538,27694508," total number accesses of icache",27694508,28148930,454422,235772.846162537,0.518841178821749
"sim_total_refs",9640794,9612041,9506933,9503713," total number of loads and stores executed",9503713,9640794,137081,70904.700443036,0.517246740562412
"mem.ptab_accesses",191771260,191538100,190727832,190707366," total page table accesses",190707366,191771260,1063894,549397.252128488,0.516402246961152
"total_alu_access",25749733,25809464,26372370,26480007," total number accesses of alu",25749733,26480007,730274,376676.424430394,0.515801499752688
"sim_total_stores",2772697,2754345,2690911,2688650," total number of stores executed",2688650,2772697,84047,43238.1596615382,0.514452147745168
"total_resultbus_access",28433102,28495007,29035000,29140442," total number accesses of resultbus",28433102,29140442,707340,363517.549056782,0.51392194567928
"dl1.misses",42412,42426,42472,42469," total number of misses",42412,42472,60,30.3026401490035,0.505044002483392
"dl1.replacements",41900,41914,41960,41957," total number of replacements",41900,41960,60,30.3026401490035,0.505044002483392
"ruu_occupancy",15.0854,14.6577,13.6599,13.6701," avg RUU occupancy (insn's)",13.6599,15.0854,1.4255,0.718163994154538,0.503797961525457
"bpred_power_cc2",8615323.2323,8615323.2324,8615323.2324,8615323.2324," total power usage of bpred unit_cc2",8615323.2323,8615323.2324,9.99998301267624e-05,4.99999150662724e-05,0.500000000028912
"bpred_bimod.dir_hits",3660842,3660841,3660841,3660841," total number of direction-predicted hits (includes addr-hits)",3660841,3660842,1,0.5,0.5
"bpred_bimod.misses",148613,148614,148614,148614," total number of misses",148613,148614,1,0.5,0.5
"il1.miss_rate",9e-04,8e-04,8e-04,8e-04," miss rate (i.e., misses/ref)",8e-04,9e-04,9.99999999999999e-05,5e-05,0.5
"dl1.miss_rate",0.0047,0.0047,0.0047,0.0048," miss rate (i.e., misses/ref)",0.0047,0.0048,9.99999999999994e-05,4.99999999999997e-05,0.5
"dl1.repl_rate",0.0046,0.0046,0.0046,0.0047," replacement rate (i.e., repls/ref)",0.0046,0.0047,1e-04,5.00000000000001e-05,0.5
"avg_lsq_power",0.9632,0.9632,0.9632,0.9633," avg power usage of lsq",0.9632,0.9633,0.0001000000000001,5.000000000005e-05,0.5
"avg_icache_power",2.4769,2.4769,2.4769,2.477," avg power usage of icache",2.4769,2.477,9.99999999997669e-05,4.99999999998835e-05,0.5
"avg_dcache_power",6.0849,6.0849,6.0849,6.0851," avg power usage of dcache",6.0849,6.0851,0.000199999999999534,9.99999999997669e-05,0.5
"avg_fetch_power",7.0001,7.0001,7.0001,7.0002," average power of fetch unit per cycle",7.0001,7.0002,0.000100000000000655,5.00000000003276e-05,0.5
"max_lsq_access",2,3,5,5," max number accesses of load/store queue",2,5,3,1.5,0.5
"max_dcache_access",3,4,4,4," max number accesses of dcache",3,4,1,0.5,0.5
"max_dcache2_access",3,4,4,4," max number accesses of dcache2",3,4,1,0.5,0.5
"max_resultbus_access",6,6,6,7," max number accesses of resultbus",6,7,1,0.5,0.5
"lsq_full",0.225,0.2028,0.1021,0.0825," fraction of time (cycle's) LSQ was full",0.0825,0.225,0.1425,0.071239174616218,0.499924032394512
"lsq_occupancy",5.3636,5.1443,4.6358,4.6532," avg LSQ occupancy (insn's)",4.6358,5.3636,0.7278,0.363146860787754,0.498965183824888
"il1.replacements",23481,22342,22334,22334," total number of replacements",22334,23481,1147,572.179094922793,0.498848382670264
"il1.misses",23959,22819,22809,22809," total number of misses",22809,23959,1150,573.352712850766,0.498567576391971
"lsq_power_cc1",4515617.9383,4306397.5802,3452758.8594,3564533.943," total power usage of lsq_cc1",3452758.8594,4515617.9383,1062859.0789,529902.328824372,0.498563110899699
"total_window_access",95222758,95987499,99530743,100349572," total number accesses of instruction window",95222758,100349572,5126814,2544283.21897033,0.496269850821646
"total_regfile_access",30433371,31097994,33827079,34442848," total number accesses of arch. regfile",30433371,34442848,4009477,1980109.59744707,0.49385732788767
"ifq_full",0.9484,0.8983,0.8035,0.8003," fraction of time (cycle's) IFQ was full",0.8003,0.9484,0.1481,0.073053011573788,0.493268140268656
"dcache2_power_cc1",278168.5952,273206.0716,272972.4669,272985.0941," total power usage of dcache2_cc1",272972.4669,278168.5952,5196.12829999998,2559.2745570745,0.492534904704818
"ul2.replacements",5349,5338,5317,5316," total number of replacements",5316,5349,33,16.2275485928508,0.491743896753054
"ul2.misses",9421,9410,9390,9389," total number of misses",9389,9421,32,15.6737572606783,0.489804914396198
"ul2.accesses",76914,75787,75825,75822," total number of accesses",75787,76914,1127,551.603118192782,0.489443760596967
"total_dcache2_access",76914,75787,75825,75822," total number accesses of dcache2",75787,76914,1127,551.603118192782,0.489443760596967
"dcache2_power_cc2",161869.1835,159497.3582,159577.331,159571.0174," total power usage of dcache2_cc2",159497.3582,161869.1835,2371.82530000003,1160.87509185582,0.489443759561807
"avg_alu_power_cc3",2.4566,3.1678,4.212,4.2071," avg power usage of alu_cc3",2.4566,4.212,1.7554,0.857418946120662,0.488446477224941
"issue_stage_power_cc1",218619202.2204,180342087.5755,152575007.8643,218447705.4365," total power usage of issue stage_cc1",152575007.8643,218619202.2204,66044194.3561,32131583.1627378,0.486516392182624
"avg_regfile_access",0.8575,1.674,2.8711,2.9065," avg number accesses of arch. regfile",0.8575,2.9065,2.049,0.994694929362767,0.485453845467431
"avg_window_access",2.683,5.1669,8.4478,8.4682," avg number accesses of instruction window",2.683,8.4682,5.7852,2.80675554021008,0.485161366972634
"avg_lsq_power_cc3",0.1468,0.1943,0.2597,0.261," avg power usage of instruction lsq_cc3",0.1468,0.261,0.1142,0.0553564509941404,0.484732495570406
"avg_alu_access",0.7255,1.3893,2.2384,2.2346," avg number accesses of alu",0.7255,2.2384,1.5129,0.73271168727315,0.484309397364763
"avg_alu_power_cc2",0.9374,1.7947,2.8947,2.8889," avg power usage of alu_cc2",0.9374,2.8947,1.9573,0.947876842826465,0.484277751405745
"avg_dcache2_power_cc3",0.4247,0.428,0.4321,0.4321," avg power usage of dcache2_cc3",0.4247,0.4321,0.00739999999999996,0.00358271312462123,0.484150422246115
"avg_resultbus_access",0.8011,1.5339,2.4644,2.4591," avg number accesses of resultbus",0.8011,2.4644,1.6633,0.804900620677278,0.483917886537172
"avg_dcache2_power_cc2",0.0046,0.0086,0.0135,0.0135," avg power usage of dcache2_cc2",0.0046,0.0135,0.0089,0.00430542293702566,0.483755386182659
"ul2.hits",67493,66377,66435,66433," total number of hits",66377,67493,1116,539.669960871148,0.483575233755509
"avg_dcache2_access",0.0022,0.0041,0.0064,0.0064," avg number accesses of dcache2",0.0022,0.0064,0.0042,0.0020303940504247,0.483427154863023
"avg_bpred_power_cc3",0.6493,0.8301,1.0499,1.048," avg power usage of bpred unit_cc3",0.6493,1.0499,0.4006,0.193202559938182,0.482282975382381
"ifq_occupancy",3.8737,3.7593,3.5592,3.538," avg IFQ occupancy (insn's)",3.538,3.8737,0.3357,0.161801122781436,0.481981301106452
"avg_rename_power_cc3",0.0997,0.1657,0.2478,0.2462," avg power usage of rename unit_cc3",0.0997,0.2478,0.1481,0.0712829339089425,0.481316231660652
"avg_dispatch_power_cc3",0.0997,0.1657,0.2478,0.2462," average power of dispatch unit per cycle_cc3",0.0997,0.2478,0.1481,0.0712829339089425,0.481316231660652
"avg_bpred_access",0.1073,0.2051,0.3233,0.3215," avg number accesses of bpred unit",0.1073,0.3233,0.216,0.103933440239415,0.481173334441735
"sim_IPC",0.7249,1.385,2.1838,2.1712," instructions per cycle",0.7249,2.1838,1.4589,0.701917347342264,0.481127799946716
"avg_bpred_power_cc2",0.2427,0.4638,0.7312,0.727," avg power usage of bpred unit_cc2",0.2427,0.7312,0.4885,0.235028117112258,0.48112204117146
"dtlb.accesses",9062677,9089472,9130335,9133499," total number of accesses",9062677,9133499,70822,34070.3990131708,0.481070839755595
"dtlb.hits",9062594,9089389,9130252,9133416," total number of hits",9062594,9133416,70822,34070.3990131708,0.481070839755595
"avg_lsq_power_cc2",0.0636,0.122,0.1938,0.1958," avg power usage of instruction lsq_cc2",0.0636,0.1958,0.1322,0.063538125037912,0.480621218138517
"avg_dcache2_power_cc1",0.0078,0.0147,0.0232,0.023," avg power usage of dcache2_cc1",0.0078,0.0232,0.0154,0.00739926798181189,0.480471946870902
"avg_icache_access",0.7931,1.5101,2.3513,2.3371," avg number accesses of icache",0.7931,2.3513,1.5582,0.748206762867057,0.48017376644016
"sim_exec_BW",0.7764,1.4807,2.3045,2.2904," total instructions (mis-spec + committed) per cycle",0.7764,2.3045,1.5281,0.733586136728333,0.480064221404576
"ifq_rate",0.7764,1.4807,2.3045,2.2904," avg IFQ dispatch rate (insn/cycle)",0.7764,2.3045,1.5281,0.733586136728333,0.480064221404576
"ruu_rate",0.7764,1.4807,2.3045,2.2904," avg RUU dispatch rate (insn/cycle)",0.7764,2.3045,1.5281,0.733586136728333,0.480064221404576
"lsq_rate",0.7764,1.4807,2.3045,2.2904," avg LSQ dispatch rate (insn/cycle)",0.7764,2.3045,1.5281,0.733586136728333,0.480064221404576
"avg_rename_access",0.7764,1.4807,2.3045,2.2904," avg number accesses of rename unit",0.7764,2.3045,1.5281,0.733586136728333,0.480064221404576
"avg_rename_power_cc2",0.0811,0.1547,0.2408,0.2393," avg power usage of rename unit_cc2",0.0811,0.2408,0.1597,0.07665991455774,0.480024511945774
"avg_dispatch_power_cc2",0.0811,0.1547,0.2408,0.2393," average power of dispatch unit per cycle_cc2",0.0811,0.2408,0.1597,0.07665991455774,0.480024511945774
"avg_lsq_access",0.2554,0.4894,0.7782,0.7907," avg number accesses of lsq",0.2554,0.7907,0.5353,0.25641199107426,0.479006148093145
"dl1.writebacks",10543,10542,10544,10544," total number of writebacks",10542,10544,2,0.957427107756338,0.478713553878169
"avg_bpred_power_cc1",0.4573,0.8598,1.3369,1.3138," avg power usage of bpred unit_cc1",0.4573,1.3369,0.8796,0.418685311421359,0.475995124398998
"alu_power_cc1",133082992.2109,96785400.0949,67957703.8125,68243975.3258," total power usage of alu_cc1",67957703.8125,133082992.2109,65125288.3984,30833757.8059076,0.473452917663626
"avg_fetch_power_cc3",2.1876,2.7789,3.2005,3.2009," average power of fetch unit per cycle_cc3",2.1876,3.2009,1.0133,0.479427584903775,0.473134890855399
"avg_fetch_power_cc2",1.6768,2.3539,2.8456,2.8439," average power of fetch unit per cycle_cc2",1.6768,2.8456,1.1688,0.552912895490782,0.473060314417164
"avg_dcache_access",0.2553,0.4892,0.7721,0.7513," avg number accesses of dcache",0.2553,0.7721,0.5168,0.244432831605467,0.472973745366616
"avg_dcache_power_cc2",0.7769,1.4883,2.3491,2.2857," avg power usage of dcache_cc2",0.7769,2.3491,1.5722,0.743596171767087,0.472965380846639
"avg_dcache_power_cc3",1.2301,1.8405,2.6558,2.5826," avg power usage of dcache_cc3",1.2301,2.6558,1.4257,0.674243380884578,0.47292093770399
"fetch_stage_power_cc1",67123866.9504,51087053.7107,40662277.7359,40654711.6566," total power usage of fetch stage_cc1",40654711.6566,67123866.9504,26469155.2938,12501736.6684037,0.47231339759951
"alu_power_cc3",87186604.6945,58850008.1707,49625695.7796,49854467.6815," total power usage of alu_cc3",49625695.7796,87186604.6945,37560908.9149,17733050.7325258,0.472114526639989
"rename_power_cc3",3537892.3736,3078807.6717,2919491.5165,2917332.7874," total power usage of rename unit_cc3",2917332.7874,3537892.3736,620559.5862,292935.291387603,0.472050223543228
"dispatch_stage_power_cc3",3537892.3736,3078807.6717,2919491.5165,2917332.7874," total power usage of dispatch stage_cc3",2917332.7874,3537892.3736,620559.5862,292935.291387603,0.472050223543228
"ul2.writebacks",2443,2445,2439,2438," total number of writebacks",2438,2445,7,3.30403793359983,0.472005419085691
"ifq_latency",4.9894,2.5389,1.5445,1.5447," avg IFQ occupant latency (cycle's)",1.5445,4.9894,3.4449,1.62571803085078,0.47192023886057
"IFQ_count",137482901,69837660,41933873,41926209," cumulative IFQ occupancy",41926209,137482901,95556692,45087181.5230221,0.471836985765708
"avg_fetch_power_cc1",1.8913,2.75,3.4513,3.4307," average power of fetch unit per cycle_cc1",1.8913,3.4513,1.56,0.735771510615445,0.47164840424067
"IFQ_fcount",33658873,16687586,9467290,9483478," cumulative IFQ full count",9467290,33658873,24191583,11408107.8709505,0.47157343407211
"dcache_power_cc1",55088561.0605,47623877.9509,37455275.4655,38499928.036," total power usage of dcache_cc1",37455275.4655,55088561.0605,17633285.595,8314521.62370078,0.471524241974417
"dcache2_power_cc3",15072564.1203,7951548.2599,5091397.1925,5120113.7462," total power usage of dcache2_cc3",5091397.1925,15072564.1203,9981166.9278,4704449.47848822,0.471332611959948
"alu_power",672241559.6495,351876030.3695,223162750.3422,224455315.0928," total power usage of alu",223162750.3422,672241559.6495,449078809.3073,211664669.543312,0.471330789065294
"dcache2_power",149385073.8104,78193658.2453,49591078.4672,49878311.3492," total power usage of dcache2",49591078.4672,149385073.8104,99793995.3432,47035982.5689941,0.471330789064346
"rename_power",14834019.7749,7764673.1618,4924421.2986,4952943.6813," total power usage of rename unit",4924421.2986,14834019.7749,9909598.4763,4670698.86909682,0.471330789059452
"dispatch_stage_power",14834019.7749,7764673.1618,4924421.2986,4952943.6813," total power usage of dispatch stage",4924421.2986,14834019.7749,9909598.4763,4670698.86909682,0.471330789059452
"bpred_power",160530351.2258,84027507.635,53290955.0315,53599617.6997," total power usage of bpred unit",53290955.0315,160530351.2258,107239396.1943,50545229.2263502,0.471330789057882
"falu_power",506848795.0333,265303356.3636,168257629.2593,169232182.0484," total power usage of falu",168257629.2593,506848795.0333,338591165.774,159588441.332273,0.471330789057839
"sim_cycle",35491016,18577307,11781885,11850126," total simulation time in cycles",11781885,35491016,23709131,11174843.4221054,0.471330789057828
"fetch_stage_power",248439529.9699,130042414.6709,82473997.7116,82952887.8554," total power usage of fetch stage",82473997.7116,248439529.9699,165965532.2583,78224394.4744485,0.47132915738615
"dcache_power",215959505.896,113041171.8349,71691665.9329,72109303.0181," total power usage of dcache",71691665.9329,215959505.896,144267839.9631,67997333.2476196,0.471327034944251
"icache_power",87909178.7441,46014907.0359,29183042.6802,29353270.1557," total power usage of icache",29183042.6802,87909178.7441,58726136.0639,27679165.2514109,0.471326177858751
"sim_CPI",1.3794,0.722,0.4579,0.4606," cycles per instruction",0.4579,1.3794,0.9215,0.43432097481778,0.471319560301443
"lsq_power",34184236.3353,17893290.3195,11348075.8463,11415002.7028," total power usage of load/store queue",11348075.8463,34184236.3353,22836160.489,10763114.7533658,0.471318931155274
"avg_alu_power_cc1",3.7498,5.2099,5.768,5.7589," avg power usage of alu_cc1",3.7498,5.768,2.0182,0.951072442035831,0.47124786544239
"ruu_latency",19.4299,9.8992,5.9276,5.9684," avg RUU occupant latency (cycle's)",5.9276,19.4299,13.5023,6.36124195073834,0.471122842089003
"RUU_count",535397118,272301233,160939115,161992000," cumulative RUU occupancy",160939115,535397118,374458003,176408706.238428,0.471104115348359
"sim_slip",740989378,393338187,245835697,247448740," total number of slip cycles",245835697,740989378,495153681,233213814.088221,0.470992790798258
"avg_sim_slip",28.7997,15.2877,9.5548,9.6175," the average slip between issue and retirement",9.5548,28.7997,19.2449,9.06420780961212,0.470992720648698
"bpred_power_cc3",23045419.455,15420762.6662,12369363.4496,12418523.0488," total power usage of bpred unit_cc3",12369363.4496,23045419.455,10676056.0054,5028016.39790389,0.470961972788518
"lsq_latency",6.9083,3.4742,2.0117,2.0316," avg LSQ occupant latency (cycle's)",2.0117,6.9083,4.8966,2.3052898277657,0.47079398516638
"LSQ_count",190361134,95567492,54618725,55141558," cumulative LSQ occupancy",54618725,190361134,135742409,63905855.8293016,0.470787694870669
"icache_power_cc1",50894405.4678,35113908.7546,24911618.5825,25085721.6133," total power usage of icache_cc1",24911618.5825,50894405.4678,25982786.8853,12230082.5396021,0.470699413176551
"icache_power_cc2",50894405.4678,35113908.7546,24911618.5825,25085721.6133," total power usage of icache_cc2",24911618.5825,50894405.4678,25982786.8853,12230082.5396021,0.470699413176551
"fetch_stage_power_cc2",59509728.7001,43729231.9869,33526941.8149,33701044.8457," total power usage of fetch stage_cc2",33526941.8149,59509728.7001,25982786.8852,12230082.539553,0.470699413176474
"avg_icache_power_cc3",1.5383,1.9488,2.1507,2.1529," avg power usage of icache_cc3",1.5383,2.1529,0.6146,0.289209040603275,0.470564660922998
"avg_icache_power_cc1",1.434,1.8902,2.1144,2.1169," avg power usage of icache_cc1",1.434,2.1169,0.6829,0.321335726564393,0.470545799625704
"avg_icache_power_cc2",1.434,1.8902,2.1144,2.1169," avg power usage of icache_cc2",1.434,2.1169,0.6829,0.321335726564393,0.470545799625704
"icache_power_cc3",54595882.7822,36204008.5795,25338760.9913,25512476.4671," total power usage of icache_cc3",25338760.9913,54595882.7822,29257121.7909,13761290.4439548,0.470356945645798
"RUU_fcount",27333765,13638083,6909713,7002822," cumulative RUU full count",6909713,27333765,20424052,9606279.06412423,0.470341490715174
"fetch_stage_power_cc3",77641302.2372,51624771.2458,37708124.4408,37930999.5159," total power usage of fetch stage_cc3",37708124.4408,77641302.2372,39933177.7964,18774248.3909642,0.470141607229083
"rename_power_cc1",8247955.7869,5719481.0988,4099950.103,4140474.7827," total power usage of rename unit_cc1",4099950.103,8247955.7869,4148005.6839,1949109.18635921,0.469890673950725
"dispatch_stage_power_cc1",8247955.7869,5719481.0988,4099950.103,4140474.7827," total power usage of dispatch stage_cc1",4099950.103,8247955.7869,4148005.6839,1949109.18635921,0.469890673950725
"lsq_power_cc3",5209512.4944,3609594.643,3059752.0731,3093132.5965," total power usage of lsq_cc3",3059752.0731,5209512.4944,2149760.4213,1009556.21557788,0.469613360435478
"dl1.hits",9019904,9045414,9054398,8860039," total number of hits",8860039,9054398,194359,91112.3107868342,0.468783595237855
"dl1.accesses",9062316,9087840,9096870,8902508," total number of accesses",8902508,9096870,194362,91099.8209493301,0.468712098812165
"total_dcache_access",9062316,9087840,9096870,8902508," total number accesses of dcache",8902508,9096870,194362,91099.8209493301,0.468712098812165
"avg_rename_power_cc1",0.2324,0.3079,0.348,0.3494," avg power usage of rename unit_cc1",0.2324,0.3494,0.117,0.0548367501468374,0.468690172195191
"avg_dispatch_power_cc1",0.2324,0.3079,0.348,0.3494," average power of dispatch unit per cycle_cc1",0.2324,0.3494,0.117,0.0548367501468374,0.468690172195191
"dcache_power_cc2",27571671.7358,27649327.3095,27676800.6611,27086363.7626," total power usage of dcache_cc2",27086363.7626,27676800.6611,590436.898499999,276722.601656359,0.468674302638217
"resultbus_power",18129756.6624,19766737.8302,27069386.0835,62486298.014," total power usage of resultbus",18129756.6624,62486298.014,44356541.3516,20782096.8357945,0.468523834423011
"window_power",12910393.7172,15785160.7458,25971037.8913,75968615.8903," total power usage of instruction window",12910393.7172,75968615.8903,63058222.1731,29411933.8980265,0.466425041563784
"window_power_cc1",13706501.4224,16184145.8818,23321286.7375,61830616.8636," total power usage of instruction window_cc1",13706501.4224,61830616.8636,48124115.4412,22420267.8120489,0.465884257954682
"LSQ_fcount",7987105,3767643,1203233,977356," cumulative LSQ full count",977356,7987105,7009749,3257993.76578116,0.464780374558513
"avg_dcache_power_cc1",1.5522,2.5636,3.1791,3.2489," avg power usage of dcache_cc1",1.5522,3.2489,1.6967,0.785380631710935,0.462887152537829
"avg_issue_power_cc3",4.9767,7.1613,10.5208,11.4758," average power of issue unit per cycle_cc3",4.9767,11.4758,6.4991,3.00778155068926,0.462799703141859
"avg_issue_power_cc2",2.4886,4.9298,8.3742,9.2799," average power of issue unit per cycle_cc2",2.4886,9.2799,6.7913,3.14018383684247,0.462383319370734
"bpred_bimod.addr_hits",3660269,3660277,3660276,3660276," total number of address-predicted hits",3660269,3660277,8,3.69684550213647,0.462105687767059
"avg_lsq_power_cc1",0.1272,0.2318,0.2931,0.3008," avg power usage of lsq_cc1",0.1272,0.3008,0.1736,0.0801971061406416,0.461964897123512
"avg_clock_power_cc2",2.6103,4.8027,8.0661,9.0193," avg power usage of clock_cc2",2.6103,9.0193,6.409,2.95783898818039,0.46151333877054
"regfile_power",19022219.485,24304895.2002,42090455.5104,111330832.5604," total power usage of arch. regfile",19022219.485,111330832.5604,92308613.0754,42588143.8577049,0.461366956330693
"avg_clock_power_cc3",4.2498,6.236,9.3749,10.3716," avg power usage of clock_cc3",4.2498,10.3716,6.1218,2.8230799839596,0.461151946153027
"dcache_power_cc3",43658766.7948,34192212.8343,31290736.6332,30604258.7286," total power usage of dcache_cc3",30604258.7286,43658766.7948,13054508.0662,6019186.16826955,0.461081040951217
"bpred_bimod.jr_hits",329014,329021,329020,329020," total number of address-predicted hits for JR's",329014,329021,7,3.20156211871642,0.457366016959489
"bpred_bimod.ras_hits.PP",322728,322735,322734,322734," total number of RAS hits",322728,322735,7,3.20156211871642,0.457366016959489
"avg_regfile_power_cc2",0.0328,0.157,0.7304,1.9434," avg power usage of arch. regfile_cc2",0.0328,1.9434,1.9106,0.872918728557629,0.45688198919587
"avg_resultbus_power_cc2",0.3366,0.6821,1.1652,1.3309," avg power usage of resultbus_cc2",0.3366,1.3309,0.9943,0.454272700771978,0.456876899096829
"avg_regfile_power_cc3",0.054,0.1892,0.7782,2.0868," avg power usage of arch. regfile_cc3",0.054,2.0868,2.0328,0.928047288665831,0.456536446608535
"max_alu_access",1,2,4,5," max number accesses of alu",1,5,4,1.82574185835055,0.456435464587638
"regfile_power_cc3",1918151.7684,3515232.62,9169232.5485,24728475.5601," total power usage of arch. regfile_cc3",1918151.7684,24728475.5601,22810323.7917,10406324.7816311,0.456211182123494
"sim_elapsed_time",34,25,21,20," total simulation time in seconds",20,34,14,6.37704215656966,0.455503011183547
"resultbus_power_cc1",11947360.9932,15169059.9959,20115010.5225,46035666.1741," total power usage of resultbus_cc1",11947360.9932,46035666.1741,34088305.1809,15513952.2859912,0.455110695696418
"avg_total_power_cycle_cc2",6.8896,12.3981,20.2571,23.3259," average total power per cycle_cc2",6.8896,23.3259,16.4363,7.47096498380006,0.454540558629379
"avg_window_power",0.3638,0.8497,2.2043,6.4108," avg power usage of instruction window",0.3638,6.4108,6.047,2.74841112705747,0.454508206888949
"avg_resultbus_power_cc3",0.3481,0.6928,1.1886,1.3851," avg power usage of resultbus_cc3",0.3481,1.3851,1.037,0.471198517965977,0.454386227546748
"regfile_power_cc1",9893844.2079,15832625.0012,31329156.3759,81007007.6699," total power usage of arch. regfile_cc1",9893844.2079,81007007.6699,71113163.462,32284613.5859194,0.453989275883796
"avg_total_power_cycle_cc3",11.5679,16.5311,24.1223,27.3813," average total power per cycle_cc3",11.5679,27.3813,15.8134,7.17799978893842,0.453918814988454
"regfile_power_cc2",1165300.7268,2916248.3307,8605376.4155,23029975.9483," total power usage of arch. regfile_cc2",1165300.7268,23029975.9483,21864675.2215,9922541.06831504,0.453816074000404
"clock_power_cc1",185987404.2685,157803698.2852,148742669.374,214262438.753," total power usage of clock_cc1",148742669.374,214262438.753,65519769.379,29641610.5824111,0.452407126327763
"avg_regfile_power",0.536,1.3083,3.5725,9.3949," avg power usage of arch. regfile",0.536,9.3949,8.8589,4.00746108018115,0.452365539760145
"avg_regfile_power_cc1",0.2788,0.8523,2.6591,6.836," avg power usage of arch. regfile_cc1",0.2788,6.836,6.5572,2.96517688792198,0.452201684853593
"total_lsq_access",9063046,9091456,9168090,9369835," total number accesses of load/store queue",9063046,9369835,306789,138452.622215146,0.451295914179277
"avg_issue_power",31.0729,32.1121,34.7002,41.8825," average power of issue unit per cycle",31.0729,41.8825,10.8096,4.87193583316735,0.450704543476849
"avg_total_power_insn_cc1",17.7778,14.9336,13.9004,20.5776," average total power per insn_cc1",13.9004,20.5776,6.6772,3.00651823155401,0.45026631395705
"sim_inst_rate",756738.4706,1029164.32,1225195.619,1286455.4," simulation speed (in insts/sec)",756738.4706,1286455.4,529716.9294,238510.604132656,0.450260489886198
"avg_window_power_cc1",0.3862,0.8712,1.9794,5.2177," avg power usage of instruction window_cc1",0.3862,5.2177,4.8315,2.17415998855497,0.449996893005271
"avg_total_power_cycle",60.714,63.8065,71.7882,91.8952," average total power per cycle",60.714,91.8952,31.1812,14.0280752626949,0.449888883772752
"avg_total_power_cycle_nofp_nod2",42.2238,45.3164,53.2981,73.405," average total power per cycle",42.2238,73.405,31.1812,14.0280550479803,0.449888235474592
"total_power_cycle_cc1",489872273.4341,410784945.6713,377409061.4531,558512338.2987," total power per cycle_cc1",377409061.4531,558512338.2987,181103276.8456,81317262.9429585,0.449010445085904
"max_cycle_power_cc3",24.7628,28.7713,38.4856,47.8641," maximum cycle power usage of cc3",24.7628,47.8641,23.1013,10.3477544760526,0.447929531067628
"issue_stage_power",1102810526.0707,596556049.3453,408833994.5634,496312846.0671," total power usage of issue stage",408833994.5634,1102810526.0707,693976531.5073,310735320.979739,0.447760560872037
"avg_clock_power",21.687,22.9681,26.0975,33.1996," avg power usage of clock",21.687,33.1996,11.5126,5.15226687358745,0.447532866041334
"avg_resultbus_power",0.5108,1.064,2.2975,5.273," avg power usage of resultbus",0.5108,5.273,4.7622,2.12657156533703,0.446552342475543
"lsq_power_cc2",2257808.9691,2265575.91,2283173.8206,2320062.148," total power usage of lsq_cc2",2257808.9691,2320062.148,62253.1789000002,27716.3378908608,0.445219639873856
"avg_window_power_cc2",0.3695,0.8341,1.7579,2.5652," avg power usage of instruction window_cc2",0.3695,2.5652,2.1957,0.977516118792933,0.445195663703117
"avg_window_power_cc3",0.3705,0.8377,1.7725,2.6079," avg power usage of instruction window_cc3",0.3705,2.6079,2.2374,0.995623374240146,0.444991228318649
