"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"bpred_power_cc3",12861343.9073,12575366.5273,12540918.849,12508554.0704," total power usage of bpred unit_cc3",12508554.0704,12861343.9073,352789.8369,162176.337852056,0.45969673978456
"sim_total_insn",27150882,27151047,27151075,27151051," total number of instructions executed",27150882,27151075,193,88.6993987202469,0.459582376788844
"total_rename_access",27150882,27151047,27151075,27151051," total number accesses of rename unit",27150882,27151075,193,88.6993987202469,0.459582376788844
"rename_power_cc2",2837032.9027,2837050.1438,2837053.0696,2837050.5618," total power usage of rename unit_cc2",2837032.9027,2837053.0696,20.1669000000693,9.26834796549454,0.459582184939812
"dispatch_stage_power_cc2",2837032.9027,2837050.1438,2837053.0696,2837050.5618," total power usage of dispatch stage_cc2",2837032.9027,2837053.0696,20.1669000000693,9.26834796549454,0.459582184939812
"fetch_stage_power_cc3",38463944.0252,38025996.8577,37972774.952,37922822.1532," total power usage of fetch stage_cc3",37922822.1532,38463944.0252,541121.872000001,248634.694104484,0.459480030229648
"lsq_power_cc3",3164570.5691,3103671.5645,3096429.3865,3089411.6689," total power usage of lsq_cc3",3089411.6689,3164570.5691,75158.9002,34527.5396503656,0.45939389158818
"avg_window_power_cc3",1.6318,1.6968,1.7222,1.7275," avg power usage of instruction window_cc3",1.6318,1.7275,0.0957000000000001,0.0439425666827357,0.459169975786161
"icache_power_cc3",25602600.1179,25450630.3305,25431856.103,25414268.0829," total power usage of icache_cc3",25414268.0829,25602600.1179,188332.035,86458.7153085202,0.459075989427503
"avg_window_power_cc1",1.8047,1.888,1.918,1.925," avg power usage of instruction window_cc1",1.8047,1.925,0.1203,0.0552010492050046,0.458861589401534
"issue_stage_power",395340159.6359,379056068.0409,385004056.4573,452481360.6102," total power usage of issue stage",379056068.0409,452481360.6102,73425292.5693,33686003.8290018,0.45877929321437
"avg_window_power_cc2",1.6001,1.6748,1.7015,1.7079," avg power usage of instruction window_cc2",1.6001,1.7079,0.1078,0.0494404945363615,0.458631674734338
"avg_lsq_power_cc3",0.2459,0.2536,0.2546,0.2555," avg power usage of instruction lsq_cc3",0.2459,0.2555,0.0096,0.00440227214061102,0.458570014646982
"avg_lsq_access",0.7125,0.7493,0.754,0.7584," avg number accesses of lsq",0.7125,0.7584,0.0458999999999999,0.0210308503552915,0.458188460899598
"avg_lsq_power_cc2",0.1774,0.1866,0.1878,0.1889," avg power usage of instruction lsq_cc2",0.1774,0.1889,0.0115,0.0052677477793329,0.458065024289817
"avg_dcache_power_cc1",2.9099,3.061,3.0802,3.0984," avg power usage of dcache_cc1",2.9099,3.0984,0.1885,0.0863443638384502,0.458060285615121
"avg_fetch_power_cc3",2.9887,3.1074,3.1225,3.1368," average power of fetch unit per cycle_cc3",2.9887,3.1368,0.1481,0.0678371825279716,0.458049848264494
"avg_bpred_power_cc1",1.2239,1.2871,1.2952,1.3028," avg power usage of bpred unit_cc1",1.2239,1.3028,0.0789,0.0361397749485706,0.458045309867815
"avg_regfile_access",2.6287,2.7647,2.782,2.7984," avg number accesses of arch. regfile",2.6287,2.7984,0.1697,0.0777275798328153,0.458029344919359
"avg_icache_power_cc1",1.9352,2.0356,2.0484,2.0605," avg power usage of icache_cc1",1.9352,2.0605,0.1253,0.0573910199131072,0.458028889968932
"avg_icache_power_cc2",1.9352,2.0356,2.0484,2.0605," avg power usage of icache_cc2",1.9352,2.0605,0.1253,0.0573910199131072,0.458028889968932
"avg_icache_access",2.1526,2.2638,2.278,2.2914," avg number accesses of icache",2.1526,2.2914,0.1388,0.0635734483360257,0.458021962075113
"avg_fetch_power_cc2",2.6046,2.7396,2.7568,2.7731," average power of fetch unit per cycle_cc2",2.6046,2.7731,0.1685,0.0771718158829158,0.457992972598907
"avg_alu_power_cc1",5.2839,5.5561,5.5907,5.6236," avg power usage of alu_cc1",5.2839,5.6236,0.3397,0.155577148600515,0.457983952312378
"avg_alu_access",2.0492,2.1551,2.1686,2.1814," avg number accesses of alu",2.0492,2.1814,0.1322,0.0605432283579263,0.457966931603073
"avg_fetch_power_cc1",3.1591,3.3227,3.3435,3.3633," average power of fetch unit per cycle_cc1",3.1591,3.3633,0.2042,0.0935142591622619,0.457954256426356
"avg_window_access",7.7341,8.1338,8.1847,8.2331," avg number accesses of instruction window",7.7341,8.2331,0.499000000000001,0.228508809093508,0.457933485157331
"sim_IPC",1.9992,2.1025,2.1157,2.1282," instructions per cycle",1.9992,2.1282,0.129,0.0590727799695708,0.457928526895898
"sim_exec_BW",2.1097,2.2187,2.2326,2.2458," total instructions (mis-spec + committed) per cycle",2.1097,2.2458,0.1361,0.062323403843714,0.457923613840662
"ifq_rate",2.1097,2.2187,2.2326,2.2458," avg IFQ dispatch rate (insn/cycle)",2.1097,2.2458,0.1361,0.062323403843714,0.457923613840662
"ruu_rate",2.1097,2.2187,2.2326,2.2458," avg RUU dispatch rate (insn/cycle)",2.1097,2.2458,0.1361,0.062323403843714,0.457923613840662
"lsq_rate",2.1097,2.2187,2.2326,2.2458," avg LSQ dispatch rate (insn/cycle)",2.1097,2.2458,0.1361,0.062323403843714,0.457923613840662
"avg_rename_access",2.1097,2.2187,2.2326,2.2458," avg number accesses of rename unit",2.1097,2.2458,0.1361,0.062323403843714,0.457923613840662
"avg_rename_power_cc1",0.3185,0.335,0.3371,0.3391," avg power usage of rename unit_cc1",0.3185,0.3391,0.0206,0.00943305358831381,0.45791522273368
"avg_dispatch_power_cc1",0.3185,0.335,0.3371,0.3391," average power of dispatch unit per cycle_cc1",0.3185,0.3391,0.0206,0.00943305358831381,0.45791522273368
"avg_alu_power_cc2",2.6501,2.787,2.8044,2.821," avg power usage of alu_cc2",2.6501,2.821,0.1709,0.0782577099503088,0.457915213284428
"avg_alu_power_cc3",4.0158,4.1255,4.1395,4.1528," avg power usage of alu_cc3",4.0158,4.1528,0.137,0.0627315444307462,0.457894484895956
"avg_bpred_power_cc2",0.6694,0.704,0.7084,0.7126," avg power usage of bpred unit_cc2",0.6694,0.7126,0.0432,0.0197807987705249,0.457888860428817
"avg_icache_power_cc3",1.9894,2.0798,2.0912,2.1022," avg power usage of icache_cc3",1.9894,2.1022,0.1128,0.0516494272314159,0.457884993186312
"avg_dcache_power_cc2",2.1503,2.2614,2.2755,2.289," avg power usage of dcache_cc2",2.1503,2.289,0.1387,0.0635077160666324,0.457878270127126
"avg_resultbus_access",2.2561,2.3727,2.3875,2.4017," avg number accesses of resultbus",2.2561,2.4017,0.1456,0.0666599329932657,0.457829210118583
"avg_dcache_power_cc3",2.4825,2.5793,2.5916,2.6034," avg power usage of dcache_cc3",2.4825,2.6034,0.1209,0.0553482911509772,0.457802242770696
"avg_lsq_power_cc1",0.2683,0.2822,0.284,0.2857," avg power usage of lsq_cc1",0.2683,0.2857,0.0174,0.00796262100902294,0.457621897070283
"avg_dcache_access",0.7068,0.7433,0.7479,0.7524," avg number accesses of dcache",0.7068,0.7524,0.0456,0.020866719914735,0.457603506902084
"avg_bpred_access",0.296,0.3113,0.3132,0.3151," avg number accesses of bpred unit",0.296,0.3151,0.0191,0.00873880235882851,0.457528919310393
"avg_rename_power_cc2",0.2204,0.2318,0.2333,0.2347," avg power usage of rename unit_cc2",0.2204,0.2347,0.0143,0.00654140657657051,0.457441019340596
"avg_dispatch_power_cc2",0.2204,0.2318,0.2333,0.2347," average power of dispatch unit per cycle_cc2",0.2204,0.2347,0.0143,0.00654140657657051,0.457441019340596
"avg_bpred_power_cc3",0.9994,1.0276,1.0312,1.0347," avg power usage of bpred unit_cc3",0.9994,1.0347,0.0353,0.0161456650528865,0.457384279118597
"avg_rename_power_cc3",0.2304,0.2401,0.2414,0.2426," avg power usage of rename unit_cc3",0.2304,0.2426,0.0122,0.0055775592033314,0.457176983879622
"avg_dispatch_power_cc3",0.2304,0.2401,0.2414,0.2426," average power of dispatch unit per cycle_cc3",0.2304,0.2426,0.0122,0.0055775592033314,0.457176983879622
"avg_total_power_cycle_cc2",18.6824,19.5033,19.7083,19.7964," average total power per cycle_cc2",18.6824,19.7964,1.114,0.508513998496271,0.456475761666313
"avg_total_power_cycle_cc1",29.5529,30.8434,31.1749,31.3143," average total power per cycle_cc1",29.5529,31.3143,1.7614,0.803631115106095,0.456245665440045
"issue_stage_power_cc1",151842457.0343,151361154.5117,152367121.6564,152516803.0838," total power usage of issue stage_cc1",151361154.5117,152516803.0838,1155648.57209998,526906.51657748,0.455940092254874
"total_window_access",99534021,99535893,99535752,99535159," total number accesses of instruction window",99534021,99535893,1872,851.766546654657,0.455003497144582
"clock_power_cc3",115247640.6526,112400378.7707,112438515.3613,111910005.6571," total power usage of clock_cc3",111910005.6571,115247640.6526,3337634.9955,1518198.91063518,0.454872660636082
"sim_total_loads",6816029,6816030,6816039,6816034," total number of loads executed",6816029,6816039,10,4.54606056566195,0.454606056566195
"regfile_power_cc3",9494482.6663,9222507.4979,9295295.382,9247265.1912," total power usage of arch. regfile_cc3",9222507.4979,9494482.6663,271975.168400001,123484.298976771,0.454027842700549
"total_regfile_access",33830141,33832006,33831856,33831336," total number accesses of arch. regfile",33830141,33832006,1865,846.033638023138,0.453637339422594
"bpred_power_cc1",15750647.8456,15750724.7387,15750656.8918,15750688.5537," total power usage of bpred unit_cc1",15750647.8456,15750724.7387,76.8931000009179,34.8407854201152,0.453106786170661
"lsq_power_cc1",3452494.5392,3453774.718,3453981.5431,3453676.7903," total power usage of lsq_cc1",3452494.5392,3453981.5431,1487.00389999989,670.385259108539,0.45082952311597
"avg_issue_power_cc2",7.6213,7.9871,8.0974,8.1504," average power of issue unit per cycle_cc2",7.6213,8.1504,0.5291,0.238409598520418,0.450594591798181
"lsq_latency",2.1595,2.0877,2.0733,2.0623," avg LSQ occupant latency (cycle's)",2.0623,2.1595,0.0972,0.0437864514814038,0.450477895899216
"LSQ_count",58632638,56683709,56291725,55992622," cumulative LSQ occupancy",55992622,58632638,2640016,1189138.26303266,0.450428430370369
"avg_issue_power_cc1",11.7986,12.3688,12.529,12.6155," average power of issue unit per cycle_cc1",11.7986,12.6155,0.8169,0.367417223103835,0.449770134782513
"clock_power_cc1",152625421.9201,150426921.9637,150720599.2266,150111602.3115," total power usage of clock_cc1",150111602.3115,152625421.9201,2513819.60859999,1130545.2459232,0.449732050006892
"clock_power_cc2",97448309.8381,96068805.4651,96244115.5363,95859994.2031," total power usage of clock_cc2",95859994.2031,97448309.8381,1588315.63500001,712843.352989789,0.448804593546538
"ul2.hits",102,28510,39684,44505," total number of hits",102,44505,44403,19894.1279841565,0.448035672908509
"ul2.miss_rate",0.9987,0.6241,0.4767,0.4131," miss rate (i.e., misses/ref)",0.4131,0.9987,0.5856,0.26236571803496,0.448028890087021
"ul2.misses",75731,47325,36151,31327," total number of misses",31327,75731,44404,19894.0060235908,0.448022836311837
"total_lsq_access",9169373,9169391,9169347,9169240," total number accesses of load/store queue",9169240,9169391,151,67.6233440955612,0.447836715864643
"max_cycle_power_cc1",56.0525,56.3736,56.5932,56.5281," maximum cycle power usage of cc1",56.0525,56.5932,0.540700000000001,0.24117584870795,0.446043737207231
"dcache_power_cc2",27673064.5287,27673012.807,27673143.6324,27673408.3259," total power usage of dcache_cc2",27673012.807,27673408.3259,395.518899999559,175.77025222697,0.444404179489693
"dl1.accesses",9095642,9095625,9095668,9095755," total number of accesses",9095625,9095755,130,57.7725424978568,0.444404173060437
"dl1.hits",9053168,9053151,9053194,9053281," total number of hits",9053151,9053281,130,57.7725424978568,0.444404173060437
"total_dcache_access",9095642,9095625,9095668,9095755," total number accesses of dcache",9095625,9095755,130,57.7725424978568,0.444404173060437
"issue_stage_power_cc3",122037810.5175,120067177.2117,121390886.2627,128163552.5482," total power usage of issue stage_cc3",120067177.2117,128163552.5482,8096375.33649999,3593966.35464675,0.443898189655866
"sim_total_refs",9506944,9506942,9506952,9506944," total number of loads and stores executed",9506942,9506952,10,4.43471156521669,0.443471156521669
"avg_sim_slip",10.1684,9.9101,9.8496,9.796," the average slip between issue and retirement",9.796,10.1684,0.372400000000001,0.164971237392058,0.442994729839037
"sim_slip",261623032,254978113,253422042,252041056," total number of slip cycles",252041056,261623032,9581976,4244410.37004084,0.442957733356966
"alu_power_cc1",68002115.4571,67992359.5491,67989868.0329,67987682.4317," total power usage of alu_cc1",67987682.4317,68002115.4571,14433.0253999978,6366.2475563831,0.441088917946757
"ifq_latency",1.6542,1.6107,1.5997,1.5893," avg IFQ occupant latency (cycle's)",1.5893,1.6542,0.0649,0.0285213808688616,0.439466577332229
"ruu_latency",6.3675,6.1927,6.1489,6.107," avg RUU occupant latency (cycle's)",6.107,6.3675,0.2605,0.114462435613902,0.439395146310564
"RUU_count",172883807,168139367,166949682,165811420," cumulative RUU occupancy",165811420,172883807,7072387,3107417.68892961,0.439373253885798
"IFQ_count",44912630,43731932,43434015,43149932," cumulative IFQ occupancy",43149932,44912630,1762698,774361.888611681,0.43930491134141
"IFQ_fcount",10207744,9916965,9842527,9771603," cumulative IFQ full count",9771603,10207744,436141,191454.127768464,0.438973010490791
"resultbus_power_cc3",13941645.3822,13543106.9153,14035706.4144,13905992.6533," total power usage of resultbus_cc3",13543106.9153,14035706.4144,492599.4991,216047.350063135,0.43858621549121
"RUU_fcount",7639411,7357541,7284476,7214387," cumulative RUU full count",7214387,7639411,425024,186373.053659186,0.43850006978238
"avg_dcache2_access",0.0059,0.0062,0.0062,0.0063," avg number accesses of dcache2",0.0059,0.0063,4e-04,0.000173205080756888,0.433012701892219
"resultbus_power_cc2",13420038.5847,13165993.7391,13675800.9155,13562194.0788," total power usage of resultbus_cc2",13165993.7391,13675800.9155,509807.1764,219838.182452327,0.431218297091681
"window_power_cc2",20593130.2612,20495210.9022,20691761.7772,20647889.5278," total power usage of instruction window_cc2",20495210.9022,20691761.7772,196550.875,84746.0606458034,0.431166030910844
"regfile_power_cc2",8544914.9369,8495450.8362,8595441.3092,8572967.8693," total power usage of arch. regfile_cc2",8495450.8362,8595441.3092,99990.4729999993,43107.0558652388,0.431111630657444
"bpred_bimod.retstack_pushes",341574,341572,341573,341571," total number of address pushed onto ret-addr stack",341571,341574,3,1.29099444873581,0.430331482911935
"resultbus_power_cc1",19698058.8832,19320360.0791,20063431.8126,19894619.2085," total power usage of resultbus_cc1",19320360.0791,20063431.8126,743071.7335,319533.066855361,0.430016447201273
"total_alu_access",26372463,26372439,26372431,26372422," total number accesses of alu",26372422,26372463,41,17.5949803447839,0.429145862067901
"regfile_power_cc1",31110305.393,30891890.924,31273904.8571,31188116.2213," total power usage of arch. regfile_cc1",30891890.924,31273904.8571,382013.9331,163698.898336377,0.428515517766534
"ul2.repl_rate",0.997,0.6173,0.4632,0.3051," replacement rate (i.e., repls/ref)",0.3051,0.997,0.6919,0.296374116053792,0.428348194903587
"ul2.replacements",75603,46813,35127,23135," total number of replacements",23135,75603,52468,22474.2075203258,0.428341227421014
"window_power_cc3",21000317.6692,20764271.1878,20944342.7122,20885067.2023," total power usage of instruction window_cc3",20764271.1878,21000317.6692,236046.481399998,101104.246698588,0.42832346450977
"ruu_full",0.5936,0.6012,0.599,0.5967," fraction of time (cycle's) RUU was full",0.5936,0.6012,0.00759999999999994,0.00325205063511212,0.427901399356862
"alu_power_cc2",34105297.0674,34105271.5119,34105262.1916,34105251.7063," total power usage of alu_cc2",34105251.7063,34105297.0674,45.3611000031233,19.3995397261031,0.427669076031388
"window_power_cc1",23225913.0293,23104274.4977,23325094.0297,23272067.9255," total power usage of instruction window_cc1",23104274.4977,23325094.0297,220819.532000002,94203.1251717912,0.426606850936495
"avg_issue_power_cc3",9.4827,9.8115,9.9818,10.6011," average power of issue unit per cycle_cc3",9.4827,10.6011,1.1184,0.469399576586942,0.419706345303059
"total_resultbus_access",29035145,29035113,29035094,29035059," total number accesses of resultbus",29035059,29035145,86,35.9664195234017,0.418214180504671
"lsq_power_cc2",2283235.4571,2283342.3888,2283438.5606,2283303.1542," total power usage of lsq_cc2",2283235.4571,2283438.5606,203.103499999736,84.8486788537114,0.417760791191791
"ul2.wb_rate",0.139,0.1273,0.1221,0.1131," writeback rate (i.e., wrbks/ref)",0.1131,0.139,0.0259,0.0108127625208979,0.417481178413045
"ul2.writebacks",10544,9652,9261,8574," total number of writebacks",8574,10544,1970,822.069897676996,0.417294364303044
