"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"sim_total_loads",35758886,38206332,40431792,40431792," total number of loads executed",35758886,40431792,4672906,2227993.06768423,0.476789618212785
"dtlb.accesses",51847659,53079368,54185771,54185771," total number of accesses",51847659,54185771,2338112,1114259.75826207,0.476563893544052
"dtlb.hits",51826912,53058548,54164811,54164811," total number of hits",51826912,54164811,2337899,1114155.37348687,0.476562663094886
"sim_total_branches",23627403,25370853,26900770,26900770," total number of branches executed",23627403,26900770,3273367,1558599.07688646,0.476145533600865
"bpred_bimod.lookups",24054325,26254392,28183077,28183077," total number of bpred lookups",24054325,28183077,4128752,1965814.77208873,0.476128082308825
"avg_total_power_cycle_cc1",20.2902,19.4257,19.3385,19.9711," average total power per cycle_cc1",19.3385,20.2902,0.951699999999999,0.452784506323556,0.475763902830258
"bpred_bimod.retstack_pushes",1589215,1757333,1901315,1901315," total number of address pushed onto ret-addr stack",1589215,1901315,312100,148475.058110782,0.475729119227112
"lsq_power_cc3",29443700.0106,24110637.8721,22669108.9546,22666253.7489," total power usage of lsq_cc3",22666253.7489,29443700.0106,6777446.2617,3220179.50906091,0.475131691896763
"alu_power_cc1",650681693.2525,380957140.771,306794488.8259,306794488.8259," total power usage of alu_cc1",306794488.8259,650681693.2525,343887204.4266,163367772.9427,0.475062086753418
"ul2.accesses",6876473,6958770,7025559,7025559," total number of accesses",6876473,7025559,149086,70797.6035629032,0.474877611331065
"total_dcache2_access",6876473,6958770,7025559,7025559," total number accesses of dcache2",6876473,7025559,149086,70797.6035629032,0.474877611331065
"dcache2_power_cc2",14471865.5893,14645063.5532,14785624.191,14785624.191," total power usage of dcache2_cc2",14471865.5893,14785624.191,313758.6017,148996.935309106,0.474877611328625
"dcache_power_cc2",157704895.1226,160831450.75,163359008.2365,163359008.2365," total power usage of dcache_cc2",157704895.1226,163359008.2365,5654113.11390001,2684685.48741287,0.474819911333727
"dl1.accesses",51834782,52862425,53693188,53693188," total number of accesses",51834782,53693188,1858406,882408.171873,0.474819911188944
"total_dcache_access",51834782,52862425,53693188,53693188," total number accesses of dcache",51834782,53693188,1858406,882408.171873,0.474819911188944
"dl1.hits",50510903,51527100,52346974,52346974," total number of hits",50510903,52346974,1836071,871749.033487802,0.474790481134881
"dcache_power_cc3",249572948.006,219730053.048,211220999.2953,211220999.2953," total power usage of dcache_cc3",211220999.2953,249572948.006,38351948.7107,18205196.8560794,0.474687661725001
"bpred_bimod.dir_hits",20737322,20737239,20737388,20737388," total number of direction-predicted hits (includes addr-hits)",20737239,20737388,149,70.7124458635112,0.474580173580612
"bpred_bimod.misses",2473687,2473770,2473621,2473621," total number of misses",2473621,2473770,149,70.7124458635112,0.474580173580612
"ul2.hits",6462494,6539941,6600817,6600817," total number of hits",6462494,6600817,138323,65622.8601041588,0.474417559655002
"il1.misses",5131661,5201661,5256452,5256452," total number of misses",5131661,5256452,124791,59195.7872403096,0.474359426884227
"il1.replacements",5131149,5201149,5255940,5255940," total number of replacements",5131149,5255940,124791,59195.7872403096,0.474359426884227
"lsq_power_cc1",25461063.6349,21661026.8175,20543194.5848,20539405.9918," total power usage of lsq_cc1",20539405.9918,25461063.6349,4921657.6431,2333738.52959073,0.474177339998964
"avg_alu_power_cc1",3.2483,2.7898,2.6483,2.6483," avg power usage of alu_cc1",2.6483,3.2483,0.6,0.284351125371432,0.47391854228572
"total_window_access",600154353,595871057,599798080,599798080," total number accesses of instruction window",595871057,600154353,4283296,2029850.25740267,0.473899132210957
"alu_power_cc3",485573161.3748,398749431.8811,371855385.3863,371855385.3863," total power usage of alu_cc3",371855385.3863,485573161.3748,113717775.9885,53889087.1980477,0.473884462913673
"bpred_power_cc3",132784702.3956,104777303.198,95754950.2309,95754950.2309," total power usage of bpred unit_cc3",95754950.2309,132784702.3956,37029752.1647,17534787.3447276,0.473532398130475
"dcache2_power_cc3",96095722.1377,69416203.0175,60803307.7914,60803307.7914," total power usage of dcache2_cc3",60803307.7914,96095722.1377,35292414.3463,16711447.3979628,0.473513861476999
"dcache2_power",843131784.6363,574761835.2302,487597285.5473,487597285.5473," total power usage of dcache2",487597285.5473,843131784.6363,355534499.089,168331841.727387,0.473461343860331
"dcache_power",1218878957.7299,830908194.1774,704898195.6926,704898195.6926," total power usage of dcache",704898195.6926,1218878957.7299,513980762.0373,243350022.309545,0.473461343854511
"issue_stage_power",6950865881.6384,4738396197.4729,4019802609.2941,4019802609.2941," total power usage of issue stage",4019802609.2941,6950865881.6384,2931063272.3443,1387745155.70722,0.473461343806911
"regfile_power",715608569.9906,487829428.244,413848468.3029,413848468.3029," total power usage of arch. regfile",413848468.3029,715608569.9906,301760101.6877,142871743.24768,0.473461343791375
"window_power",441551346.8077,301004976.7795,255356568.013,255356568.013," total power usage of instruction window",255356568.013,441551346.8077,186194778.7947,88156030.1750752,0.473461343791368
"falu_power",2860662835.6376,1950110121.0777,1654369416.3598,1654369416.3598," total power usage of falu",1654369416.3598,2860662835.6376,1206293419.2778,571133303.29795,0.473461343791367
"sim_cycle",200311871,136552341,115843723,115843723," total simulation time in cycles",115843723,200311871,84468148,39992402.859648,0.473461343791366
"alu_power",3794142293.8061,2586461848.777,2194216281.688,2194216281.688," total power usage of alu",2194216281.688,3794142293.8061,1599926012.1181,757503119.664196,0.473461343791366
"icache_power",496160835.9581,338232193.2255,286938152.4192,286938152.4192," total power usage of icache",286938152.4192,496160835.9581,209222683.5389,99058852.8999618,0.473461343791359
"resultbus_power",460225113.6538,313734860.1049,266155922.441,266155922.441," total power usage of resultbus",266155922.441,460225113.6538,194069191.2128,91884260.0590784,0.47346134378602
"fetch_stage_power",1402196745.9793,955875692.1631,810913955.1542,810913955.1542," total power usage of fetch stage",810913955.1542,1402196745.9793,591282790.8251,279949544.69879,0.473461343781267
"bpred_power",906035910.0212,617643498.9376,523975802.735,523975802.735," total power usage of bpred unit",523975802.735,906035910.0212,382060107.2862,180890691.798828,0.473461343775741
"lsq_power",192936385.0046,131524482.4038,111578355.9122,111578355.9122," total power usage of load/store queue",111578355.9122,192936385.0046,81358029.0924,38519881.7719365,0.473461343663926
"sim_CPI",1.3811,0.9415,0.7987,0.7987," cycles per instruction",0.7987,1.3811,0.5824,0.27574314134716,0.473460064126305
"window_power_cc1",305041385.1725,194883389.1993,171370293.4817,174363717.4959," total power usage of instruction window_cc1",171370293.4817,305041385.1725,133671091.6908,63286571.0112915,0.4734499450164
"avg_icache_access",0.7848,1.238,1.5664,1.5664," avg number accesses of icache",0.7848,1.5664,0.7816,0.370009062952067,0.473399517594763
"avg_dcache_power_cc1",1.499,1.7969,2.0069,2.0069," avg power usage of dcache_cc1",1.499,2.0069,0.5079,0.240289622122971,0.473104197918824
"alu_power_cc2",171227100.2917,178198961.1603,183113206.5776,183113206.5776," total power usage of alu_cc2",171227100.2917,183113206.5776,11886106.2859,5623355.35433433,0.473103236591876
"total_alu_access",146830776,152804557,156974667,156974667," total number accesses of alu",146830776,156974667,10143891,4798113.72225172,0.473005252348603
"total_resultbus_access",157541591,163817062,168151771,168151771," total number accesses of resultbus",157541591,168151771,10610180,5017575.60785089,0.47290202502228
"sim_exec_BW",0.7462,1.1654,1.4509,1.4509," total instructions (mis-spec + committed) per cycle",0.7462,1.4509,0.7047,0.333160787008315,0.472769670793693
"ifq_rate",0.7462,1.1654,1.4509,1.4509," avg IFQ dispatch rate (insn/cycle)",0.7462,1.4509,0.7047,0.333160787008315,0.472769670793693
"ruu_rate",0.7462,1.1654,1.4509,1.4509," avg RUU dispatch rate (insn/cycle)",0.7462,1.4509,0.7047,0.333160787008315,0.472769670793693
"lsq_rate",0.7462,1.1654,1.4509,1.4509," avg LSQ dispatch rate (insn/cycle)",0.7462,1.4509,0.7047,0.333160787008315,0.472769670793693
"avg_rename_access",0.7462,1.1654,1.4509,1.4509," avg number accesses of rename unit",0.7462,1.4509,0.7047,0.333160787008315,0.472769670793693
"avg_lsq_power_cc3",0.147,0.1766,0.1957,0.1957," avg power usage of instruction lsq_cc3",0.147,0.1957,0.0487,0.0230021013532822,0.47232240971832
"fetch_stage_power_cc3",532831143.0933,342984459.289,269686578.0827,269686578.0827," total power usage of fetch stage_cc3",269686578.0827,532831143.0933,263144565.0106,124256806.091052,0.472199781462508
"clock_power",5207329028.159,3553482769.9486,3023228393.7249,3037157432.6836," total power usage of clock",3023228393.7249,5207329028.159,2184100634.4341,1031305942.17852,0.472187922991805
"avg_lsq_access",0.2591,0.3915,0.4751,0.4751," avg number accesses of lsq",0.2591,0.4751,0.216,0.10198843071643,0.472168660724212
"avg_lsq_power_cc2",0.0638,0.0965,0.1171,0.1171," avg power usage of instruction lsq_cc2",0.0638,0.1171,0.0533,0.0251657670920903,0.472153228744658
"icache_power_cc3",400046440.6977,238207156.091,173931627.8519,173931627.8519," total power usage of icache_cc3",173931627.8519,400046440.6977,226114812.8458,106735833.673382,0.472042642098687
"bpred_power_cc2",52493163.7259,52493163.7279,52493163.7287,52493163.7287," total power usage of bpred unit_cc2",52493163.7259,52493163.7287,0.00279999524354935,0.0013216129283712,0.472005419086316
"issue_stage_power_cc1",1554489626.5636,1024973228.9248,886694171.9078,898352720.505," total power usage of issue stage_cc1",886694171.9078,1554489626.5636,667795454.6558,315190920.532945,0.471987220541061
"avg_alu_power_cc2",0.8548,1.305,1.5807,1.5807," avg power usage of alu_cc2",0.8548,1.5807,0.7259,0.342607968383691,0.471976812761662
"avg_alu_access",0.733,1.119,1.3551,1.3551," avg number accesses of alu",0.733,1.3551,0.6221,0.29361244864617,0.471969857974876
"avg_resultbus_access",0.7865,1.1997,1.4515,1.4515," avg number accesses of resultbus",0.7865,1.4515,0.665,0.313845864504643,0.471948668428034
"icache_power_cc1",389367063.2771,227093263.2903,161375347.3761,161375347.3761," total power usage of icache_cc1",161375347.3761,389367063.2771,227991715.901,107599148.132212,0.471943235774998
"icache_power_cc2",389367063.2771,227093263.2903,161375347.3761,161375347.3761," total power usage of icache_cc2",161375347.3761,389367063.2771,227991715.901,107599148.132212,0.471943235774998
"fetch_stage_power_cc2",441860227.003,279586427.0182,213868511.1047,213868511.1047," total power usage of fetch stage_cc2",213868511.1047,441860227.003,227991715.8983,107599148.130936,0.47194323577499
"fetch_stage_power_cc1",492508319.2713,322133642.8836,253027367.0486,253027367.0486," total power usage of fetch stage_cc1",253027367.0486,492508319.2713,239480952.2227,113019591.969992,0.471935621271841
"avg_dcache2_power_cc1",0.1345,0.1987,0.2374,0.2374," avg power usage of dcache2_cc1",0.1345,0.2374,0.1029,0.0485573887271546,0.471889103276527
"avg_dcache_access",0.2588,0.3871,0.4635,0.4635," avg number accesses of dcache",0.2588,0.4635,0.2047,0.0965828616612009,0.471826388183688
"avg_dcache_power_cc2",0.7873,1.1778,1.4102,1.4102," avg power usage of dcache_cc2",0.7873,1.4102,0.6229,0.293898875749239,0.471823528253715
"avg_window_access",2.9961,4.3637,5.1776,5.1776," avg number accesses of instruction window",2.9961,5.1776,2.1815,1.02928294943616,0.471823492750933
"avg_lsq_power_cc1",0.1271,0.1586,0.1773,0.1773," avg power usage of lsq_cc1",0.1271,0.1773,0.0502,0.0236849284004266,0.471811322717661
"bpred_power_cc1",103141255.9942,95040379.5933,91652019.6726,91652019.6726," total power usage of bpred unit_cc1",91652019.6726,103141255.9942,11489236.3216,5420572.4395908,0.471795712775096
"avg_dcache_power_cc3",1.2459,1.6091,1.8233,1.8233," avg power usage of dcache_cc3",1.2459,1.8233,0.5774,0.272405800231933,0.471780048894931
"avg_alu_power_cc3",2.4241,2.9201,3.21,3.21," avg power usage of alu_cc3",2.4241,3.21,0.7859,0.370739985254715,0.471739388286952
"avg_dcache2_power_cc2",0.0722,0.1072,0.1276,0.1276," avg power usage of dcache2_cc2",0.0722,0.1276,0.0554,0.0261336947253923,0.47172734161358
"avg_dcache2_power_cc3",0.4797,0.5083,0.5249,0.5249," avg power usage of dcache2_cc3",0.4797,0.5249,0.0452,0.0213212726324361,0.471709571514072
"avg_dcache2_access",0.0343,0.051,0.0606,0.0606," avg number accesses of dcache2",0.0343,0.0606,0.0263,0.0124049385326974,0.471670666642486
"avg_regfile_access",1.2826,1.6777,1.8503,1.8503," avg number accesses of arch. regfile",1.2826,1.8503,0.5677,0.267745543069037,0.471632099822154
"avg_bpred_power_cc3",0.6629,0.7673,0.8266,0.8266," avg power usage of bpred unit_cc3",0.6629,0.8266,0.1637,0.0772052027607812,0.471626162252787
"avg_bpred_access",0.1159,0.17,0.2004,0.2004," avg number accesses of bpred unit",0.1159,0.2004,0.0845,0.0398493308183044,0.471589713826088
"avg_bpred_power_cc2",0.2621,0.3844,0.4531,0.4531," avg power usage of bpred unit_cc2",0.2621,0.4531,0.191,0.0900734283792951,0.471588630258089
"sim_IPC",0.7241,1.0622,1.2521,1.2521," instructions per cycle",0.7241,1.2521,0.528,0.248998599393651,0.47158825642737
"total_regfile_access",256916667,229095123,214350291,214350291," total number accesses of arch. regfile",214350291,256916667,42566376,20067908.0115225,0.47144976616103
"avg_bpred_power_cc1",0.5149,0.696,0.7912,0.7912," avg power usage of bpred unit_cc1",0.5149,0.7912,0.2763,0.130258291482731,0.471437898960299
"total_power",14292033346.1906,9759731274.4526,8316212104.5356,8393452097.0219," total power per cycle",8316212104.5356,14292033346.1906,5975821241.655,2813685227.83108,0.470844945665047
"avg_total_power_insn",95.6103,61.3298,49.4789,49.9385," average total power per insn",49.4789,95.6103,46.1314,21.7170993307693,0.470766101413989
"clock_power_cc3",1018503596.9319,812414323.5971,740835828.8707,743597932.9447," total power usage of clock_cc3",740835828.8707,1018503596.9319,277667768.0612,130707085.960885,0.470731935771804
"avg_total_power_insn_nofp_nod2",70.8328,45.4636,36.7349,37.1944," average total power per insn",36.7349,70.8328,34.0979,16.027544156311,0.470044904709998
"avg_total_power_insn_cc3",18.2726,13.6729,11.8195,11.9225," average total power per insn_cc3",11.8195,18.2726,6.4531,3.02259698534776,0.468394567781028
"clock_power_cc2",664209739.8624,564968222.2974,528649673.6734,531261581.1896," total power usage of clock_cc2",528649673.6734,664209739.8624,135560066.189,63484000.568421,0.468309011297697
"regfile_power_cc1",448184460.1714,278332501.1081,222855862.498,228471363.6425," total power usage of arch. regfile_cc1",222855862.498,448184460.1714,225328597.6734,105471889.630746,0.468080353402904
"avg_issue_power_cc1",7.7603,7.5061,7.6542,7.7549," average power of issue unit per cycle_cc1",7.5061,7.7603,0.2542,0.118981633736752,0.468063075282267
"total_power_cycle_cc3",2731429802.6572,2175840791.0837,1986571524.1133,2003892258.3142," total power per cycle_cc3",1986571524.1133,2731429802.6572,744858278.5439,348627433.002099,0.468045322237164
"clock_power_cc1",1557212465.0582,1012220932.5418,852903117.0058,876534524.0961," total power usage of clock_cc1",852903117.0058,1557212465.0582,704309348.0524,329234123.733413,0.467456700161416
"avg_clock_power_cc2",3.3159,4.1374,4.5635,4.586," avg power usage of clock_cc2",3.3159,4.586,1.2701,0.593564896760806,0.467337136257622
"avg_clock_power_cc3",5.0846,5.9495,6.3951,6.419," avg power usage of clock_cc3",5.0846,6.419,1.3344,0.62354139397477,0.467282219705314
"avg_total_power_insn_cc1",27.1896,16.669,13.3288,13.7648," average total power per insn_cc1",13.3288,27.1896,13.8608,6.4730947371923,0.467007296634559
"issue_stage_power_cc3",1082937163.5131,931636715.4103,887034042.0961,894573785.3659," total power usage of issue stage_cc3",887034042.0961,1082937163.5131,195903121.417,91364894.6910504,0.466377942475816
"total_power_cycle_cc1",4064359545.0987,2652631469.6991,2240242596.9932,2313526277.6361," total power per cycle_cc1",2240242596.9932,4064359545.0987,1824116948.1055,850305011.018362,0.466146105325909
"avg_total_power_insn_cc2",11.6157,9.3152,8.2786,8.3623," average total power per insn_cc2",8.2786,11.6157,3.3371,1.55463585982913,0.465864331254422
"avg_issue_power_cc2",2.7596,4.1446,4.984,5.0491," average power of issue unit per cycle_cc2",2.7596,5.0491,2.2895,1.06594798301793,0.465581123833996
"avg_issue_power_cc3",5.4063,6.8226,7.6572,7.7222," average power of issue unit per cycle_cc3",5.4063,7.7222,2.3159,1.07803492638226,0.465492865141957
"resultbus_power_cc3",91401873.9385,89473406.7406,89641754.004,95142526.5712," total power usage of resultbus_cc3",89473406.7406,95142526.5712,5669119.83059999,2633680.08254898,0.464565957546578
"total_power_cycle_cc2",1736335925.9245,1482382704.2885,1391431919.9917,1405509184.6811," total power per cycle_cc2",1391431919.9917,1736335925.9245,344904005.9328,160020076.181004,0.463955400425769
"avg_window_power_cc3",0.6532,0.9532,1.1295,1.1471," avg power usage of instruction window_cc3",0.6532,1.1471,0.4939,0.229090149650016,0.463839136768609
"avg_window_power_cc2",0.6068,0.8941,1.069,1.0866," avg power usage of instruction window_cc2",0.6068,1.0866,0.4798,0.222548532160216,0.463836040350596
"avg_total_power_cycle_cc2",8.6682,10.8558,12.0113,12.1328," average total power per cycle_cc2",8.6682,12.1328,3.4646,1.60587556673403,0.463509659624207
"avg_total_power_cycle_cc3",13.6359,15.9341,17.1487,17.2982," average total power per cycle_cc3",13.6359,17.2982,3.6623,1.69293385847371,0.46225974346004
"max_cycle_power_cc3",29.0959,33.5776,36.1679,36.5239," maximum cycle power usage of cc3",29.0959,36.5239,7.428,3.42528680879427,0.461131772858679
"max_cycle_power_cc2",25.8637,30.3605,32.8627,33.2175," maximum cycle power usage of cc2",25.8637,33.2175,7.3538,3.38913610624694,0.460868680987644
"resultbus_power_cc1",246107754.7197,154966926.563,127996114.1188,136665027.2948," total power usage of resultbus_cc1",127996114.1188,246107754.7197,118111640.6009,54292613.8969065,0.459671998633578
"avg_regfile_power_cc3",0.4233,0.5406,0.5964,0.607," avg power usage of arch. regfile_cc3",0.4233,0.607,0.1837,0.0842137904383837,0.45843108567438
"rename_power_cc1",11964674.0342,14971164.2406,24762078.5329,57140302.3439," total power usage of rename unit_cc1",11964674.0342,57140302.3439,45175628.3097,20688357.2866686,0.457953946867994
"dispatch_stage_power_cc1",11964674.0342,14971164.2406,24762078.5329,57140302.3439," total power usage of dispatch stage_cc1",11964674.0342,57140302.3439,45175628.3097,20688357.2866686,0.457953946867994
