"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"dl1.misses",1323871,1335307,1346214,1346415," total number of misses",1323871,1346415,22544,10726.1922220019,0.475789222054731
"dl1.replacements",1323359,1334795,1345702,1345903," total number of replacements",1323359,1345903,22544,10726.1922220019,0.475789222054731
"avg_rename_power_cc1",0.3117,0.2591,0.2138,0.2137," avg power usage of rename unit_cc1",0.2137,0.3117,0.098,0.0466086812371544,0.475598788134228
"avg_dispatch_power_cc1",0.3117,0.2591,0.2138,0.2137," average power of dispatch unit per cycle_cc1",0.2137,0.3117,0.098,0.0466086812371544,0.475598788134228
"dcache_power_cc1",300265718.1134,245025521.1207,232484894.3726,233020165.3229," total power usage of dcache_cc1",232484894.3726,300265718.1134,67780823.7408,32235288.896553,0.475581250234191
"issue_stage_power_cc3",1081966695.5416,928664499.61,888228405.3899,888391544.2329," total power usage of issue stage_cc3",888228405.3899,1081966695.5416,193738290.1517,92088925.6902469,0.475326408724573
"resultbus_power_cc1",242848793.1811,149915268.6176,129365970.8136,130868322.702," total power usage of resultbus_cc1",129365970.8136,242848793.1811,113482822.3675,53884083.5955253,0.474821496957737
"alu_power_cc1",650694294.2454,381416024.7175,306794488.8259,306163553.7655," total power usage of alu_cc1",306163553.7655,650694294.2454,344530740.4799,163480630.816363,0.47450230591514
"rename_power_cc3",17749280.1752,18792028.5008,19928145.3622,19994533.266," total power usage of rename unit_cc3",17749280.1752,19994533.266,2245253.0908,1065251.36322631,0.474446006818213
"dispatch_stage_power_cc3",17749280.1752,18792028.5008,19928145.3622,19994533.266," total power usage of dispatch stage_cc3",17749280.1752,19994533.266,2245253.0908,1065251.36322631,0.474446006818213
"clock_power_cc1",1578427960.0646,1016255912.7568,854626092.9848,855444114.6804," total power usage of clock_cc1",854626092.9848,1578427960.0646,723801867.0798,343343547.151703,0.474361234431368
"total_power_cycle_cc1",4129977067.7382,2667705169.6776,2244700269.9082,2247578825.0114," total power per cycle_cc1",2244700269.9082,4129977067.7382,1885276797.83,894025467.073218,0.47421443265109
"regfile_power_cc1",446705727.1173,275653367.3036,223746459.7156,223244507.9196," total power usage of arch. regfile_cc1",223244507.9196,446705727.1173,223461219.1977,105808761.749814,0.473499438200967
"total_power_cycle_cc3",2733471185.6505,2173583809.3837,1988826460.0422,1989813899.57," total power per cycle_cc3",1988826460.0422,2733471185.6505,744644725.6083,352243220.13173,0.473035271745171
"clock_power_cc3",1016649253.7085,810070243.129,741701974.847,742095440.6811," total power usage of clock_cc3",741701974.847,1016649253.7085,274947278.8615,130046670.694379,0.472987662336122
"avg_total_power_insn_cc1",27.6292,16.7728,13.3553,13.3086," average total power per insn_cc1",13.3086,27.6292,14.3206,6.7722927882045,0.472905659553685
"lsq_power_cc3",29455996.4721,24133061.4779,22669204.7589,22602804.4259," total power usage of lsq_cc3",22602804.4259,29455996.4721,6853192.0462,3238433.16121801,0.472543763458909
"dcache_power_cc3",249649402.4185,219879640.7313,211220999.2953,210885887.0812," total power usage of dcache_cc3",210885887.0812,249649402.4185,38763515.3373,18306562.9744474,0.472262714440451
"fetch_stage_power_cc3",532513929.8446,342796537.1191,269686578.0827,269931877.8362," total power usage of fetch stage_cc3",269686578.0827,532513929.8446,262827351.7619,124054633.404119,0.47200046940511
"avg_total_power_insn_cc2",11.6145,9.2871,8.292,8.2941," average total power per insn_cc2",8.292,11.6145,3.3225,1.56676765428062,0.471562875629984
"icache_power_cc3",399671277.1542,237908952.8637,173931627.8519,174592568.5423," total power usage of icache_cc3",173931627.8519,399671277.1542,225739649.3023,106414427.036934,0.471403350567046
"alu_power_cc3",485813434.6878,399103334.8999,371855385.3863,370719293.1916," total power usage of alu_cc3",370719293.1916,485813434.6878,115094141.4962,54238005.6590449,0.471249057110658
"total_lsq_access",51895585,53445185,55033429,55158946," total number accesses of load/store queue",51895585,55158946,3263361,1537641.60406457,0.47118342226452
"dcache2_power_cc3",96147445.6065,69520113.7973,60803307.7914,60489159.0053," total power usage of dcache2_cc3",60489159.0053,96147445.6065,35658286.6012,16801229.6706788,0.471173218684978
"regfile_power_cc3",84592026.3806,73260501.0247,69281356.3603,69400503.5538," total power usage of arch. regfile_cc3",69281356.3603,84592026.3806,15310670.0203,7213123.56026846,0.471117433182531
"bpred_power_cc1",103144390.5208,95057332.271,91652019.6726,91686660.036," total power usage of bpred unit_cc1",91652019.6726,103144390.5208,11492370.8482,5413820.83093761,0.471079545069289
"lsq_power_cc1",25461041.8043,21630219.8517,20543308.1121,20630282.2837," total power usage of lsq_cc1",20543308.1121,25461041.8043,4917733.6922,2316325.31937068,0.471014793469723
"max_cycle_power_cc2",25.8766,30.2734,32.9225,32.9501," maximum cycle power usage of cc2",25.8766,32.9501,7.0735,3.33159339705993,0.470996451128852
"fetch_stage_power_cc1",492059151.847,321750968.2588,253027367.0486,254047176.3098," total power usage of fetch stage_cc1",253027367.0486,492059151.847,239031784.7984,112582765.428611,0.470994957944874
"icache_power_cc1",388914761.3262,226693635.9878,161375347.3761,162360516.2738," total power usage of icache_cc1",161375347.3761,388914761.3262,227539413.9501,107169221.341425,0.470991901934527
"icache_power_cc2",388914761.3262,226693635.9878,161375347.3761,162360516.2738," total power usage of icache_cc2",161375347.3761,388914761.3262,227539413.9501,107169221.341425,0.470991901934527
"fetch_stage_power_cc2",441407925.0521,279186799.7157,213868511.1047,214853680.0024," total power usage of fetch stage_cc2",213868511.1047,441407925.0521,227539413.9474,107169221.340149,0.470991901934507
"lsq_power_cc2",12769928.4707,13168955.0001,13567235.1348,13598077.7145," total power usage of lsq_cc2",12769928.4707,13598077.7145,828149.243800001,389922.630383582,0.47083618478525
"rename_power_cc1",62477006.9719,35450961.9561,24762078.5329,24558796.4209," total power usage of rename unit_cc1",24558796.4209,62477006.9719,37918210.551,17850178.4543902,0.470754769146654
"dispatch_stage_power_cc1",62477006.9719,35450961.9561,24762078.5329,24558796.4209," total power usage of dispatch stage_cc1",24558796.4209,62477006.9719,37918210.551,17850178.4543902,0.470754769146654
"dcache2_power",843674004.5248,575806254.9275,487597285.5473,483761747.3472," total power usage of dcache2",483761747.3472,843674004.5248,359912257.1776,169398032.000296,0.470664804051688
"dcache_power",1219662821.4495,832418066.2976,704898195.6926,699353324.8992," total power usage of dcache",699353324.8992,1219662821.4495,520309496.5503,244891367.228815,0.470664804030038
"issue_stage_power",6955335998.62,4747006501.7228,4019802609.2941,3988182034.3589," total power usage of issue stage",3988182034.3589,6955335998.62,2967153964.2611,1396534938.95118,0.470664803974524
"icache_power",496479918.0732,338846806.6933,286938152.4192,284681039.2365," total power usage of icache",284681039.2365,496479918.0732,211798878.8367,99686277.7859615,0.470664803956876
"rename_power",83777291.3763,57177877.1077,48418678.0595,48037807.0098," total power usage of rename unit",48037807.0098,83777291.3763,35739484.3665,16821317.4028768,0.470664803956826
"dispatch_stage_power",83777291.3763,57177877.1077,48418678.0595,48037807.0098," total power usage of dispatch stage",48037807.0098,83777291.3763,35739484.3665,16821317.4028768,0.470664803956826
"regfile_power",716068779.4184,488715880.035,413848468.3029,410593053.1059," total power usage of arch. regfile",410593053.1059,716068779.4184,305475726.3125,143776672.83844,0.470664803956818
"falu_power",2862502534.1304,1953653733.8878,1654369416.3598,1641355814.14," total power usage of falu",1641355814.14,2862502534.1304,1221146719.9904,574750781.566786,0.470664803956812
"sim_cycle",200440692,136800475,115843723,114932473," total simulation time in cycles",114932473,200440692,85508219,40245709.1323307,0.470664803956807
"alu_power",3796582314.9702,2591161798.4088,2194216281.688,2176956135.5493," total power usage of alu",2176956135.5493,3796582314.9702,1619626179.4209,762301038.220443,0.470664803956802
"window_power",441835309.4394,301551943.3738,255356568.013,253347881.9438," total power usage of instruction window",253347881.9438,441835309.4394,188487427.4956,88714398.1105357,0.470664803956787
"fetch_stage_power",1403098501.7557,957612647.068,810913955.1542,804535143.0182," total power usage of fetch stage",804535143.0182,1403098501.7557,598563358.7375,281722705.877484,0.470664803926017
"total_power",14389276034.04,9820659562.182,8316212104.5356,8250795109.2492," total power per cycle",8250795109.2492,14389276034.04,6138480924.7908,2889166920.86539,0.470664803925223
"resultbus_power",460521085.4239,314304958.6074,266155922.441,264062286.4735," total power usage of resultbus",264062286.4735,460521085.4239,196458798.9504,92466242.0860058,0.470664803918255
"bpred_power",906618583.6825,618765840.3748,523975802.735,519854103.7817," total power usage of bpred unit",519854103.7817,906618583.6825,386764479.9008,182036428.091518,0.470664803909107
"clock_power",5230995462.8697,3570146656.2486,3023228393.7249,2999447071.7565," total power usage of clock",2999447071.7565,5230995462.8697,2231548391.1132,1050311285.79542,0.470664803854636
"lsq_power",193060462.8123,131763480.1076,111578355.9122,110700658.1458," total power usage of load/store queue",110700658.1458,193060462.8123,82359804.6665,38763861.305163,0.470664803809695
"sim_CPI",1.3819,0.9432,0.7987,0.7924," cycles per instruction",0.7924,1.3819,0.5895,0.277451311043938,0.470655319837045
"bpred_power_cc3",132842652.6904,104887584.2554,95754950.2309,95339309.2939," total power usage of bpred unit_cc3",95339309.2939,132842652.6904,37503343.3965,17649909.3652066,0.470622290354353
"max_cycle_power_cc1",43.7815,47.4665,48.4853,48.5749," maximum cycle power usage of cc1",43.7815,48.5749,4.7934,2.25381482454379,0.470191268106936
"avg_total_power_insn_cc3",18.2867,13.6661,11.8329,11.7823," average total power per insn_cc3",11.7823,18.2867,6.5044,3.05805743351342,0.470152117568633
"total_regfile_access",256919084,229031969,214350291,214098245," total number accesses of arch. regfile",214098245,256919084,42820839,20128853.4235352,0.470071439364726
"issue_stage_power_cc2",551360345.9214,562170414.0813,578559568.0086,581736480.1601," total power usage of issue stage_cc2",551360345.9214,581736480.1601,30376134.2387,14262108.4992399,0.469516903868221
"avg_total_power_insn",96.2629,61.7458,49.4789,48.8556," average total power per insn",48.8556,96.2629,47.4073,22.257297560276,0.469490934102469
"avg_total_power_insn_nofp_nod2",71.469,45.8422,36.7349,36.2721," average total power per insn",36.2721,71.469,35.1969,16.5246186587366,0.469490740910041
"clock_power_cc2",662430507.4281,561959276.7695,529515819.6504,532067471.217," total power usage of clock_cc2",529515819.6504,662430507.4281,132914687.7777,62388508.8925425,0.469387619499866
"ul2.writebacks",95953,96338,96739,96780," total number of writebacks",95953,96780,827,388.136144499152,0.469330283553993
"total_power_cycle_cc2",1736115173.6804,1477118214.9654,1393686855.9252,1400720861.7027," total power per cycle_cc2",1393686855.9252,1736115173.6804,342428317.7552,160642653.744626,0.469127830308323
"rename_power_cc2",15619251.743,16619336.9895,17562485.4101,17646632.2072," total power usage of rename unit_cc2",15619251.743,17646632.2072,2027380.4642,950374.672733927,0.468769769422112
"dispatch_stage_power_cc2",15619251.743,16619336.9895,17562485.4101,17646632.2072," total power usage of dispatch stage_cc2",15619251.743,17646632.2072,2027380.4642,950374.672733927,0.468769769422112
"sim_total_insn",149478866,159049850,168075939,168881238," total number of instructions executed",149478866,168881238,19402372,9095245.44860223,0.468769769417998
"total_rename_access",149478866,159049850,168075939,168881238," total number accesses of rename unit",149478866,168881238,19402372,9095245.44860223,0.468769769417998
"avg_alu_power_cc1",3.2463,2.7881,2.6483,2.6639," avg power usage of alu_cc1",2.6483,3.2463,0.598,0.280171679510974,0.468514514232398
"dtlb.accesses",51847251,53069103,54185771,54282437," total number of accesses",51847251,54282437,2435186,1140913.38001022,0.468511801566786
"dtlb.hits",51826504,53048283,54164811,54261473," total number of hits",51826504,54261473,2434969,1140807.677159,0.468510144136949
"max_cycle_power_cc3",29.1073,33.4912,36.2276,36.12," maximum cycle power usage of cc3",29.1073,36.2276,7.1203,3.33548178366584,0.468446804722531
"sim_total_branches",23626942,25366241,26900770,27025797," total number of branches executed",23626942,27025797,3398855,1592164.75319286,0.4684415055049
"avg_icache_power_cc3",1.994,1.7391,1.5014,1.5191," avg power usage of icache_cc3",1.5014,1.994,0.4926,0.230646439382879,0.468222572843847
"avg_icache_power_cc1",1.9403,1.6571,1.393,1.4127," avg power usage of icache_cc1",1.393,1.9403,0.5473,0.256250130081268,0.468207802085269
"avg_icache_power_cc2",1.9403,1.6571,1.393,1.4127," avg power usage of icache_cc2",1.393,1.9403,0.5473,0.256250130081268,0.468207802085269
"avg_rename_power_cc3",0.0886,0.1374,0.172,0.174," avg power usage of rename unit_cc3",0.0886,0.174,0.0854,0.0399696551565476,0.46802874890571
"avg_dispatch_power_cc3",0.0886,0.1374,0.172,0.174," average power of dispatch unit per cycle_cc3",0.0886,0.174,0.0854,0.0399696551565476,0.46802874890571
"avg_lsq_power_cc3",0.147,0.1764,0.1957,0.1967," avg power usage of instruction lsq_cc3",0.147,0.1967,0.0497,0.0232589051046404,0.46798601820202
"avg_fetch_power_cc1",2.4549,2.352,2.1842,2.2104," average power of fetch unit per cycle_cc1",2.1842,2.4549,0.2707,0.126669185281978,0.467931973705127
"regfile_power_cc2",65297143.5358,57182387.4094,54180471.7513,54416598.1159," total power usage of arch. regfile_cc2",54180471.7513,65297143.5358,11116671.7845,5200422.82643277,0.467803936937648
"avg_bpred_power_cc3",0.6628,0.7667,0.8266,0.8295," avg power usage of bpred unit_cc3",0.6628,0.8295,0.1667,0.0779715760175891,0.467735908923749
"sim_IPC",0.7236,1.0603,1.2521,1.262," instructions per cycle",0.7236,1.262,0.5384,0.251681319661724,0.467461589267689
"avg_alu_power_cc3",2.4237,2.9174,3.21,3.2255," avg power usage of alu_cc3",2.4237,3.2255,0.8018,0.374796749363349,0.4674441872828
"avg_bpred_power_cc2",0.2619,0.3837,0.4531,0.4567," avg power usage of bpred unit_cc2",0.2619,0.4567,0.1948,0.0910576923347684,0.467441952437209
"avg_lsq_access",0.2589,0.3907,0.4751,0.4799," avg number accesses of lsq",0.2589,0.4799,0.221,0.103302839586657,0.467433663288042
"avg_bpred_access",0.1158,0.1697,0.2004,0.202," avg number accesses of bpred unit",0.1158,0.202,0.0862,0.0402918002410747,0.467422276578593
"avg_dcache_power_cc3",1.2455,1.6073,1.8233,1.8349," avg power usage of dcache_cc3",1.2455,1.8349,0.5894,0.275489981669025,0.467407501983416
"avg_rename_power_cc2",0.0779,0.1215,0.1516,0.1535," avg power usage of rename unit_cc2",0.0779,0.1535,0.0756,0.0353336831743687,0.467376761565724
"avg_dispatch_power_cc2",0.0779,0.1215,0.1516,0.1535," average power of dispatch unit per cycle_cc2",0.0779,0.1535,0.0756,0.0353336831743687,0.467376761565724
"avg_lsq_power_cc2",0.0637,0.0963,0.1171,0.1183," avg power usage of instruction lsq_cc2",0.0637,0.1183,0.0546,0.0255172490680324,0.467348884029897
"sim_exec_BW",0.7458,1.1626,1.4509,1.4694," total instructions (mis-spec + committed) per cycle",0.7458,1.4694,0.7236,0.338140822488698,0.467303513665973
"ifq_rate",0.7458,1.1626,1.4509,1.4694," avg IFQ dispatch rate (insn/cycle)",0.7458,1.4694,0.7236,0.338140822488698,0.467303513665973
"ruu_rate",0.7458,1.1626,1.4509,1.4694," avg RUU dispatch rate (insn/cycle)",0.7458,1.4694,0.7236,0.338140822488698,0.467303513665973
"lsq_rate",0.7458,1.1626,1.4509,1.4694," avg LSQ dispatch rate (insn/cycle)",0.7458,1.4694,0.7236,0.338140822488698,0.467303513665973
"avg_rename_access",0.7458,1.1626,1.4509,1.4694," avg number accesses of rename unit",0.7458,1.4694,0.7236,0.338140822488698,0.467303513665973
"sim_total_refs",53374668,56261738,59192526,59545126," total number of loads and stores executed",53374668,59545126,6170458,2883164.90802376,0.467252983169768
"avg_dcache_access",0.2586,0.3863,0.4635,0.4679," avg number accesses of dcache",0.2586,0.4679,0.2093,0.0977818788597015,0.467185278832783
"avg_dcache_power_cc2",0.7868,1.1754,1.4102,1.4237," avg power usage of dcache_cc2",0.7868,1.4237,0.6369,0.297523851985013,0.467143746247469
"avg_alu_access",0.7325,1.1165,1.3551,1.3697," avg number accesses of alu",0.7325,1.3697,0.6372,0.297540467835889,0.4669498867481
"avg_alu_power_cc2",0.8542,1.3021,1.5807,1.5978," avg power usage of alu_cc2",0.8542,1.5978,0.7436,0.347215888653347,0.466939064891537
"avg_resultbus_access",0.786,1.197,1.4515,1.4673," avg number accesses of resultbus",0.786,1.4673,0.6813,0.318075321268406,0.466865288813161
"avg_fetch_power_cc3",2.6567,2.5058,2.328,2.3486," average power of fetch unit per cycle_cc3",2.328,2.6567,0.3287,0.153429992178844,0.46677819342514
"avg_fetch_power_cc2",2.2022,2.0408,1.8462,1.8694," average power of fetch unit per cycle_cc2",1.8462,2.2022,0.356,0.16616436641671,0.466753838249185
"avg_regfile_access",1.2818,1.6742,1.8503,1.8628," avg number accesses of arch. regfile",1.2818,1.8628,0.581,0.27102712502626,0.466483864072737
"avg_window_access",2.9941,4.3538,5.1776,5.2324," avg number accesses of instruction window",2.9941,5.2324,2.2383,1.04403187491251,0.46643965282246
"avg_issue_power_cc3",5.3979,6.7885,7.6675,7.7297," average power of issue unit per cycle_cc3",5.3979,7.7297,2.3318,1.08721781932907,0.466256891383941
"avg_bpred_power_cc1",0.5146,0.6949,0.7912,0.7977," avg power usage of bpred unit_cc1",0.5146,0.7977,0.2831,0.131986438697315,0.466218434112733
"avg_issue_power_cc2",2.7507,4.1094,4.9943,5.0616," average power of issue unit per cycle_cc2",2.7507,5.0616,2.3109,1.07681349360045,0.465971480202712
"avg_window_power_cc3",0.6509,0.944,1.1323,1.1472," avg power usage of instruction window_cc3",0.6509,1.1472,0.4963,0.23110899304585,0.465663898943884
"avg_window_power_cc2",0.6044,0.8848,1.0718,1.0871," avg power usage of instruction window_cc2",0.6044,1.0871,0.4827,0.224761835061026,0.465634628259843
"dcache_power_cc2",157703805.9243,160801491.7137,163359008.2365,163628548.2875," total power usage of dcache_cc2",157703805.9243,163628548.2875,5924742.36320001,2758099.19429749,0.465522216025579
"dl1.accesses",51834424,52852578,53693188,53781781," total number of accesses",51834424,53781781,1947357,906537.945878853,0.465522215946461
"total_dcache_access",51834424,52852578,53693188,53781781," total number accesses of dcache",51834424,53781781,1947357,906537.945878853,0.465522215946461
"sim_total_loads",35757982,38180801,40431792,40711120," total number of loads executed",35757982,40711120,4953138,2305710.78566045,0.465505056725746
"dl1.hits",50510553,51517271,52346974,52435366," total number of hits",50510553,52435366,1924813,895821.175822868,0.465406860730299
"avg_dcache2_power_cc1",0.1344,0.1983,0.2374,0.2406," avg power usage of dcache2_cc1",0.1344,0.2406,0.1062,0.0494123719325434,0.465276571869523
"avg_dcache_power_cc1",1.498,1.7911,2.0069,2.0275," avg power usage of dcache_cc1",1.498,2.0275,0.5295,0.246329053300661,0.465210676677358
"avg_dcache2_power_cc3",0.4797,0.5082,0.5249,0.5263," avg power usage of dcache2_cc3",0.4797,0.5263,0.0466,0.0216704676153208,0.465031493891004
"avg_issue_power_cc1",7.7345,7.4458,7.6701,7.7462," average power of issue unit per cycle_cc1",7.4458,7.7462,0.3004,0.139634582631476,0.464828836988937
"avg_dcache2_power_cc2",0.0722,0.107,0.1276,0.1294," avg power usage of dcache2_cc2",0.0722,0.1294,0.0572,0.0265853969940893,0.464779667728834
"avg_regfile_power_cc3",0.422,0.5355,0.5981,0.6038," avg power usage of arch. regfile_cc3",0.422,0.6038,0.1818,0.0844397418281226,0.46446502655733
"avg_dcache2_access",0.0343,0.0509,0.0606,0.0615," avg number accesses of dcache2",0.0343,0.0615,0.0272,0.0126304856069221,0.464356088489784
"avg_clock_power_cc1",7.8748,7.4287,7.3774,7.443," avg power usage of clock_cc1",7.3774,7.8748,0.4974,0.230940603835705,0.464295544502824
"alu_power_cc2",171224631.5876,178128757.6113,183113206.5776,183640035.491," total power usage of alu_cc2",171224631.5876,183640035.491,12415403.9034,5763707.4989213,0.464238420575499
"bpred_power_cc2",52493163.7259,52493163.7279,52493163.7287,52493163.7286," total power usage of bpred unit_cc2",52493163.7259,52493163.7287,0.00279999524354935,0.00129967842220851,0.464171653577885
"avg_regfile_power_cc1",2.2286,2.015,1.9315,1.9424," avg power usage of arch. regfile_cc1",1.9315,2.2286,0.2971,0.137890545361167,0.464121660589589
"total_alu_access",146828657,152744294,156974667,157426868," total number accesses of alu",146828657,157426868,10598211,4918378.77392368,0.464076321364396
"avg_resultbus_power_cc3",0.4512,0.6352,0.7813,0.7991," avg power usage of resultbus_cc3",0.4512,0.7991,0.3479,0.161343753107044,0.463764740175463
"total_resultbus_access",157539520,163750538,168151771,168639230," total number accesses of resultbus",157539520,168639230,11099710,5147070.00499037,0.463712115450798
"avg_resultbus_power_cc2",0.3694,0.5437,0.6869,0.7053," avg power usage of resultbus_cc2",0.3694,0.7053,0.3359,0.155717401618017,0.463582618690136
"avg_total_power_cycle_cc1",20.6045,19.5007,19.377,19.5556," average total power per cycle_cc1",19.377,20.6045,1.2275,0.568296838515461,0.462970947874102
"avg_clock_power_cc3",5.0721,5.9215,6.4026,6.4568," avg power usage of clock_cc3",5.0721,6.4568,1.3847,0.640965784318217,0.462891445308165
"avg_total_power_cycle_cc3",13.6373,15.8887,17.1682,17.3129," average total power per cycle_cc3",13.6373,17.3129,3.6756,1.70128618281385,0.46285944684238
"avg_lsq_power_cc1",0.127,0.1581,0.1773,0.1795," avg power usage of lsq_cc1",0.127,0.1795,0.0525,0.0242984738889777,0.462828074075767
"ifq_latency",1.029,1.0796,1.5145,2.3654," avg IFQ occupant latency (cycle's)",1.029,2.3654,1.3364,0.618512060647702,0.462819560496634
"avg_regfile_power_cc2",0.3258,0.418,0.4677,0.4735," avg power usage of arch. regfile_cc2",0.3258,0.4735,0.1477,0.06833478860239,0.462659367653284
"dcache2_power_cc1",26935348.66,27124886.3324,27505186.524,27652822.6512," total power usage of dcache2_cc1",26935348.66,27652822.6512,717473.9912,331731.576610902,0.462360420976472
"avg_clock_power_cc2",3.3049,4.1079,4.5709,4.6294," avg power usage of clock_cc2",3.3049,4.6294,1.3245,0.611801898084666,0.461911587832892
"avg_total_power_cycle_cc2",8.6615,10.7976,12.0307,12.1873," average total power per cycle_cc2",8.6615,12.1873,3.5258,1.62844564820772,0.461865576098395
"bpred_bimod.jr_hits",1733358,1730411,1708454,1672660," total number of address-predicted hits for JR's",1672660,1733358,60698,28005.4154212478,0.4613894266903
"bpred_bimod.ras_hits.PP",1485987,1483040,1461083,1425289," total number of RAS hits",1425289,1485987,60698,28005.4154212478,0.4613894266903
"bpred_bimod.bpred_jr_rate",0.7957,0.7943,0.7842,0.7678," JR address-prediction rate (i.e., JR addr-hits/JRs seen)",0.7678,0.7957,0.0278999999999999,0.0128641621051146,0.461081079036366
"bpred_bimod.ras_rate.PP",0.978,0.976,0.9616,0.938," RAS prediction rate (i.e., RAS hits/used RAS)",0.938,0.978,0.04,0.0184419810938702,0.461049527346755
"mem.ptab_misses",770067,797304,789428,795808," total first level page table misses",770067,797304,27237,12530.8797343469,0.460068279705802
"bpred_bimod.addr_hits",20069982,20066494,20044221,20008366," total number of address-predicted hits",20008366,20069982,61616,28332.635274244,0.459825942518891
"IFQ_count",153810318,171717381,254556811,399465400," cumulative IFQ occupancy",153810318,399465400,245655082,112007056.532402,0.455952531575967
"avg_icache_access",0.7833,1.2316,1.5664,1.641," avg number accesses of icache",0.7833,1.641,0.8577,0.391059708782858,0.455939965935476
