id,lat,lon,tags
1278918595,25.6967031,100.157969,"shop=coffee"
1278918596,25.6925492,100.1599125,"amenity=restaurant"
1278918692,24.1237814,102.7175374,"amenity=marketplace,name:en=Jinshan Market"
1279160852,22.3163718,114.1733995,"amenity=cafe"
1279837758,22.3122332,114.0405984,"amenity=toilets"
1279837760,22.3118735,114.0423695,"amenity=toilets"
1279837772,22.3122942,114.0405888,"amenity=telephone"
1279837776,22.3130548,114.0430461,"amenity=cafe,name:en=Market House Bakery"
1279837798,22.3129534,114.0424689,"amenity=restaurant,name:en=Main Street Corner Café"
1279837801,22.31269,114.0436388,"amenity=atm"
1279837804,22.3117916,114.0423859,"amenity=telephone"
1279837806,22.3132965,114.0425761,"amenity=toilets"
1279868609,22.2591691,114.1633971,"amenity=shelter"
1279882828,22.277337,114.229517,"amenity=fast_food,name:en=Fairwood"
1279888084,22.27867,114.22896,"shop=supermarket,name:en=Wellcome"
1279888418,22.278471,114.228827,"name:en=7-Eleven,shop=convenience"
1280015101,43.8472226,125.2019082,"amenity=restaurant"
1280015114,43.8464454,125.2022893,"amenity=atm"
1280015128,43.8511152,125.2094017,"amenity=atm"
1280073574,22.312901,114.0411077,"amenity=fountain"
1280073609,22.3112497,114.041205,"amenity=ferry_terminal,name:en=Jungle River Cruise"
1280073679,22.314065,114.0415749,"amenity=telephone"
1280105882,22.3626899,114.1711472,"amenity=bus_station,name:en=Hin Keng"
1280132324,30.5066345,114.3705512,"amenity=townhall"
1280132325,30.5009752,114.3863212,"amenity=bank"
1280158866,30.5078942,114.3977421,"amenity=cinema"
1280158874,30.5077925,114.3965512,"shop=clothes"
1280158876,30.5078387,114.3969696,"amenity=vending_machine"
1280158887,30.50819,114.3973559,"amenity=fast_food"
1280158888,30.507811,114.3971842,"amenity=fast_food"
1280158890,30.5070854,114.3974095,"shop=gift"
1280158897,30.5079219,114.3968999,"amenity=pharmacy"
1280158901,30.507811,114.3963795,"amenity=restaurant"
1280158911,30.5075637,114.3969388,"amenity=fountain"
1280158927,30.5069906,114.3962547,"amenity=parking"
1280158928,30.5073534,114.3969321,"amenity=cafe"
1280158939,30.5077648,114.3954354,"shop=yes"
1280158957,30.5076862,114.3964922,"amenity=vending_machine"
1280185862,22.2303254,114.2514662,"amenity=restaurant"
1280185863,22.2293195,114.2510786,"amenity=showers"
1280210386,22.315478,114.171062,"shop=beverages"
1280212743,22.3157355,114.1702901,"shop=bookmaker"
1280212978,22.3158268,114.1702712,"shop=jewelry,name:en=Lukfook Jewellery"
1280213504,22.3160535,114.1702242,"shop=mall,name:en=Sino Centre"
1280215349,22.3164169,114.1701489,"amenity=bank,name:en=Bank Of China"
1280216543,22.316459,114.170251,"shop=books"
1280217273,22.316525,114.170514,"shop=chemist"
1280217843,22.3168774,114.1700535,"shop=jewelry,name:en=City Chain"
1280220157,22.3167441,114.1700811,"shop=jewelry,name:en=TSL"
1280221375,22.3173365,114.1699583,"shop=jewelry,name:en=Chow Sang Sang"
1280223722,22.3176314,114.1699023,"shop=jewelry,name:en=Chow Sang Sang"
1280226918,22.3173153,114.1705201,"shop=mall,name:en=Hollywood Shopping Centre"
1280227387,22.3172684,114.1703194,"shop=clothes"
1280229139,22.316531,114.170686,"shop=electronics"
1280317651,22.2859823,114.1368554,"shop=convenience,name:en=7-Eleven"
1280317730,22.2860245,114.1370726,"shop=supermarket,name:en=Wellcome"
1280317772,22.2864838,114.1367025,"amenity=fast_food"
1280317787,22.2866868,114.1368151,"amenity=restaurant,name:en=Pizza Hut"
1280364418,30.6511972,104.06718,"shop=convenience"
1280364419,30.6509988,104.0679385,"amenity=restaurant"
1280476347,22.3288666,114.2173273,"amenity=bus_station,name:en=Choi Fook"
1280476446,22.3292066,114.2160667,"amenity=toilets"
1280476662,22.3263359,114.216218,"amenity=toilets"
1280504985,22.3233115,114.2180658,"amenity=parking"
1280848430,22.3162017,114.1716572,"amenity=restaurant,name:en=Maxims MX"
1280848466,22.316686,114.1715198,"amenity=fast_food,name:en=Café de Coral"
1280850233,22.3189768,114.1704993,"shop=convenience,name:en=7-Eleven"
1280851134,22.319134,114.170537,"amenity=restaurant"
1280851136,22.319547,114.170424,"shop=electronics"
1280851175,22.31984,114.17115,"shop=convenience,name:en=7-Eleven"
1280851343,22.3192661,114.1702376,"shop=clothes"
1280851359,22.3190043,114.1701989,"shop=electronics"
1280851529,22.3187436,114.1700499,"shop=electronics"
1280851896,22.318373,114.170144,"shop=chemist,name:en=mongkok night market"
1280852512,22.3178505,114.1704138,"shop=clothes"
1280852547,22.317777,114.170263,"shop=electronics"
1280853058,22.3162621,114.1705572,"shop=clothes"
1280853197,22.315927,114.170644,"shop=mobile_phone"
1280853314,22.315792,114.170677,"shop=mobile_phone"
1281196802,23.1025592,113.2948714,"amenity=restaurant"
1281213291,22.2271717,114.1095689,"amenity=library,name:en=North Lamma Public Library"
1281244414,22.2880132,114.1583058,"amenity=ferry_terminal"
1281252952,22.3187023,114.1707741,"amenity=restaurant"
1282036584,45.8076703,126.4741173,"amenity=parking"
1282036707,45.8073384,126.4762388,"amenity=parking"
1282178702,22.2855782,114.1962338,"amenity=parking"
1282178930,22.285646,114.1962898,"amenity=post_office"
1282179145,22.2857188,114.1963128,"shop=supermarket"
1282360530,22.316401,114.173132,"amenity=restaurant"
1282419927,30.510806,114.3895841,"amenity=parking"
1282429031,30.5202037,114.3783511,"amenity=parking"
1282433456,30.5092184,114.397974,"amenity=bicycle_rental"
1282440168,30.5098531,114.3931196,"amenity=bank"
1282454828,30.509659,114.4053854,"amenity=hospital"
1282456440,30.5100181,114.4065411,"amenity=bicycle_rental"
1282533533,30.4807251,114.4051562,"shop=supermarket,name:en=Walmart"
1282555300,22.2898013,113.9414139,"shop=supermarket"
1282555303,22.2893846,113.9403137,"amenity=fast_food,name:en=Food Republic"
1282555316,22.2896299,113.9403483,"amenity=bus_station,name:en=Tung Chung Station Bus Terminus"
1283995796,22.3215629,114.2111896,"amenity=bank"
1283995894,22.2735544,114.1873138,"amenity=parking"
1283995989,22.2742962,114.1897931,"amenity=parking"
1283996043,22.3165983,114.2120136,"amenity=fuel"
1284043617,22.3060412,114.2372564,"shop=supermarket"
1284043620,22.3056762,114.2375603,"amenity=parking"
1285019123,22.2850386,114.1946867,"amenity=toilets"
1285073427,30.2409251,120.1670348,"amenity=place_of_worship"
1285606252,22.2810304,113.934982,"shop=supermarket,name:en=Wellcome"
1285606261,22.2818796,113.9359139,"amenity=bus_station,name:en=Yat Tung Estate Bus Terminus"
1285606324,22.2810254,113.9351859,"shop=convenience,name:en=7-Eleven"
1285856284,22.0052231,100.7995275,"amenity=cafe"
1285856333,22.0052191,100.795666,"amenity=atm"
1285856341,22.0049154,100.7957028,"shop=supermarket"
1285856363,22.0056397,100.7919953,"shop=bicycle"
1285856366,22.0063478,100.7964047,"shop=massage"
1285857066,22.2059124,100.8805922,"amenity=police"
1285857929,22.0014986,100.7907298,"amenity=cafe"
1285858523,22.9971754,102.3980136,"shop=supermarket"
1285858594,23.6152915,102.8243607,"amenity=atm"
1285858743,23.2221294,102.8332891,"amenity=atm"
1285859016,23.0551333,102.7309442,"amenity=restaurant"
1285859389,22.5887874,101.8554546,"amenity=bus_station,name:en=Jiangcheng Busterminal"
1285859399,22.5875352,101.8584071,"shop=supermarket"
1285859401,22.5879868,101.8574586,"amenity=post_office"
1285859412,22.8560017,101.9687608,"amenity=marketplace"
1285862132,22.6839867,100.9440728,"amenity=restaurant"
1285863795,22.3734063,100.9326815,"amenity=school"
1285863858,22.0125057,100.7929247,"amenity=bus_station,name:en=Banna Bus Short Distance Busstation"
1286041024,43.8541681,125.2189722,"amenity=bank,name:en=China Construction Bank"
1286041075,43.8569099,125.2333501,"amenity=police,name:en=Traffic Police"
1286253592,22.3776584,114.0910677,"amenity=shelter"
1286253597,22.378432,114.0953214,"amenity=shelter"
1286253611,22.3765919,114.0980364,"amenity=shelter"
1286262548,22.40601,114.10649,"amenity=toilets"
1286262579,22.40698,114.10473,"amenity=toilets"
1286262659,22.4070191,114.1041075,"amenity=shelter"
1286392199,43.8464003,125.2949704,"amenity=restaurant"
1286437263,43.864377,125.2882051,"amenity=fast_food"
1286437273,43.8681859,125.2931267,"shop=department_store"
1286462898,30.1827554,120.1453313,"amenity=fast_food"
1286463101,43.8617811,125.2549551,"amenity=fast_food"
1286463752,30.1948325,120.1778168,"amenity=fuel"
1287012295,27.257411,100.1575498,"amenity=restaurant,name:en=Tina's Guesthouse"
1287013803,26.8682563,100.2287628,"shop=bicycle"
1287015837,27.8214778,99.7029398,"shop=bicycle"
1287024556,27.2740847,100.1712754,"amenity=restaurant,name:en=Woody Guesthouse"
1287154072,22.2585943,114.1819408,"amenity=shelter"
1287209994,43.8475896,125.2105799,"amenity=atm"
1288154202,25.0785292,102.7364988,"shop=bicycle"
1288154205,25.5911429,100.2188948,"shop=bicycle"
1288154208,25.0557184,102.7047392,"shop=bicycle"
1288154209,25.5882302,100.2142938,"shop=bicycle"
1288154210,25.0805462,102.7343546,"shop=bicycle"
1288154211,34.2612859,108.9334501,"shop=bicycle"
1288154215,22.7774084,100.9790562,"shop=bicycle"
1288154216,25.0433474,102.6965464,"shop=bicycle"
1288154220,30.6518149,104.0541849,"shop=bicycle"
1288154221,34.2177189,108.9600774,"shop=bicycle"
1288154222,22.0053974,100.8000367,"shop=bicycle"
1288154223,25.055764,102.7134493,"shop=bicycle"
1288154225,25.5911337,100.21917,"shop=bicycle"
1288154228,25.0430263,102.7230684,"shop=bicycle"
1288154230,25.0543846,102.6976174,"shop=bicycle"
1288154235,30.6653145,104.0747418,"shop=bicycle"
1288154236,25.6892594,100.161194,"shop=bicycle"
1288154239,34.2388372,108.937968,"shop=bicycle"
1288154240,25.0488632,102.6895673,"shop=bicycle"
1288154243,30.6748168,104.0542652,"shop=bicycle,name:en=Qiji"
1288154245,22.0091397,100.7938368,"shop=bicycle"
1288654847,39.944622,116.4481604,"amenity=restaurant"
1288824435,40.0103247,116.195882,"amenity=toilets"
1290000723,43.7365857,87.626502,"amenity=school"
1290306221,31.2405885,121.5828964,"amenity=bbq"
1290306223,31.2416526,121.5805039,"amenity=bar"
1290306227,31.2426616,121.5830252,"shop=supermarket"
1290306235,31.2423589,121.5822527,"shop=toys"
1290312205,21.8794249,101.3758331,"amenity=bus_station,name:en=Mengxing"
1290371731,22.9946792,102.4220097,"amenity=bus_station,name:en=Luchun Busterminal"
1290376030,22.778342,102.6984738,"amenity=bus_station,name:en=Zhemi Busstation"
1290380882,30.5243452,114.3584518,"amenity=fast_food"
1290380927,30.5262028,114.3544177,"amenity=parking"
1290380961,30.5277231,114.3501852,"amenity=cafe"
1290381002,30.5277448,114.3488897,"amenity=cinema"
1290381009,30.5279079,114.3496407,"amenity=fast_food"
1290395189,30.5242459,114.3544767,"amenity=school"
1290403797,30.5235527,114.3545277,"amenity=kindergarten"
1290433975,30.5227394,114.3527226,"amenity=post_office,name:en=Post Office of Guìzîshān"
1290434017,30.522275,114.3550963,"amenity=library"
1290452384,30.5099282,114.3894566,"amenity=bank"
1290500921,30.5097064,114.3898402,"shop=supermarket"
1291378698,43.7632275,87.6150663,"amenity=pharmacy"
1291616928,22.4202288,114.0624001,"amenity=parking"
1292399742,43.8539031,125.2181263,"amenity=toilets"
1292399992,43.8538012,125.2074934,"amenity=post_box"
1292883529,39.9362536,116.3334285,"amenity=bus_station"
1292883538,39.9365217,116.3354836,"shop=clothes"
1292883539,39.9362742,116.3335768,"shop=clothes"
1293265960,22.2784221,114.1561326,"shop=kiosk"
1293266097,22.3314149,114.1853305,"amenity=toilets"
1293266099,22.3337811,114.1834384,"amenity=toilets"
1293266162,22.2778031,114.1553837,"amenity=toilets"
1293266195,22.2468968,114.1598583,"shop=kiosk"
1293266201,22.3927732,114.2989495,"amenity=restaurant"
1293266375,22.3927204,114.2988465,"amenity=taxi"
1293266451,22.3929565,114.2989847,"amenity=toilets"
1293282129,22.2777472,114.156043,"amenity=shelter"
1293282131,22.2766221,114.1554668,"amenity=toilets"
1293282133,22.2773094,114.156925,"amenity=toilets"
1294391482,23.3667081,102.4211565,"amenity=bus_station,name:en=Honghe Busterminal"
1294412370,23.3661645,102.4264065,"amenity=fuel"
1294412936,23.3718508,102.4157753,"amenity=place_of_worship,name:en=Wenmiao"
1294465459,43.8614241,125.2543954,"amenity=atm"
1294863346,24.0478645,105.0451814,"amenity=place_of_worship"
1294863349,23.6061009,104.3375222,"amenity=bus_station,name:en=Yanshan Busterminal"
1294909047,31.7831836,117.2223953,"amenity=fast_food"
1294918001,22.2777002,114.1624817,"shop=kiosk"
1294918003,22.2777214,114.1628468,"amenity=drinking_water"
1294918023,22.2775498,114.1612076,"amenity=toilets"
1294918034,22.2768002,114.1596922,"amenity=toilets"
1294918281,22.276905,114.1638599,"amenity=toilets"
1294918288,22.2776918,114.1626213,"amenity=clock"
1294918319,22.2773394,114.1601523,"amenity=toilets"
1294918330,22.2774343,114.1624523,"amenity=toilets"
1294918332,22.2776006,114.1617325,"amenity=drinking_water"
1294918389,22.2772965,114.1600985,"amenity=drinking_water"
1295449805,31.2427926,121.5807879,"amenity=kindergarten"
1295647911,30.4761667,114.347904,"amenity=bicycle_parking"
1295654763,22.3194096,114.1691875,"amenity=bank,name:en=Hang Seng Bank"
1295654795,22.370762,114.1416268,"amenity=parking"
1295654875,22.370347,114.1421601,"amenity=bus_station,name:en=On Yam"
1295836817,22.3187653,114.1708041,"shop=clothes"
1295888551,22.4445883,114.00725,"amenity=toilets,name:en=Hang Mei Tsuen Public Toilet"
1295950931,22.4448762,114.0101025,"amenity=toilets"
1296161147,43.7673423,125.4563242,"amenity=toilets"
1296161409,43.8613591,125.3180898,"amenity=fast_food"
1296356404,22.3437221,114.108642,"amenity=fuel"
1296356670,22.3536934,114.109457,"amenity=taxi"
1296356831,22.353757,114.1089847,"amenity=bus_station,name:en=Tsing Yi Ferry"
1296356968,22.3533418,114.1092133,"amenity=post_box"
1296357008,22.359656,114.1067669,"amenity=taxi"
1297032816,22.3124869,114.1726685,"amenity=shelter"
1297032817,22.3120332,114.1739577,"amenity=shelter"
1297032818,22.3123346,114.1739584,"amenity=shelter"
1297032819,22.3123662,114.1724753,"amenity=shelter"
1297032820,22.3119114,114.1739819,"amenity=shelter"
1297033274,22.31153,114.1741322,"amenity=shelter"
1297036156,40.0787189,116.3279686,"shop=supermarket"
1297036357,40.075156,116.3274,"amenity=hospital"
1297038456,40.0766091,116.3214991,"amenity=post_office"
1297038506,40.0765771,116.3271479,"amenity=bank"
1297038732,40.075391,116.3168479,"shop=supermarket"
1297039043,40.0748851,116.3156948,"amenity=fuel"
1297039794,40.0748768,116.3128732,"amenity=cinema"
1297040458,40.0748194,116.3147722,"amenity=swimming_pool"
1297041473,40.0741051,116.3123367,"amenity=bank"
1297041766,40.0727283,116.3124881,"shop=supermarket"
1298042836,22.4527338,114.0316347,"amenity=parking"
1298359466,22.2777361,114.1727028,"amenity=bank"
1298359467,22.2770873,114.1705593,"shop=convenience,name:en=7-Eleven"
1298359468,22.2746927,114.1717434,"amenity=bank"
1298359470,22.27777,114.17314,"shop=convenience"
1298359471,22.2760334,114.1704546,"shop=convenience,name:en=7-Eleven"
1298359472,22.2800862,114.1719968,"amenity=fast_food,name:en=Café de Coral"
1298359473,22.2776844,114.1720395,"amenity=bank"
1298359474,22.2748069,114.1725702,"amenity=bank"
1298359475,22.2777132,114.1713673,"amenity=bank"
1298359476,22.2777517,114.1707686,"amenity=restaurant"
1298359478,22.2764907,114.1697108,"amenity=bank"
1298704426,22.2818073,114.1516304,"shop=convenience,name:en=7-Eleven"
1298704428,22.2851458,114.19623,"amenity=post_box,name:en=Seaview Garden"
1298704431,22.2863321,114.1928822,"shop=convenience"
1298704440,22.26908,114.18487,"amenity=restaurant,name:en=Bojyo"
1298704441,22.3148112,114.2228734,"amenity=bank"
1298704445,22.2777577,114.1761233,"amenity=atm"
1298704452,22.2786218,114.1799175,"shop=convenience"
1298704455,22.3112437,114.2261373,"shop=convenience,name:en=7-Eleven"
1298704459,22.2836791,114.1925261,"amenity=fast_food,name:en=McDonald's"
1298704463,22.2841686,114.1427944,"amenity=bank"
1298704466,22.2774453,114.1739981,"amenity=cafe,name:en=Honolulu Cafe"
1298704478,22.27841,114.17776,"amenity=fast_food,name:en=Yoshinoya"
1298704507,22.3148883,114.2226579,"amenity=bank"
1298704508,22.2786525,114.1781135,"shop=chemist"
1298704514,22.2881323,114.193368,"amenity=cafe,name:en=Starbucks Coffee"
1298704520,22.278856,114.1808761,"shop=convenience,name:en=7-Eleven"
1298704524,22.2843715,114.1427333,"amenity=bank"
1298704529,22.28661,114.1522099,"amenity=bank,name:en=Hang Seng Bank"
1298704538,22.2838009,114.1560352,"amenity=bank"
1298704543,22.2799284,114.1861811,"amenity=restaurant"
1298704546,22.2868113,114.1951863,"shop=supermarket"
1298704551,22.2802406,114.1835644,"amenity=bank"
1298704556,22.2774541,114.1740807,"amenity=cafe"
1298704570,22.27797,114.174895,"amenity=pharmacy,name:en=Watsons"
1298704574,22.286382,114.1521216,"amenity=bank,name:en=Bank of China"
1298704576,22.27809,114.17614,"name:en=7-Eleven,shop=convenience"
1298704580,22.26911,114.18494,"amenity=bank,name:en=Standard Chartered"
1298704599,22.2854437,114.1547614,"amenity=bank"
1298704602,22.27974,114.18169,"amenity=bank,name:en=OCBC Wing Hang"
1298704605,22.2876137,114.1929899,"amenity=bank"
1298704619,22.28003,114.1860557,"shop=chemist"
1298704623,22.2879366,114.1936996,"amenity=fast_food,name:en=McDonald's"
1298704626,22.282755,114.1500227,"shop=supermarket"
1298704628,22.27773,114.17689,"name:en=Emperor Watch and Jewellery,shop=jewelry"
1298704636,22.2843826,114.1533166,"shop=convenience,name:en=7-Eleven"
1298704639,22.2895492,114.195097,"amenity=bank"
1298704644,22.2881026,114.1938347,"shop=supermarket"
1298704648,22.2861417,114.1531492,"amenity=bank"
1298704660,22.27827,114.17869,"amenity=restaurant,name:en=Lei Garden"
1298704662,22.538869,114.133615,"amenity=toilets,name:en=Muk Wu Tsuen Public Toilet"
1298704665,22.2770616,114.1750532,"shop=sports"
1298704667,22.27855,114.17947,"amenity=bank,name:en=Bank of Communications"
1298704669,22.2779711,114.1779929,"amenity=bank"
1298704683,22.27772,114.172608,"amenity=restaurant,name:en=The Spaghetti House"
1298704690,22.2783869,114.1539902,"amenity=restaurant"
1298704713,22.26883,114.18476,"amenity=bank,name:en=ICBC"
1298704719,22.280755,114.182528,"amenity=bank"
1298704723,22.280224,114.1859832,"amenity=restaurant"
1298704736,22.2820143,114.1539043,"amenity=cafe"
1298704741,22.2685222,114.1865125,"amenity=bank"
1298704744,22.26887,114.18418,"amenity=bank,name:en=Wing Lung Bank"
1298704747,22.2899891,114.1960307,"amenity=bank"
1298704752,22.2688665,114.1863168,"amenity=bank"
1298704763,22.26892,114.184398,"shop=convenience,name:en=7-Eleven"
1298704767,22.2842222,114.1925804,"amenity=cafe,name:en=Cafe Essex"
1298704770,22.2774982,114.1746789,"amenity=bank,name:en=Hang Seng Bank"
1298704776,22.26888,114.184905,"amenity=fast_food,name:en=McDonald's"
1298704783,22.281743,114.1548058,"amenity=restaurant"
1298704786,22.2809129,114.1547518,"amenity=bar"
1298704793,22.2879688,114.1937387,"shop=chemist"
1298704809,22.2826606,114.1539394,"shop=convenience,name:en=7-Eleven"
1298704811,22.2805797,114.1825947,"amenity=fast_food"
1298704812,22.2830592,114.1526616,"shop=convenience,name:en=7-Eleven"
1298704815,22.2811501,114.1523518,"amenity=bank"
1298704832,22.2798589,114.1859718,"amenity=bank"
1298704838,22.3140969,114.2234341,"amenity=fast_food"
1298704842,22.280498,114.181401,"amenity=restaurant,name:en=Ichiran"
1298704846,22.2809472,114.1526127,"amenity=bank"
1298704847,22.2763677,114.1560964,"shop=supermarket"
1298704858,22.27814,114.17664,"amenity=bank,name:en=Chong Hing Bank"
1298704863,22.2852829,114.154676,"amenity=bank,name:en=Bank of China Gilman Street Branch"
1298704867,22.278986,114.1881379,"amenity=fast_food,name:en=McDonald's"
1298704873,22.2811788,114.1549294,"amenity=restaurant"
1298704881,22.278111,114.17638,"amenity=bank,name:en=Bank of East Asia"
1298704886,22.28719,114.15061,"amenity=bank"
1298704890,22.3211209,114.209384,"amenity=restaurant,name:en=Naruto"
1298704909,22.28199,114.1535467,"amenity=bar"
1298704911,22.2800353,114.1508156,"shop=convenience,name:en=7-Eleven"
1298704912,22.2808475,114.1527309,"amenity=cafe,name:en=Starbucks Coffee"
1298704913,22.2682538,114.1866801,"amenity=cafe,name:en=Pacific Coffee"
1298704926,22.284051,114.1438359,"shop=supermarket,name:en=Wellcome"
1298704929,22.2841978,114.140854,"amenity=bank"
1298704931,22.282835,114.1495517,"shop=convenience,name:en=7-Eleven"
1298704933,22.2790759,114.188013,"shop=chemist"
1298704940,22.2775467,114.1748989,"name:en=7-Eleven,shop=convenience"
1298704943,22.269046,114.18476,"amenity=bank,name:en=DBS"
1298704947,22.2882121,114.1934628,"amenity=fast_food,name:en=KFC"
1298704952,22.2860562,114.1523104,"shop=convenience,name:en=7-Eleven"
1298704955,22.2795967,114.1848664,"shop=convenience,name:en=7-Eleven"
1298704958,22.2786704,114.1800892,"shop=chemist"
1298704961,22.3132384,114.2254227,"amenity=fast_food,name:en=McDonald's"
1298704964,22.2782,114.17456,"amenity=pharmacy"
1299007302,40.0872323,116.3153478,"amenity=marketplace"
1299009807,40.079746,116.3393804,"amenity=telephone"
1299164261,22.3131928,114.172298,"amenity=school"
1299328104,43.7509348,87.6175564,"amenity=bus_station"
1299328160,43.7498342,87.6179212,"amenity=bus_station"
1299442915,43.7667822,87.6104202,"amenity=kindergarten"
1299445516,43.7678591,87.6104846,"amenity=school"
1299465445,22.2785737,114.1703694,"amenity=bar"
1299465446,22.2778183,114.1770495,"name:en=7-Eleven,shop=convenience"
1299465448,22.2904236,114.1984078,"amenity=bank"
1299465449,22.2791757,114.1797199,"shop=convenience,name:en=7-Eleven"
1299465450,22.2795603,114.1857613,"amenity=bank"
1299465451,22.2900986,114.1965521,"amenity=bank"
1299465452,22.277324,114.1714708,"shop=photo_studio"
1299465453,22.2783275,114.170497,"amenity=cafe,name:en=Pacific Coffee"
1299465455,22.2888058,114.1943542,"amenity=fast_food,name:en=Café de Coral"
1299465456,22.2796021,114.1856343,"amenity=bank"
1299465457,22.3200691,114.1769786,"shop=chemist"
1299465458,22.2885997,114.1941934,"shop=supermarket"
1299465459,22.2765821,114.1949355,"amenity=toilets"
1299465460,22.3158524,114.177412,"amenity=fuel"
1299465461,22.2796297,114.1826302,"amenity=bank"
1299465462,22.2798714,114.1831553,"amenity=bank"
1299465463,22.2795009,114.1859156,"amenity=fast_food,name:en=McDonald's"
1299465464,22.2891505,114.1947964,"shop=chemist"
1299465465,22.2904788,114.1987456,"shop=convenience,name:en=7-Eleven"
1299465466,22.2773834,114.1734933,"amenity=bank"
1299465468,22.2795561,114.1824518,"amenity=bank"
1299465469,22.27822,114.17989,"shop=convenience,name:en=7-Eleven"
1299465470,22.2825939,114.1923804,"amenity=fast_food,name:en=Café de Coral"
1299465471,22.2809642,114.1757371,"shop=convenience,name:en=7-Eleven"
1299465472,22.2794916,114.1822457,"amenity=bank"
1299465473,22.279649,114.1855055,"amenity=bank"
1299465474,22.279529,114.1858378,"amenity=bank"
1299465475,22.2902904,114.197552,"shop=supermarket,name:en=Wellcome"
1299465476,22.2908698,114.1987578,"amenity=bank"
1299465477,22.2905413,114.1969377,"amenity=bank"
1299465479,22.2780057,114.1779424,"amenity=fast_food,name:en=McDonald's"
1299465480,22.2890436,114.1945874,"amenity=fast_food,name:en=Yoshinoya"
1299465481,22.2785608,114.1705269,"amenity=restaurant"
1299465482,22.2788612,114.1805771,"amenity=fast_food"
1299465483,22.3193554,114.1764136,"amenity=bank,shop=supermarket"
1299465484,22.2898074,114.19541,"shop=convenience,name:en=7-Eleven"
1299465485,22.2902233,114.1972174,"amenity=bank"
1299465486,22.2793124,114.1807735,"amenity=bank"
1299465487,22.288756,114.194306,"amenity=bank"
1299465489,22.2904258,114.1981402,"shop=chemist"
1299465490,22.2858675,114.1921831,"shop=supermarket"
1299465491,22.2780265,114.1704886,"shop=convenience,name:en=7-Eleven"
1299465492,22.2793778,114.1809675,"amenity=bank"
1299465493,22.2900731,114.1963556,"amenity=bank"
1299465494,22.2904139,114.1980712,"amenity=bank,name:en=China Construction Bank"
1299465495,22.2773385,114.1713304,"shop=convenience,name:en=7-Eleven"
1299465496,22.2900865,114.1964397,"amenity=bank"
1299465497,22.277082,114.181144,"amenity=bank"
1299465498,22.2856505,114.1928838,"amenity=bank"
1299465499,22.2798928,114.1757337,"amenity=bank"
1299465500,22.2797546,114.1845613,"shop=clothes"
1299465501,22.290574,114.1992547,"shop=supermarket"
1299465502,22.2774051,114.1705146,"shop=convenience"
1299465503,22.2901147,114.1966749,"amenity=bank"
1299465504,22.2891247,114.1947348,"amenity=bank"
1299465505,22.3156206,114.1772673,"amenity=fuel"
1299465506,22.2861141,114.1929026,"amenity=bank"
1299465507,22.2903759,114.1979051,"amenity=bank"
1299582098,22.2842266,114.0464561,"amenity=shelter,name:en=Ngan Chau Tsai Pavilion"
1299715366,43.7661662,87.6112522,"amenity=school"
1299734618,43.7684247,87.6109674,"shop=convenience"
1299738047,43.7689283,87.6110318,"amenity=bank"
1299742211,43.7691453,87.611064,"shop=supermarket"
1299743787,43.7685952,87.6110318,"amenity=atm"
1300460630,31.2179985,121.5289735,"shop=convenience"
1300460631,31.2194941,121.5272569,"shop=convenience"
1300734178,40.0746584,115.4590787,"amenity=police"
1301494252,23.1156443,113.2596445,"amenity=restaurant"
1302112951,23.1428712,113.2539443,"amenity=fast_food"
1302921198,29.8289944,121.5440421,"amenity=cafe"
1303014442,29.8280562,121.5461636,"amenity=bus_station"
1303014526,29.8303021,121.5382773,"amenity=bank"
1303133760,25.865159,100.1554358,"amenity=place_of_worship"
1303428505,40.5523956,115.8847329,"amenity=parking"
1303428508,40.5528032,115.8840463,"amenity=toilets"
1304348755,31.2233964,121.4415288,"amenity=restaurant,name:en=Bali Laguna"
1305021192,39.9808844,116.4891209,"amenity=parking"
1305021210,39.9839974,116.4840365,"name:en=Vanguard Supermarket,shop=supermarket"
1305393100,31.2397403,121.4958602,"amenity=taxi"
1306806613,22.2779179,113.9887789,"amenity=shelter,name:en=Mong To Au Shelter Pavilion"
1308405253,39.9927587,116.4508242,"shop=supermarket"
1308407172,39.9931371,116.4508199,"amenity=cinema"
1308886013,28.16041,112.9317231,"amenity=restaurant"
1308926113,31.8469965,119.9796227,"amenity=fuel"
1308926117,31.8552179,119.9851817,"shop=bicycle"
1309734449,31.2292428,121.4049878,"shop=supermarket"
1309755431,39.9839591,116.4893383,"amenity=toilets"
1309870281,30.9045745,103.5587627,"amenity=theatre"
1309871152,30.9014053,103.5653119,"amenity=food_court"
1309873143,30.9134402,103.5639214,"amenity=biergarten"
1309873597,30.9078588,103.5558427,"shop=convenience"
1309874040,30.8988644,103.5711495,"amenity=biergarten"
1309874704,30.9134406,103.5646266,"amenity=toilets"
1309875815,30.9111157,103.5598369,"amenity=toilets"
1309876992,30.9046178,103.562692,"amenity=toilets"
1309877805,30.9046134,103.5587552,"amenity=toilets"
1309880673,30.8982741,103.5721222,"amenity=parking"
1309882298,30.9059799,103.5565667,"amenity=toilets"
1309882957,30.9095252,103.5572281,"amenity=toilets"
1309885274,30.8999685,103.5705876,"amenity=public_building"
1309886069,30.910283,103.5665437,"amenity=toilets"
1309890540,30.905631,103.5672715,"amenity=toilets"
1309891612,30.9053338,103.5675637,"amenity=toilets"
1310112309,23.1399173,113.2530118,"amenity=restaurant"
